time_pos,byte_pos,size,type,is_normal,has_blur,has_move,has_overexposure,has_block
4.84,309965.0,0.1406976744186046,P,1,0,0,0,0
4.88,322180.0,0.040297157622739,P,1,0,0,0,0
4.92,325299.0,0.0362015503875969,P,1,0,0,0,0
4.96,328101.0,0.0279586563307493,P,1,0,0,0,0
5.0,330265.0,0.0242248062015503,P,1,0,0,0,0
5.04,332140.0,0.0238630490956072,P,1,0,0,0,0
5.08,333987.0,0.0236304909560723,P,1,0,0,0,0
5.12,335816.0,0.0240697674418604,P,1,0,0,0,0
5.16,340574.0,0.0035917312661498,B,1,0,0,0,0
5.2,340117.0,0.0059043927648578,B,1,0,0,0,0
5.24,340852.0,0.0035142118863049,B,1,0,0,0,0
5.28,337679.0,0.0314987080103359,P,1,0,0,0,0
5.32,352205.0,0.0039018087855297,B,1,0,0,0,0
5.36,351617.0,0.0075968992248062,B,1,0,0,0,0
5.4,352507.0,0.0052067183462532,B,1,0,0,0,0
5.44,341124.0,0.1355684754521963,P,1,0,0,0,0
5.48,352910.0,0.0410335917312661,P,1,0,0,0,0
5.52,356086.0,0.0320671834625322,P,1,0,0,0,0
5.56,358568.0,0.0262144702842377,P,1,0,0,0,0
5.6,360597.0,0.0266537467700258,P,1,0,0,0,0
5.64,362660.0,0.0244186046511627,P,1,0,0,0,0
5.68,364550.0,0.0222739018087855,P,1,0,0,0,0
5.72,366274.0,0.0207105943152454,P,1,0,0,0,0
5.76,367877.0,0.0210206718346253,P,1,0,0,0,0
5.8,369504.0,0.0196770025839793,P,1,0,0,0,0
5.84,372713.0,0.0037209302325581,B,1,0,0,0,0
5.88,371027.0,0.0217829457364341,P,1,0,0,0,0
5.92,383801.0,0.0038501291989664,B,1,0,0,0,0
5.96,383183.0,0.007984496124031,B,1,0,0,0,0
6.0,384099.0,0.0064599483204134,B,1,0,0,0,0
6.04,373001.0,0.1315503875968992,P,1,0,0,0,0
6.08,384599.0,0.0393540051679586,P,1,0,0,0,0
6.12,387645.0,0.031266149870801,P,1,0,0,0,0
6.16,390065.0,0.0301808785529715,P,1,0,0,0,0
6.2,392401.0,0.0286950904392764,P,1,0,0,0,0
6.24,394622.0,0.0245607235142118,P,1,0,0,0,0
6.28,396523.0,0.0257751937984496,P,1,0,0,0,0
6.32,398518.0,0.021188630490956,P,1,0,0,0,0
6.36,400158.0,0.0209173126614987,P,1,0,0,0,0
6.4,401777.0,0.0207105943152454,P,1,0,0,0,0
6.44,403380.0,0.0204651162790697,P,1,0,0,0,0
6.48,404964.0,0.0204780361757105,P,1,0,0,0,0
6.52,406549.0,0.0216795865633074,P,1,0,0,0,0
6.56,420472.0,0.0115503875968992,B,1,0,0,0,0
6.6,418977.0,0.0193152454780361,B,1,0,0,0,0
6.64,421366.0,0.0094961240310077,B,1,0,0,0,0
6.68,408227.0,0.1388888888888889,P,1,0,0,0,0
6.72,422101.0,0.0510335917312661,P,1,0,0,0,0
6.76,426051.0,0.0441989664082687,P,1,0,0,0,0
6.8,429472.0,0.0427260981912144,P,1,0,0,0,0
6.84,432779.0,0.0435529715762273,P,1,0,0,0,0
6.88,436150.0,0.0478552971576227,P,1,0,0,0,0
6.92,439854.0,0.0473385012919896,P,1,0,0,0,0
6.96,443518.0,0.0436304909560723,P,1,0,0,0,0
7.0,446895.0,0.0489922480620155,P,1,0,0,0,0
7.04,455501.0,0.0118346253229974,B,1,0,0,0,0
7.08,450687.0,0.0621963824289405,P,1,0,0,0,0
7.12,456417.0,0.0423514211886304,P,1,0,0,0,0
7.16,473559.0,0.0142635658914728,B,1,0,0,0,0
7.2,474663.0,0.0141989664082687,B,1,0,0,0,0
7.24,459695.0,0.1791214470284237,P,1,0,0,0,0
7.28,475762.0,0.0623901808785529,P,1,0,0,0,0
7.32,480591.0,0.0530490956072351,P,1,0,0,0,0
7.36,484697.0,0.049547803617571,P,1,0,0,0,0
7.4,488532.0,0.0456718346253229,P,1,0,0,0,0
7.44,492067.0,0.0390180878552971,P,1,0,0,0,0
7.48,495087.0,0.035813953488372,P,1,0,0,0,0
7.52,497859.0,0.0371188630490956,P,1,0,0,0,0
7.56,504755.0,0.009328165374677,B,1,0,0,0,0
7.6,505477.0,0.0073255813953488,B,1,0,0,0,0
7.64,500732.0,0.0519767441860465,P,1,0,0,0,0
7.68,509134.0,0.0076485788113695,B,1,0,0,0,0
7.72,506044.0,0.039922480620155,P,1,0,0,0,0
7.76,523575.0,0.0096640826873385,B,1,0,0,0,0
7.8,522525.0,0.0135658914728682,B,1,0,0,0,0
7.84,524323.0,0.0066020671834625,B,1,0,0,0,0
7.88,509726.0,0.1653617571059431,P,1,0,0,0,0
7.92,524834.0,0.0458397932816537,P,1,0,0,0,0
7.96,528382.0,0.0370155038759689,P,1,0,0,0,0
8.0,531247.0,0.0292894056847545,P,1,0,0,0,0
8.04,533514.0,0.0281266149870801,P,1,0,0,0,0
8.08,535691.0,0.0284366925064599,P,1,0,0,0,0
8.12,537892.0,0.0263049095607235,P,1,0,0,0,0
8.16,539928.0,0.0283720930232558,P,1,0,0,0,0
8.2,542124.0,0.0248708010335917,P,1,0,0,0,0
8.24,547347.0,0.0038630490956072,B,1,0,0,0,0
8.28,546770.0,0.0074547803617571,B,1,0,0,0,0
8.32,547646.0,0.0035400516795865,B,1,0,0,0,0
8.36,544049.0,0.0351550387596899,P,1,0,0,0,0
8.4,559775.0,0.0072997416020671,B,1,0,0,0,0
8.44,558805.0,0.012532299741602,B,1,0,0,0,0
8.48,560340.0,0.0045865633074935,B,1,0,0,0,0
8.52,547920.0,0.1406330749354005,P,1,0,0,0,0
8.56,560695.0,0.0416149870801033,P,1,0,0,0,0
8.6,563916.0,0.0351679586563307,P,1,0,0,0,0
8.64,566638.0,0.0313824289405684,P,1,0,0,0,0
8.68,573515.0,0.005297157622739,B,1,0,0,0,0
8.72,572822.0,0.008953488372093,B,1,0,0,0,0
8.76,573925.0,0.0050387596899224,B,1,0,0,0,0
8.8,569067.0,0.0485142118863049,P,1,0,0,0,0
8.84,578398.0,0.0049741602067183,B,1,0,0,0,0
8.88,577721.0,0.0087467700258397,B,1,0,0,0,0
8.92,578783.0,0.0053359173126614,B,1,0,0,0,0
8.96,574315.0,0.0440051679586563,P,1,0,0,0,0
9.0,592437.0,0.0110465116279069,B,1,0,0,0,0
9.04,591090.0,0.0174031007751938,B,1,0,0,0,0
9.08,593292.0,0.0076744186046511,B,1,0,0,0,0
9.12,579196.0,0.1536692506459948,P,1,0,0,0,0
9.16,601419.0,0.0094444444444444,B,1,0,0,0,0
9.2,600149.0,0.0164082687338501,B,1,0,0,0,0
9.24,602150.0,0.0094573643410852,B,1,0,0,0,0
9.28,593886.0,0.0809173126614987,P,1,0,0,0,0
9.32,607574.0,0.0095736434108527,B,1,0,0,0,0
9.36,602882.0,0.0606201550387596,P,1,0,0,0,0
9.4,614814.0,0.0092118863049095,B,1,0,0,0,0
9.44,613665.0,0.01484496124031,B,1,0,0,0,0
9.48,615527.0,0.0080620155038759,B,1,0,0,0,0
9.52,608315.0,0.0691214470284237,P,1,0,0,0,0
9.56,629424.0,0.0096511627906976,B,1,0,0,0,0
9.6,628186.0,0.0159948320413436,B,1,0,0,0,0
9.64,630171.0,0.0061498708010335,B,1,0,0,0,0
9.68,616151.0,0.1554909560723514,P,1,0,0,0,0
9.72,630647.0,0.0505038759689922,P,1,0,0,0,0
9.76,634556.0,0.0433720930232558,P,1,0,0,0,0
9.8,637913.0,0.0401033591731266,P,1,0,0,0,0
9.84,641017.0,0.0383074935400516,P,1,0,0,0,0
9.88,645174.0,0.0071963824289405,B,1,0,0,0,0
9.92,645731.0,0.0071447028423772,B,1,0,0,0,0
9.96,643982.0,0.0154005167958656,P,1,0,0,0,0
10.0,646284.0,0.989328165374677,I,1,0,0,0,0
10.04,727866.0,0.0086175710594315,B,1,0,0,0,0
10.08,726852.0,0.0131007751937984,B,1,0,0,0,0
10.12,728533.0,0.0073514211886304,B,1,0,0,0,0
10.16,722858.0,0.0516020671834625,P,1,0,0,0,0
10.2,744200.0,0.0097286821705426,B,1,0,0,0,0
10.24,742786.0,0.0182687338501292,B,1,0,0,0,0
10.28,744953.0,0.0078165374677002,B,1,0,0,0,0
10.32,729102.0,0.1767958656330749,P,1,0,0,0,0
10.36,745558.0,0.0548191214470284,P,1,0,0,0,0
10.4,754149.0,0.0087080103359173,B,1,0,0,0,0
10.44,749801.0,0.0561757105943152,P,1,0,0,0,0
10.48,754823.0,0.0354651162790697,P,1,0,0,0,0
10.52,757568.0,0.0374160206718346,P,1,0,0,0,0
10.56,765557.0,0.0078036175710594,B,1,0,0,0,0
10.6,764448.0,0.014328165374677,B,1,0,0,0,0
10.64,766161.0,0.0073385012919896,B,1,0,0,0,0
10.68,760464.0,0.0514728682170542,P,1,0,0,0,0
10.72,781496.0,0.0085271317829457,B,1,0,0,0,0
10.76,780363.0,0.0146382428940568,B,1,0,0,0,0
10.8,782156.0,0.0089018087855297,B,1,0,0,0,0
10.84,766729.0,0.1761498708010336,P,1,0,0,0,0
10.88,782845.0,0.0482428940568475,P,1,0,0,0,0
10.92,786579.0,0.040219638242894,P,1,0,0,0,0
10.96,789692.0,0.0340697674418604,P,1,0,0,0,0
11.0,792329.0,0.0336950904392764,P,1,0,0,0,0
11.04,794937.0,0.0337726098191214,P,1,0,0,0,0
11.08,800967.0,0.0074418604651162,B,1,0,0,0,0
11.12,801543.0,0.0056459948320413,B,1,0,0,0,0
11.16,797551.0,0.0441343669250646,P,1,0,0,0,0
11.2,801980.0,0.0309948320413436,P,1,0,0,0,0
11.24,807926.0,0.004625322997416,B,1,0,0,0,0
11.28,807399.0,0.0068087855297157,B,1,0,0,0,0
11.32,808284.0,0.0036304909560723,B,1,0,0,0,0
11.36,804379.0,0.0390180878552971,P,1,0,0,0,0
11.4,820356.0,0.0063178294573643,B,1,0,0,0,0
11.44,819605.0,0.0097028423772609,B,1,0,0,0,0
11.48,820845.0,0.0036434108527131,B,1,0,0,0,0
11.52,808565.0,0.1426356589147286,P,1,0,0,0,0
11.56,821127.0,0.0427390180878552,P,1,0,0,0,0
11.6,824435.0,0.031640826873385,P,1,0,0,0,0
11.64,826884.0,0.0280103359173126,P,1,0,0,0,0
11.68,829052.0,0.0254263565891472,P,1,0,0,0,0
11.72,831020.0,0.0218733850129198,P,1,0,0,0,0
11.76,832713.0,0.0222868217054263,P,1,0,0,0,0
11.8,834438.0,0.0215762273901808,P,1,0,0,0,0
11.84,836108.0,0.0200387596899224,P,1,0,0,0,0
11.88,850849.0,0.0039147286821705,B,1,0,0,0,0
11.92,850076.0,0.0099870801033591,B,1,0,0,0,0
11.96,851152.0,0.0051033591731266,B,1,0,0,0,0
12.0,837659.0,0.1604263565891472,P,1,0,0,0,0
12.04,851547.0,0.0421317829457364,P,1,0,0,0,0
12.08,854808.0,0.0366149870801033,P,1,0,0,0,0
12.12,857642.0,0.0311627906976744,P,1,0,0,0,0
12.16,860054.0,0.030219638242894,P,1,0,0,0,0
12.2,862393.0,0.0267312661498708,P,1,0,0,0,0
12.24,864462.0,0.0253100775193798,P,1,0,0,0,0
12.28,866421.0,0.0248708010335917,P,1,0,0,0,0
12.32,868346.0,0.0233204134366925,P,1,0,0,0,0
12.36,873339.0,0.0044315245478036,B,1,0,0,0,0
12.4,872797.0,0.0070025839793281,B,1,0,0,0,0
12.44,873682.0,0.0034883720930232,B,1,0,0,0,0
12.48,870151.0,0.0341860465116279,P,1,0,0,0,0
12.52,885515.0,0.0038242894056847,B,1,0,0,0,0
12.56,884964.0,0.0071188630490956,B,1,0,0,0,0
12.6,885811.0,0.0058656330749354,B,1,0,0,0,0
12.64,873952.0,0.1422739018087855,P,1,0,0,0,0
12.68,886265.0,0.0404134366925064,P,1,0,0,0,0
12.72,889393.0,0.0321317829457364,P,1,0,0,0,0
12.76,891880.0,0.0278811369509043,P,1,0,0,0,0
12.8,894038.0,0.0280103359173126,P,1,0,0,0,0
12.84,896206.0,0.0235917312661498,P,1,0,0,0,0
12.88,898032.0,0.0258397932816537,P,1,0,0,0,0
12.92,903463.0,0.0039405684754521,B,1,0,0,0,0
12.96,902894.0,0.0073514211886304,B,1,0,0,0,0
13.0,903768.0,0.0042118863049095,B,1,0,0,0,0
13.04,900032.0,0.0369767441860465,P,1,0,0,0,0
13.08,917269.0,0.0052583979328165,B,1,0,0,0,0
13.12,916298.0,0.0125452196382428,B,1,0,0,0,0
13.16,917676.0,0.007312661498708,B,1,0,0,0,0
13.2,904094.0,0.1576744186046511,P,1,0,0,0,0
13.24,918242.0,0.0493927648578811,P,1,0,0,0,0
13.28,922065.0,0.0403875968992248,P,1,0,0,0,0
13.32,928931.0,0.0075968992248062,B,1,0,0,0,0
13.36,925191.0,0.0483204134366925,P,1,0,0,0,0
13.4,929519.0,0.0351162790697674,P,1,0,0,0,0
13.44,932237.0,0.034625322997416,P,1,0,0,0,0
13.48,934917.0,0.0345865633074935,P,1,0,0,0,0
13.52,941611.0,0.0101679586563307,B,1,0,0,0,0
13.56,942398.0,0.0080361757105943,B,1,0,0,0,0
13.6,937594.0,0.0518992248062015,P,1,0,0,0,0
13.64,943020.0,0.0306976744186046,P,1,0,0,0,0
13.68,945396.0,0.0274031007751937,P,1,0,0,0,0
13.72,961213.0,0.0091860465116279,B,1,0,0,0,0
13.76,959993.0,0.0157622739018087,B,1,0,0,0,0
13.8,961924.0,0.0111498708010335,B,1,0,0,0,0
13.84,947517.0,0.161188630490956,P,1,0,0,0,0
13.88,962787.0,0.0549354005167958,P,1,0,0,0,0
13.92,967039.0,0.0474935400516795,P,1,0,0,0,0
13.96,976017.0,0.0125193798449612,B,1,0,0,0,0
14.0,976986.0,0.0095607235142118,B,1,0,0,0,0
14.04,970715.0,0.068501291989664,P,1,0,0,0,0
14.08,977726.0,0.0416279069767441,P,1,0,0,0,0
14.12,987626.0,0.0090051679586563,B,1,0,0,0,0
14.16,986504.0,0.0144961240310077,B,1,0,0,0,0
14.2,988323.0,0.0078811369509043,B,1,0,0,0,0
14.24,980948.0,0.0717829457364341,P,1,0,0,0,0
14.28,992552.0,0.008204134366925,B,1,0,0,0,0
14.32,988933.0,0.0467571059431524,P,1,0,0,0,0
14.36,1006033.0,0.0100387596899224,B,1,0,0,0,0
14.4,1006810.0,0.0092377260981912,B,1,0,0,0,0
14.44,993187.0,0.165968992248062,P,1,0,0,0,0
14.48,1007525.0,0.0497674418604651,P,1,0,0,0,0
14.52,1011377.0,0.0443023255813953,P,1,0,0,0,0
14.56,1014806.0,0.0379715762273901,P,1,0,0,0,0
14.6,1017745.0,0.0353617571059431,P,1,0,0,0,0
14.64,1020482.0,0.0323385012919896,P,1,0,0,0,0
14.68,1022985.0,0.0311369509043927,P,1,0,0,0,0
14.72,1025395.0,0.0291214470284237,P,1,0,0,0,0
14.76,1030395.0,0.0061498708010335,B,1,0,0,0,0
14.8,1027649.0,0.0354780361757105,P,1,0,0,0,0
14.84,1030871.0,0.0251291989664082,P,1,0,0,0,0
14.88,1046970.0,0.0057364341085271,B,1,0,0,0,0
14.92,1045973.0,0.0128811369509043,B,1,0,0,0,0
14.96,1047414.0,0.0067829457364341,B,1,0,0,0,0
15.0,1032816.0,0.1699870801033591,P,1,0,0,0,0
15.04,1047939.0,0.0509948320413436,P,1,0,0,0,0
15.08,1051886.0,0.0363953488372093,P,1,0,0,0,0
15.12,1054703.0,0.0355684754521963,P,1,0,0,0,0
15.16,1057456.0,0.0333204134366925,P,1,0,0,0,0
15.2,1060035.0,0.0319250645994832,P,1,0,0,0,0
15.24,1062506.0,0.0283074935400516,P,1,0,0,0,0
15.28,1064697.0,0.027312661498708,P,1,0,0,0,0
15.32,1066811.0,0.0268217054263565,P,1,0,0,0,0
15.36,1068887.0,0.0240051679586563,P,1,0,0,0,0
15.4,1073764.0,0.0041602067183462,B,1,0,0,0,0
15.44,1073257.0,0.0065503875968992,B,1,0,0,0,0
15.48,1074086.0,0.0040439276485788,B,1,0,0,0,0
15.52,1070745.0,0.0324547803617571,P,1,0,0,0,0
15.56,1085686.0,0.0059302325581395,B,1,0,0,0,0
15.6,1084941.0,0.009625322997416,B,1,0,0,0,0
15.64,1086145.0,0.0040051679586563,B,1,0,0,0,0
15.68,1074399.0,0.1362015503875969,P,1,0,0,0,0
15.72,1086455.0,0.0384754521963824,P,1,0,0,0,0
15.76,1089433.0,0.0328940568475452,P,1,0,0,0,0
15.8,1091979.0,0.0286692506459948,P,1,0,0,0,0
15.84,1094198.0,0.0245219638242894,P,1,0,0,0,0
15.88,1096096.0,0.0237596899224806,P,1,0,0,0,0
15.92,1101318.0,0.0042118863049095,B,1,0,0,0,0
15.96,1100723.0,0.0076873385012919,B,1,0,0,0,0
16.0,1101644.0,0.0040568475452196,B,1,0,0,0,0
16.04,1097935.0,0.0360206718346253,P,1,0,0,0,0
16.08,1112820.0,0.0043540051679586,B,1,0,0,0,0
16.12,1112000.0,0.010594315245478,B,1,0,0,0,0
16.16,1113157.0,0.0061111111111111,B,1,0,0,0,0
16.2,1101958.0,0.1297416020671834,P,1,0,0,0,0
16.24,1113630.0,0.0361240310077519,P,1,0,0,0,0
16.28,1116426.0,0.030968992248062,P,1,0,0,0,0
16.32,1118823.0,0.0283591731266149,P,1,0,0,0,0
16.36,1121018.0,0.0248191214470284,P,1,0,0,0,0
16.4,1122939.0,0.0234108527131782,P,1,0,0,0,0
16.44,1124751.0,0.0210077519379844,P,1,0,0,0,0
16.48,1126377.0,0.0214599483204134,P,1,0,0,0,0
16.52,1128038.0,0.0190051679586563,P,1,0,0,0,0
16.56,1129509.0,0.0180103359173126,P,1,0,0,0,0
16.6,1132412.0,0.0036950904392764,B,1,0,0,0,0
16.64,1130903.0,0.0194961240310077,P,1,0,0,0,0
16.68,1140423.0,0.0038113695090439,B,1,0,0,0,0
16.72,1139634.0,0.0101937984496124,B,1,0,0,0,0
16.76,1140718.0,0.0055813953488372,B,1,0,0,0,0
16.8,1132698.0,0.0896124031007751,P,1,0,0,0,0
16.84,1141150.0,0.0275581395348837,P,1,0,0,0,0
16.88,1143283.0,0.0217054263565891,P,1,0,0,0,0
16.92,1144963.0,0.019250645994832,P,1,0,0,0,0
16.96,1146453.0,0.0165374677002583,P,1,0,0,0,0
17.0,1147733.0,0.0266795865633074,P,0,0,0,0,1
17.04,1149798.0,0.0388501291989664,P,0,0,0,0,1
17.08,1159931.0,0.0452325581395348,B,0,0,0,0,1
17.12,1163432.0,0.0540051679586563,B,0,0,0,0,1
17.16,1152805.0,0.0920671834625323,P,0,0,0,0,1
17.2,1179734.0,0.0506847545219638,B,0,0,0,0,1
17.24,1175151.0,0.0592118863049095,B,0,0,0,0,1
17.28,1183657.0,0.0389922480620155,B,0,0,0,0,1
17.32,1167612.0,0.0974031007751938,P,0,0,0,0,1
17.36,1200494.0,0.031640826873385,B,0,0,0,0,1
17.4,1197151.0,0.0431912144702842,B,0,0,0,0,1
17.44,1202943.0,0.0260077519379844,B,0,0,0,0,1
17.48,1186675.0,0.1353488372093023,P,0,0,0,0,1
17.52,1216164.0,0.0286304909560723,B,0,0,0,0,1
17.56,1212510.0,0.0472093023255814,B,0,0,0,0,1
17.6,1218380.0,0.0311627906976744,B,0,0,0,0,1
17.64,1204956.0,0.0975968992248062,P,0,0,0,0,1
17.68,1229368.0,0.0145219638242894,B,0,0,0,0,1
17.72,1226615.0,0.0355684754521963,B,0,0,0,0,1
17.76,1230492.0,0.0213178294573643,B,0,0,0,0,1
17.8,1220792.0,0.0752325581395348,P,0,0,0,0,1
17.84,1242404.0,0.0218087855297157,B,0,0,0,0,1
17.88,1239594.0,0.0363049095607235,B,0,0,0,0,1
17.92,1244092.0,0.0246511627906976,B,0,0,0,0,1
17.96,1232142.0,0.0962790697674418,P,0,0,0,0,1
18.0,1254478.0,0.0154005167958656,B,0,0,0,0,1
18.04,1246000.0,0.1095348837209302,P,0,0,0,0,1
18.08,1265062.0,0.0222093023255813,B,0,0,0,0,1
18.12,1262884.0,0.0281395348837209,B,0,0,0,0,1
18.16,1266781.0,0.0158785529715762,B,0,0,0,0,1
18.2,1255670.0,0.093204134366925,P,0,0,0,0,1
18.24,1277837.0,0.0142118863049095,B,0,0,0,0,1
18.28,1275695.0,0.0276744186046511,B,0,0,0,0,1
18.32,1278937.0,0.0202454780361757,B,0,0,0,0,1
18.36,1268010.0,0.0992894056847545,P,0,0,0,0,1
18.4,1280504.0,0.050968992248062,P,0,0,0,0,1
18.44,1290914.0,0.0255426356589147,B,0,0,0,0,1
