time_pos,byte_pos,size,type,normal,has_blur,has_move,has_overexposure,has_block
2.28,169213,0.0349907298162818,P,1,0,0,0,0
2.32,171289,0.0391875948086971,P,1,0,0,0,0
2.36,181105,0.0058486431822012,B,1,0,0,0,0
2.4,180659,0.0075172762514748,B,1,0,0,0,0
2.44,181452,0.0023596831282656,B,1,0,0,0,0
2.48,173614,0.1187426259902241,P,1,0,0,0,0
2.52,181592,0.0388336423394572,P,1,0,0,0,0
2.56,183896,0.0355975054778358,P,1,0,0,0,0
2.6,186008,0.0339794370470251,P,1,0,0,0,0
2.64,188024,0.0349401651778189,P,1,0,0,0,0
2.68,190097,0.0307938648238665,P,1,0,0,0,0
2.72,191924,0.0334569357829091,P,1,0,0,0,0
2.76,193909,0.0335412101803472,P,1,0,0,0,0
2.8,195899,0.0279285353109725,P,1,0,0,0,0
2.84,197556,0.0291420866340805,P,1,0,0,0,0
2.88,199285,0.0302039440418001,P,1,0,0,0,0
2.92,201077,0.0255351424237316,P,1,0,0,0,0
2.96,202592,0.0259228046519467,P,1,0,0,0,0
3.0,204130,0.021220293274903,P,0,0,1,0,0
3.04,205389,0.0229394909826394,P,0,0,1,0,0
3.08,206750,0.0233945727288049,P,0,0,1,0,0
3.12,208138,0.0199730321928198,P,0,0,1,0,0
3.16,209323,0.0199393224338445,P,0,0,1,0,0
3.2,210506,0.0184055284004719,P,0,0,1,0,0
3.24,211598,0.0166357660542727,P,0,0,1,0,0
3.28,212585,0.0141749536490814,P,0,0,1,0,0
3.32,213426,0.0123209169054441,P,0,0,1,0,0
3.36,214157,0.0114613180515759,P,0,0,1,0,0
3.4,214837,0.0094892971515253,P,0,0,1,0,0
3.44,217916,0.0053598516770605,B,0,0,1,0,0
3.48,215400,0.0424068767908309,P,0,0,1,0,0
3.52,218234,0.1806168885892466,P,0,0,1,0,0
3.56,228950,0.1614866003708073,P,0,0,1,0,0
3.6,238531,0.1614697454913197,P,0,0,1,0,0
3.64,248111,0.1339962919265127,P,0,0,1,0,0
3.68,256061,0.1392887240856228,P,0,0,1,0,0
3.72,264325,0.144311478172931,P,0,0,1,0,0
3.76,272887,0.1726782403505815,P,0,0,1,0,0
3.8,283132,0.2702848474633406,P,0,0,1,0,0
3.84,299168,0.6632226529580314,I,0,0,1,0,0
3.88,364592,0.0242204618236979,B,0,0,1,0,0
3.92,362724,0.0314849148828585,B,0,0,1,0,0
3.96,366029,0.0149334232260239,B,0,0,1,0,0
4.0,338517,0.4080060677566155,P,0,0,1,0,0
4.04,382273,0.0091859093207483,B,1,0,0,0,0
4.08,381813,0.0077532445643013,B,1,0,0,0,0
4.12,382818,0.0124220461823697,B,1,0,0,0,0
4.16,366915,0.2511039946064385,P,1,0,0,0,0
4.2,397543,0.0125905949772459,B,1,0,0,0,0
4.24,397124,0.0070621945053092,B,1,0,0,0,0
4.28,398290,0.0114444631720883,B,1,0,0,0,0
4.32,383555,0.2287038597674026,P,1,0,0,0,0
4.36,411856,0.010416315523344,B,1,0,0,0,0
4.4,411334,0.0087982470925332,B,1,0,0,0,0
4.44,412474,0.0132647901567503,B,1,0,0,0,0
4.48,398969,0.2084105848643182,P,1,0,0,0,0
4.52,424545,0.0103488960053935,B,1,0,0,0,0
4.56,425159,0.011326479015675,B,1,0,0,0,0
4.6,413261,0.19019046013821,P,1,0,0,0,0
4.64,425831,0.1366425080060677,P,1,0,0,0,0
4.68,433938,0.128080229226361,P,1,0,0,0,0
4.72,460984,0.0105511545592449,B,1,0,0,0,0
4.76,461610,0.0144109219619079,B,1,0,0,0,0
4.8,441537,0.327776841395584,P,1,0,0,0,0
4.84,462465,0.028990392718692,P,1,0,0,0,0
4.88,472124,0.0092701837181864,B,1,0,0,0,0
4.92,471420,0.0118658351592786,B,1,0,0,0,0
4.96,472674,0.0094387325130625,B,1,0,0,0,0
5.0,464185,0.1219450530928703,P,1,0,0,0,0
5.04,473234,0.0634586212708579,P,1,0,0,0,0
5.08,476999,0.0932917579639305,P,1,0,0,0,0
5.12,482534,0.0872408562278779,P,1,0,0,0,0
5.16,487710,0.0929883701331535,P,1,0,0,0,0
5.2,493227,0.1166863306927355,P,1,0,0,0,0
5.24,500150,0.0855048036406539,P,1,0,0,0,0
5.28,505223,0.0826226192482723,P,1,0,0,0,0
5.32,510125,0.0790999494353615,P,1,0,0,0,0
5.36,514818,0.0679588740940502,P,1,0,0,0,0
5.4,518850,0.0775661554019888,P,1,0,0,0,0
5.44,523452,0.0658351592786111,P,1,0,0,0,0
5.48,527358,0.056076184055284,P,1,0,0,0,0
5.52,530685,0.0887915051407382,P,1,0,0,0,0
5.56,535953,0.0800269678071801,P,1,0,0,0,0
5.6,540701,0.0644699140401146,P,1,0,0,0,0
5.64,544526,0.0520478678577448,P,1,0,0,0,0
5.68,547614,0.0545592449013989,P,1,0,0,0,0
5.72,550851,0.0582841732681611,P,1,0,0,0,0
5.76,554309,0.0668633069273554,P,1,0,0,0,0
5.8,558276,0.0483397943704702,P,1,0,0,0,0
5.84,561144,0.0651272543401314,P,1,0,0,0,0
5.88,565008,0.0438901061857407,P,1,0,0,0,0
5.92,567612,0.0626495870554525,P,1,0,0,0,0
5.96,571329,0.0546772290578122,P,1,0,0,0,0
6.0,588614,0.0042137198719029,B,1,0,0,0,0
6.04,574573,0.2366593628855553,P,1,0,0,0,0
6.08,588864,0.0967975728973537,P,1,0,0,0,0
6.12,594607,0.0974717680768582,P,1,0,0,0,0
6.16,600390,0.0529580313500758,P,1,0,0,0,0
6.2,603532,0.063323782234957,P,1,0,0,0,0
6.24,607289,0.0579976403168717,P,1,0,0,0,0
6.28,610730,0.0723579976403168,P,1,0,0,0,0
6.32,615023,0.0864655317714478,P,1,0,0,0,0
6.36,620153,0.0779875273891791,P,1,0,0,0,0
6.4,624780,0.0512893982808022,P,1,0,0,0,0
6.44,627823,0.0458789819652789,P,1,0,0,0,0
6.48,630545,0.0541041631552334,P,1,0,0,0,0
6.52,633755,0.0455755941345019,P,1,0,0,0,0
6.56,636459,0.0684139558402157,P,1,0,0,0,0
6.6,640518,0.0628687004887915,P,1,0,0,0,0
6.64,644248,0.0856059329175796,P,1,0,0,0,0
6.68,649327,0.0826394741277599,P,1,0,0,0,0
6.72,654230,0.0510871397269509,P,1,0,0,0,0
6.76,657261,0.0539356143603573,P,1,0,0,0,0
6.8,660461,0.0505983482218102,P,1,0,0,0,0
6.84,663463,0.0461318051575931,P,1,0,0,0,0
6.88,666200,0.0521658520141581,P,1,0,0,0,0
6.92,669295,0.045221641665262,P,1,0,0,0,0
6.96,671978,0.0502275408730827,P,1,0,0,0,0
7.0,674958,0.0445811562447328,P,1,0,0,0,0
7.04,677603,0.0476150345525029,P,1,0,0,0,0
7.08,680428,0.0435361537165009,P,1,0,0,0,0
7.12,683011,0.0449351087139726,P,1,0,0,0,0
7.16,696921,0.0061520310129782,B,1,0,0,0,0
7.2,696387,0.0090005056463846,B,1,0,0,0,0
7.24,697286,0.0031181527052081,B,1,0,0,0,0
7.28,685677,0.1805157593123209,P,1,0,0,0,0
7.32,697471,0.0531434350244395,P,1,0,0,0,0
7.36,700624,0.0532445643013652,P,1,0,0,0,0
7.4,703783,0.0539861789988201,P,1,0,0,0,0
7.44,706986,0.0483735041294454,P,1,0,0,0,0
7.48,709856,0.0536153716500927,P,1,0,0,0,0
7.52,713037,0.0450868026293612,P,1,0,0,0,0
7.56,715712,0.0468228552165852,P,1,0,0,0,0
7.6,718490,0.0414124389010618,P,1,0,0,0,0
7.64,720947,0.048912860273049,P,1,0,0,0,0
7.68,723849,0.0375695263778863,P,1,0,0,0,0
7.72,726078,0.0518287544244058,P,1,0,0,0,0
7.76,729153,0.0358166189111747,P,1,0,0,0,0
7.8,731278,0.052907466711613,P,1,0,0,0,0
7.84,734417,0.0305241867520647,P,1,0,0,0,0
7.88,736228,0.0576268329681442,P,1,0,0,0,0
7.92,739647,0.0343333895162649,P,1,0,0,0,0
7.96,741684,0.0489971346704871,P,1,0,0,0,0
8.0,744591,0.0348221810214057,P,1,0,0,0,0
8.04,746657,0.0520478678577448,P,1,0,0,0,0
8.08,749745,0.036760492162481,P,1,0,0,0,0
8.12,751926,0.0528231923141749,P,1,0,0,0,0
8.16,755060,0.0345187931906286,P,1,0,0,0,0
8.2,757108,0.0531097252654643,P,1,0,0,0,0
8.24,760259,0.0321254003033878,P,1,0,0,0,0
8.28,762165,0.0512219787628518,P,1,0,0,0,0
8.32,765204,0.0350918590932074,P,1,0,0,0,0
8.36,777485,0.0062194505309287,B,1,0,0,0,0
8.4,776946,0.0090847800438226,B,1,0,0,0,0
8.44,777854,0.0036912186077869,B,1,0,0,0,0
8.48,767286,0.1628181358503286,P,1,0,0,0,0
8.52,778073,0.0614360357323445,P,1,0,0,0,0
8.56,781718,0.0562784426091353,P,1,0,0,0,0
8.6,785057,0.0506994774987358,P,1,0,0,0,0
8.64,788065,0.0463340637114444,P,1,0,0,0,0
8.68,790814,0.0412101803472105,P,1,0,0,0,0
8.72,793259,0.0489297151525366,P,1,0,0,0,0
8.76,796162,0.041058486431822,P,1,0,0,0,0
8.8,798598,0.0495364908140906,P,1,0,0,0,0
8.84,801537,0.0410247766728467,P,1,0,0,0,0
8.88,803971,0.0554356986347547,P,1,0,0,0,0
8.92,807260,0.034501938311141,P,1,0,0,0,0
8.96,809307,0.0524860947244227,P,1,0,0,0,0
9.0,812421,0.0398449351087139,P,1,0,0,0,0
9.04,814785,0.0560930389347716,P,1,0,0,0,0
9.08,818113,0.0339120175290746,P,1,0,0,0,0
9.12,820125,0.0549637620091016,P,1,0,0,0,0
9.16,823386,0.0344850834316534,P,1,0,0,0,0
9.2,825432,0.0548626327321759,P,1,0,0,0,0
9.24,828687,0.0361031518624641,P,1,0,0,0,0
9.28,830829,0.0559581998988707,P,1,0,0,0,0
9.32,834149,0.0332546772290578,P,1,0,0,0,0
9.36,836122,0.0547952132142255,P,1,0,0,0,0
9.4,839373,0.0338445980111242,P,1,0,0,0,0
9.44,841381,0.0527389179167369,P,1,0,0,0,0
9.48,844510,0.0321422551828754,P,1,0,0,0,0
9.52,846417,0.0511208494859261,P,1,0,0,0,0
9.56,859607,0.00642170908478,B,1,0,0,0,0
9.6,859115,0.0082926007079049,B,1,0,0,0,0
9.64,859988,0.0033204112590594,B,1,0,0,0,0
9.68,849450,0.1629024102477667,P,1,0,0,0,0
9.72,860185,0.0580482049553345,P,1,0,0,0,0
9.76,863629,0.0623967638631383,P,1,0,0,0,0
9.8,867331,0.0526377886398112,P,1,0,0,0,0
9.84,870454,0.0542558570706219,P,1,0,0,0,0
9.88,873673,0.0418169560087645,P,1,0,0,0,0
9.92,876154,0.0419517950446654,P,1,0,0,0,0
9.96,878643,0.0560256194168211,P,1,0,0,0,0
10.0,881967,0.0401314680600033,P,1,0,0,0,0
10.04,884348,0.0415641328164503,P,1,0,0,0,0
10.08,886814,0.0670655654812068,P,1,0,0,0,0
10.12,890793,0.03246249789314,P,1,0,0,0,0
10.16,892719,0.0449688184729479,P,1,0,0,0,0
10.2,895387,0.0569189280296645,P,1,0,0,0,0
10.24,898764,0.03472105174448,P,1,0,0,0,0
10.28,900824,0.0489297151525366,P,1,0,0,0,0
10.32,903727,0.0344682285521658,P,1,0,0,0,0
10.36,905772,0.060458452722063,P,1,0,0,0,0
10.4,909359,0.0350750042137198,P,1,0,0,0,0
10.44,911440,0.0464351929883701,P,1,0,0,0,0
10.48,914195,0.0569020731501769,P,1,0,0,0,0
10.52,917571,0.0315691892802966,P,1,0,0,0,0
10.56,919444,0.0572223158604415,P,1,0,0,0,0
10.6,922839,0.0383617057138041,P,1,0,0,0,0
10.64,925115,0.0400303387830777,P,1,0,0,0,0
10.68,927490,0.0539524692398449,P,1,0,0,0,0
10.72,930691,0.0334232260239339,P,1,0,0,0,0
10.76,943120,0.0063879993258048,B,1,0,0,0,0
10.8,942707,0.0069610652283836,B,1,0,0,0,0
10.84,943499,0.0026630709590426,B,1,0,0,0,0
10.88,932674,0.1691050058992078,P,1,0,0,0,0
10.92,943657,0.0556716669475813,P,1,0,0,0,0
10.96,946960,0.0519130288218439,P,1,0,0,0,0
11.0,950040,0.0511545592449014,P,1,0,0,0,0
11.04,953075,0.0529411764705882,P,1,0,0,0,0
11.08,956216,0.0415304230574751,P,1,0,0,0,0
11.12,958680,0.0601719197707736,P,1,0,0,0,0
11.16,962250,0.038799932580482,P,1,0,0,0,0
11.2,964552,0.0434181695600876,P,1,0,0,0,0
11.24,967128,0.0576436878476318,P,1,0,0,0,0
11.28,970548,0.0364739592111916,P,1,0,0,0,0
11.32,972712,0.0448508343165346,P,1,0,0,0,0
11.36,975373,0.0587898196527894,P,1,0,0,0,0
11.4,978861,0.0381088825214899,P,1,0,0,0,0
11.44,981122,0.0431316366087982,P,1,0,0,0,0
11.48,983681,0.0556716669475813,P,1,0,0,0,0
11.52,986984,0.0313500758469576,P,1,0,0,0,0
11.56,988844,0.0424742963087813,P,1,0,0,0,0
11.6,991364,0.0575257036912186,P,1,0,0,0,0
11.64,994777,0.0357491993932243,P,1,0,0,0,0
11.68,996898,0.0753244564301365,P,1,0,0,0,0
11.72,1005098,0.0044496881847294,B,1,0,0,0,0
11.76,1001367,0.0628855553682791,P,1,0,0,0,0
11.8,1005362,0.0452890611832125,P,1,0,0,0,0
11.84,1008049,0.0438395415472779,P,1,0,0,0,0
11.88,1010650,0.049216248103826,P,1,0,0,0,0
11.92,1013570,0.0531771447834148,P,1,0,0,0,0
11.96,1026799,0.006725096915557,B,1,0,0,0,0
12.0,1026313,0.0081914714309792,B,1,0,0,0,0
12.04,1027198,0.0031687173436709,B,1,0,0,0,0
12.08,1016725,0.1616045845272206,P,1,0,0,0,0
12.12,1027386,0.0617731333220967,P,1,0,0,0,0
12.16,1031051,0.0540704533962582,P,1,0,0,0,0
12.2,1034259,0.0520478678577448,P,1,0,0,0,0
12.24,1037347,0.0416315523344008,P,1,0,0,0,0
12.28,1039817,0.0559919096578459,P,1,0,0,0,0
12.32,1043139,0.0393729984830608,P,1,0,0,0,0
12.36,1045475,0.0447159952806337,P,1,0,0,0,0
12.4,1048128,0.054946907129614,P,1,0,0,0,0
12.44,1051388,0.0439912354626664,P,1,0,0,0,0
12.48,1053998,0.0420697792010787,P,1,0,0,0,0
12.52,1056494,0.0444463172088319,P,1,0,0,0,0
12.56,1059131,0.0442946232934434,P,1,0,0,0,0
12.6,1061759,0.0397775155907635,P,1,0,0,0,0
12.64,1064119,0.0603404685656497,P,1,0,0,0,0
12.68,1067699,0.0355132310803977,P,1,0,0,0,0
12.72,1069806,0.0428282487780212,P,1,0,0,0,0
12.76,1072347,0.0607281307938648,P,1,0,0,0,0
12.8,1075950,0.0358671835496376,P,1,0,0,0,0
12.84,1078078,0.0467891454576099,P,1,0,0,0,0
12.88,1080854,0.0467891454576099,P,1,0,0,0,0
12.92,1083630,0.0414967132984999,P,1,0,0,0,0
12.96,1086092,0.0431653463677734,P,1,0,0,0,0
13.0,1088653,0.0420529243215911,P,1,0,0,0,0
13.04,1091148,0.0389347716163829,P,1,0,0,0,0
13.08,1093458,0.039322433844598,P,1,0,0,0,0
13.12,1095791,0.0447665599190965,P,1,0,0,0,0
13.16,1109136,0.0078206640822518,B,1,0,0,0,0
13.2,1108518,0.010416315523344,B,1,0,0,0,0
13.24,1109600,0.0036743637282993,B,1,0,0,0,0
13.28,1098447,0.169745491319737,P,1,0,0,0,0
13.32,1109818,0.0548289229732007,P,1,0,0,0,0
13.36,1113071,0.0502949603910332,P,1,0,0,0,0
13.4,1116055,0.0458958368447665,P,1,0,0,0,0
13.44,1118778,0.0432833305241867,P,1,0,0,0,0
13.48,1121346,0.0477161638294286,P,1,0,0,0,0
13.52,1124177,0.0481375358166189,P,1,0,0,0,0
13.56,1127033,0.046047530760155,P,1,0,0,0,0
13.6,1129765,0.0527726276757121,P,1,0,0,0,0
13.64,1132896,0.039710096072813,P,1,0,0,0,0
13.68,1135252,0.0491151188269003,P,1,0,0,0,0
13.72,1138166,0.0483397943704702,P,1,0,0,0,0
13.76,1141034,0.0413955840215742,P,1,0,0,0,0
13.8,1143490,0.0446822855216585,P,1,0,0,0,0
13.84,1146141,0.9163660879824708,I,1,0,0,0,0
13.88,1200509,0.0374683971009607,P,1,0,0,0,0
13.92,1202732,0.0383617057138041,P,1,0,0,0,0
13.96,1205008,0.0462834990729816,P,1,0,0,0,0
14.0,1207754,0.0430305073318725,P,1,0,0,0,0
14.04,1210307,0.046266644193494,P,1,0,0,0,0
14.08,1213052,0.059935951457947,P,1,0,0,0,0
14.12,1216608,0.071178156076184,P,1,0,0,0,0
14.16,1220831,0.0466037417832462,P,1,0,0,0,0
14.2,1223596,0.0561773133322096,P,1,0,0,0,0
14.24,1226929,0.0456261587729647,P,1,0,0,0,0
14.28,1229636,0.0447328501601213,P,1,0,0,0,0
14.32,1232290,0.0420529243215911,P,1,0,0,0,0
14.36,1245886,0.0063374346873419,B,1,0,0,0,0
14.4,1245431,0.0076689701668633,B,1,0,0,0,0
14.44,1246262,0.0025787965616045,B,1,0,0,0,0
14.48,1234785,0.1794370470251137,P,1,0,0,0,0
14.52,1246415,0.0645878981965279,P,1,0,0,0,0
14.56,1250247,0.056076184055284,P,1,0,0,0,0
14.6,1253574,0.043923815944716,P,1,0,0,0,0
14.64,1256180,0.0606270015169391,P,1,0,0,0,0
14.68,1259777,0.0385471093881678,P,1,0,0,0,0
14.72,1262064,0.0571548963424911,P,1,0,0,0,0
14.76,1265455,0.037974043485589,P,1,0,0,0,0
14.8,1267708,0.0450025282319231,P,1,0,0,0,0
14.84,1270378,0.0642676554862632,P,1,0,0,0,0
14.88,1274191,0.0378054946907129,P,1,0,0,0,0
14.92,1276434,0.0461486600370807,P,1,0,0,0,0
14.96,1279172,0.0434013146806,P,1,0,0,0,0
15.0,1281747,0.0576436878476318,P,1,0,0,0,0
15.04,1285167,0.0419180852856902,P,1,0,0,0,0
15.08,1287654,0.0423394572728805,P,1,0,0,0,0
15.12,1290166,0.0418506657677397,P,1,0,0,0,0
15.16,1292649,0.055250294960391,P,1,0,0,0,0
15.2,1295927,0.040232597336929,P,1,0,0,0,0
15.24,1298314,0.0437721220293274,P,1,0,0,0,0
15.28,1300911,0.0434518793190628,P,1,0,0,0,0
15.32,1303489,0.0549131973706388,P,1,0,0,0,0
15.36,1306747,0.0378560593291757,P,1,0,0,0,0
15.4,1308993,0.0426596999831451,P,1,0,0,0,0
15.44,1311524,0.0435867183549637,P,1,0,0,0,0
15.48,1314110,0.0417663913703017,P,1,0,0,0,0
15.52,1316588,0.0401651778189786,P,1,0,0,0,0
15.56,1329358,0.0063037249283667,B,1,0,0,0,0
15.6,1328858,0.0084274397438058,B,1,0,0,0,0
15.64,1329732,0.0029327490308444,B,1,0,0,0,0
15.68,1318971,0.1666441934940165,P,1,0,0,0,0
15.72,1329906,0.0558739255014326,P,1,0,0,0,0
15.76,1333221,0.0484240687679083,P,1,0,0,0,0
15.8,1336094,0.0508006067756615,P,1,0,0,0,0
15.84,1339108,0.0414124389010618,P,1,0,0,0,0
15.88,1341565,0.0523681105680094,P,1,0,0,0,0
15.92,1344672,0.0391875948086971,P,1,0,0,0,0
15.96,1346997,0.067925164335075,P,1,0,0,0,0
16.0,1351027,0.038277431316366,P,1,0,0,0,0
16.04,1353298,0.0412775998651609,P,1,0,0,0,0
16.08,1355747,0.0427608292600707,P,1,0,0,0,0
16.12,1358284,0.0395921119163997,P,1,0,0,0,0
16.16,1360633,0.0472779369627507,P,1,0,0,0,0
16.2,1363438,0.0442946232934434,P,1,0,0,0,0
16.24,1366066,0.0447497050396089,P,1,0,0,0,0
16.28,1368721,0.040232597336929,P,1,0,0,0,0
16.32,1371108,0.0430136524523849,P,1,0,0,0,0
16.36,1373660,0.0461823697960559,P,1,0,0,0,0
16.4,1376400,0.0404854205292432,P,1,0,0,0,0
16.44,1378802,0.043182201247261,P,1,0,0,0,0
16.48,1381364,0.0476318894319905,P,1,0,0,0,0
16.52,1384190,0.0399460643856396,P,1,0,0,0,0
16.56,1386560,0.0428282487780212,P,1,0,0,0,0
16.6,1389101,0.0427439743805831,P,1,0,0,0,0
16.64,1391637,0.0409236473959211,P,1,0,0,0,0
16.68,1394065,0.0464520478678577,P,1,0,0,0,0
16.72,1396821,0.0414292937805494,P,1,0,0,0,0
16.76,1409033,0.0057980785437384,B,1,0,0,0,0
16.8,1408542,0.0082757458284173,B,1,0,0,0,0
16.84,1409377,0.0027473453564807,B,1,0,0,0,0
16.88,1399279,0.1561267486937468,P,1,0,0,0,0
16.92,1409540,0.0580987695937974,P,1,0,0,0,0
16.96,1412987,0.0525366593628855,P,1,0,0,0,0
17.0,1416104,0.0631215236811056,P,1,0,0,0,0
17.04,1419849,0.0419855048036406,P,1,0,0,0,0
17.08,1422340,0.0448171245575594,P,1,0,0,0,0
17.12,1424999,0.0488285858756109,P,1,0,0,0,0
17.16,1427896,0.0448676891960222,P,1,0,0,0,0
17.2,1430558,0.0580650598348221,P,1,0,0,0,0
17.24,1434003,0.0452890611832125,P,1,0,0,0,0
17.28,1436690,0.0442103488960053,P,1,0,0,0,0
17.32,1439313,0.0464014832293949,P,1,0,0,0,0
17.36,1442066,0.0526377886398112,P,1,0,0,0,0
17.4,1452184,0.0076689701668633,B,1,0,0,0,0
17.44,1451600,0.0098432496207652,B,1,0,0,0,0
17.48,1452639,0.004078880836002,B,1,0,0,0,0
17.52,1445189,0.1080566323950783,P,1,0,0,0,0
17.56,1452881,0.0448002696780718,P,1,0,0,0,0
17.6,1455539,0.0488622956345862,P,1,0,0,0,0
17.64,1458438,0.0415304230574751,P,1,0,0,0,0
17.68,1460902,0.0413450193831114,P,1,0,0,0,0
17.72,1463355,0.0482723748525198,P,1,0,0,0,0
17.76,1466219,0.038799932580482,P,1,0,0,0,0
17.8,1468521,0.0404685656497556,P,1,0,0,0,0
17.84,1470922,0.0411933254677229,P,1,0,0,0,0
17.88,1473366,0.0405528400471936,P,1,0,0,0,0
17.92,1475772,0.0456430136524523,P,1,0,0,0,0
17.96,1488955,0.0057306590257879,B,1,0,0,0,0
18.0,1488427,0.0088993763694589,B,1,0,0,0,0
18.04,1489295,0.0026630709590426,B,1,0,0,0,0
18.08,1478480,0.1676554862632732,P,1,0,0,0,0
18.12,1489453,0.0596662733861452,P,1,0,0,0,0
18.16,1492993,0.0534636777347041,P,1,0,0,0,0
18.2,1496165,0.0509185909320748,P,1,0,0,0,0
18.24,1499186,0.0443788976908815,P,1,0,0,0,0
18.28,1501819,0.0544412607449856,P,1,0,0,0,0
18.32,1505049,0.0365245238496544,P,1,0,0,0,0
18.36,1507216,0.0446317208831956,P,1,0,0,0,0
18.4,1509864,0.0421371987190291,P,1,0,0,0,0
18.44,1512364,0.0658014495196359,P,1,0,0,0,0
18.48,1516268,0.0385808191471431,P,1,0,0,0,0
18.52,1518557,0.0445137367267824,P,1,0,0,0,0
18.56,1521198,0.0406708242036069,P,1,0,0,0,0
18.6,1523611,0.0462160795550311,P,1,0,0,0,0
18.64,1526353,0.0528737569526377,P,1,0,0,0,0
18.68,1529490,0.044008090342154,P,1,0,0,0,0
18.72,1532101,0.0467385808191471,P,1,0,0,0,0
18.76,1534874,0.0409236473959211,P,1,0,0,0,0
18.8,1537302,0.0425248609472442,P,1,0,0,0,0
18.84,1539825,0.0427271195010955,P,1,0,0,0,0
18.88,1542360,0.0416484072138884,P,1,0,0,0,0
18.92,1544831,0.0446991404011461,P,1,0,0,0,0
18.96,1547483,0.0431316366087982,P,1,0,0,0,0
19.0,1550042,0.0383111410753413,P,1,0,0,0,0
19.04,1552315,0.0568177987527389,P,1,0,0,0,0
19.08,1555686,0.0337434687341985,P,1,0,0,0,0
19.12,1557688,0.0393729984830608,P,1,0,0,0,0
19.16,1569941,0.0060003370975897,B,1,0,0,0,0
19.2,1569436,0.0085117141412438,B,1,0,0,0,0
19.24,1570297,0.0036406539693241,B,1,0,0,0,0
19.28,1560024,0.1586381257374009,P,1,0,0,0,0
19.32,1570513,0.0565818304399123,P,1,0,0,0,0
19.36,1573870,0.0548120680937131,P,1,0,0,0,0
19.4,1577122,0.0516602056295297,P,1,0,0,0,0
19.44,1580187,0.0412944547446485,P,1,0,0,0,0
19.48,1582637,0.0556885218270689,P,1,0,0,0,0
19.52,1585941,0.0361705713804146,P,1,0,0,0,0
19.56,1588087,0.0585875610989381,P,1,0,0,0,0
19.6,1591563,0.0372492836676217,P,1,0,0,0,0
19.64,1593773,0.0430305073318725,P,1,0,0,0,0
