time_pos,byte_pos,size,type
8.76,573925,0.0050387596899224806,B
8.8,569067,0.04851421188630491,P
8.84,578398,0.0049741602067183465,B
8.88,577721,0.008746770025839793,B
8.92,578783,0.005335917312661499,B
8.96,574315,0.04400516795865633,P
9.0,592437,0.011046511627906977,B
9.04,591090,0.0174031007751938,B
9.08,593292,0.007674418604651163,B
9.12,579196,0.15366925064599482,P
9.16,601419,0.009444444444444445,B
9.2,600149,0.01640826873385013,B
9.24,602150,0.00945736434108527,B
9.28,593886,0.08091731266149871,P
9.32,607574,0.009573643410852713,B
9.36,602882,0.06062015503875969,P
9.4,614814,0.00921188630490956,B
9.44,613665,0.014844961240310078,B
9.48,615527,0.00806201550387597,B
9.52,608315,0.06912144702842377,P
9.56,629424,0.009651162790697674,B
9.6,628186,0.01599483204134367,B
9.64,630171,0.006149870801033592,B
9.68,616151,0.15549095607235142,P
9.72,630647,0.05050387596899225,P
9.76,634556,0.043372093023255814,P
9.8,637913,0.040103359173126615,P
9.84,641017,0.03830749354005168,P
9.88,645174,0.007196382428940568,B
9.92,645731,0.007144702842377261,B
9.96,643982,0.015400516795865633,P
10.0,646284,0.989328165374677,I
10.04,727866,0.008617571059431525,B
10.08,726852,0.01310077519379845,B
10.12,728533,0.007351421188630491,B
10.16,722858,0.05160206718346253,P
10.2,744200,0.009728682170542636,B
10.24,742786,0.0182687338501292,B
10.28,744953,0.007816537467700259,B
10.32,729102,0.17679586563307492,P
10.36,745558,0.05481912144702843,P
10.4,754149,0.008708010335917313,B
10.44,749801,0.05617571059431525,P
10.48,754823,0.035465116279069765,P
10.52,757568,0.037416020671834624,P
10.56,765557,0.007803617571059431,B
10.6,764448,0.014328165374677003,B
10.64,766161,0.007338501291989664,B
10.68,760464,0.05147286821705426,P
10.72,781496,0.008527131782945736,B
10.76,780363,0.014638242894056847,B
10.8,782156,0.008901808785529717,B
10.84,766729,0.1761498708010336,P
10.88,782845,0.04824289405684754,P
10.92,786579,0.040219638242894054,P
10.96,789692,0.034069767441860466,P
11.0,792329,0.03369509043927649,P
11.04,794937,0.033772609819121446,P
11.08,800967,0.0074418604651162795,B
11.12,801543,0.0056459948320413435,B
11.16,797551,0.0441343669250646,P
11.2,801980,0.030994832041343668,P
11.24,807926,0.004625322997416021,B
11.28,807399,0.006808785529715762,B
11.32,808284,0.0036304909560723516,B
11.36,804379,0.03901808785529716,P
11.4,820356,0.006317829457364341,B
11.44,819605,0.009702842377260983,B
11.48,820845,0.0036434108527131784,B
11.52,808565,0.14263565891472868,P
11.56,821127,0.042739018087855296,P
11.6,824435,0.031640826873385014,P
11.64,826884,0.02801033591731266,P
11.68,829052,0.025426356589147287,P
11.72,831020,0.021873385012919896,P
11.76,832713,0.022286821705426358,P
11.8,834438,0.021576227390180877,P
11.84,836108,0.02003875968992248,P
11.88,850849,0.003914728682170542,B
11.92,850076,0.009987080103359173,B
11.96,851152,0.005103359173126615,B
12.0,837659,0.16042635658914728,P
12.04,851547,0.04213178294573643,P
12.08,854808,0.036614987080103356,P
12.12,857642,0.031162790697674417,P
12.16,860054,0.030219638242894056,P
12.2,862393,0.0267312661498708,P
12.24,864462,0.025310077519379845,P
12.28,866421,0.02487080103359173,P
12.32,868346,0.023320413436692507,P
12.36,873339,0.004431524547803618,B
12.4,872797,0.007002583979328165,B
12.44,873682,0.0034883720930232558,B
12.48,870151,0.034186046511627904,P
12.52,885515,0.0038242894056847547,B
12.56,884964,0.007118863049095607,B
12.6,885811,0.0058656330749354,B
12.64,873952,0.14227390180878552,P
12.68,886265,0.04041343669250646,P
12.72,889393,0.03213178294573643,P
12.76,891880,0.027881136950904394,P
12.8,894038,0.02801033591731266,P
12.84,896206,0.02359173126614987,P
12.88,898032,0.025839793281653745,P
12.92,903463,0.003940568475452196,B
12.96,902894,0.007351421188630491,B
13.0,903768,0.004211886304909561,B
13.04,900032,0.03697674418604651,P
13.08,917269,0.005258397932816537,B
13.12,916298,0.012545219638242894,B
13.16,917676,0.0073126614987080105,B
13.2,904094,0.15767441860465117,P
13.24,918242,0.04939276485788114,P
13.28,922065,0.040387596899224804,P
13.32,928931,0.007596899224806201,B
13.36,925191,0.04832041343669251,P
13.4,929519,0.03511627906976744,P
13.44,932237,0.03462532299741602,P
13.48,934917,0.03458656330749354,P
13.52,941611,0.01016795865633075,B
13.56,942398,0.008036175710594316,B
13.6,937594,0.05189922480620155,P
13.64,943020,0.030697674418604652,P
13.68,945396,0.027403100775193798,P
13.72,961213,0.009186046511627907,B
13.76,959993,0.015762273901808784,B
13.8,961924,0.011149870801033591,B
13.84,947517,0.16118863049095608,P
13.88,962787,0.054935400516795865,P
13.92,967039,0.047493540051679585,P
13.96,976017,0.01251937984496124,B
14.0,976986,0.009560723514211887,B
14.04,970715,0.06850129198966408,P
14.08,977726,0.041627906976744185,P
14.12,987626,0.009005167958656331,B
14.16,986504,0.014496124031007753,B
14.2,988323,0.007881136950904392,B
14.24,980948,0.07178294573643411,P
14.28,992552,0.008204134366925065,B
14.32,988933,0.04675710594315245,P
14.36,1006033,0.01003875968992248,B
14.4,1006810,0.009237726098191214,B
14.44,993187,0.16596899224806202,P
14.48,1007525,0.04976744186046512,P
14.52,1011377,0.04430232558139535,P
14.56,1014806,0.03797157622739018,P
14.6,1017745,0.03536175710594315,P
14.64,1020482,0.03233850129198967,P
14.68,1022985,0.031136950904392766,P
14.72,1025395,0.029121447028423772,P
14.76,1030395,0.006149870801033592,B
14.8,1027649,0.035478036175710596,P
14.84,1030871,0.025129198966408268,P
14.88,1046970,0.005736434108527132,B
14.92,1045973,0.012881136950904393,B
14.96,1047414,0.006782945736434108,B
15.0,1032816,0.16998708010335917,P
15.04,1047939,0.05099483204134367,P
15.08,1051886,0.0363953488372093,P
15.12,1054703,0.03556847545219638,P
15.16,1057456,0.03332041343669251,P
15.2,1060035,0.0319250645994832,P
15.24,1062506,0.02830749354005168,P
15.28,1064697,0.02731266149870801,P
15.32,1066811,0.02682170542635659,P
15.36,1068887,0.024005167958656332,P
15.4,1073764,0.004160206718346254,B
15.44,1073257,0.006550387596899225,B
15.48,1074086,0.004043927648578811,B
15.52,1070745,0.032454780361757106,P
15.56,1085686,0.005930232558139535,B
15.6,1084941,0.00962532299741602,B
15.64,1086145,0.004005167958656331,B
15.68,1074399,0.1362015503875969,P
15.72,1086455,0.03847545219638243,P
15.76,1089433,0.03289405684754522,P
15.8,1091979,0.02866925064599483,P
15.84,1094198,0.024521963824289405,P
15.88,1096096,0.02375968992248062,P
15.92,1101318,0.004211886304909561,B
15.96,1100723,0.00768733850129199,B
16.0,1101644,0.004056847545219638,B
16.04,1097935,0.036020671834625324,P
16.08,1112820,0.004354005167958657,B
16.12,1112000,0.010594315245478035,B
16.16,1113157,0.006111111111111111,B
16.2,1101958,0.12974160206718346,P
16.24,1113630,0.03612403100775194,P
16.28,1116426,0.030968992248062016,P
16.32,1118823,0.028359173126614987,P
16.36,1121018,0.024819121447028424,P
16.4,1122939,0.023410852713178294,P
16.44,1124751,0.021007751937984497,P
16.48,1126377,0.02145994832041344,P
16.52,1128038,0.01900516795865633,P
16.56,1129509,0.018010335917312662,P
16.6,1132412,0.0036950904392764857,B
16.64,1130903,0.019496124031007752,P
16.68,1140423,0.0038113695090439275,B
16.72,1139634,0.010193798449612403,B
16.76,1140718,0.005581395348837209,B
16.8,1132698,0.08961240310077519,P
16.84,1141150,0.02755813953488372,P
16.88,1143283,0.021705426356589147,P
16.92,1144963,0.01925064599483204,P
16.96,1146453,0.016537467700258397,P
17.0,1147733,0.026679586563307493,P
17.04,1149798,0.03885012919896641,P
17.08,1159931,0.04523255813953488,B
17.12,1163432,0.05400516795865633,B
17.16,1152805,0.0920671834625323,P
17.2,1179734,0.050684754521963825,B
17.24,1175151,0.05921188630490956,B
17.28,1183657,0.038992248062015504,B
17.32,1167612,0.0974031007751938,P
17.36,1200494,0.031640826873385014,B
17.4,1197151,0.04319121447028424,B
17.44,1202943,0.026007751937984495,B
17.48,1186675,0.13534883720930233,P
17.52,1216164,0.02863049095607235,B
17.56,1212510,0.0472093023255814,B
17.6,1218380,0.031162790697674417,B
17.64,1204956,0.0975968992248062,P
17.68,1229368,0.014521963824289406,B
17.72,1226615,0.03556847545219638,B
17.76,1230492,0.02131782945736434,B
17.8,1220792,0.07523255813953489,P
17.84,1242404,0.02180878552971576,B
17.88,1239594,0.03630490956072351,B
17.92,1244092,0.024651162790697675,B
17.96,1232142,0.09627906976744185,P
18.0,1254478,0.015400516795865633,B
18.04,1246000,0.10953488372093023,P
18.08,1265062,0.022209302325581395,B
18.12,1262884,0.02813953488372093,B
18.16,1266781,0.015878552971576226,B
18.2,1255670,0.09320413436692507,P
18.24,1277837,0.014211886304909561,B
18.28,1275695,0.02767441860465116,B
18.32,1278937,0.02024547803617571,B
18.36,1268010,0.09928940568475453,P
18.4,1280504,0.05096899224806201,P
18.44,1290914,0.02554263565891473,B
18.48,1292891,0.01614987080103359,B
18.52,1284449,0.08352713178294574,P
18.56,1294141,0.04089147286821705,P
18.6,1297306,0.12863049095607235,P
18.64,1307262,0.06361757105943153,P
18.68,1322397,0.022984496124031008,B
18.72,1320004,0.03091731266149871,B
18.76,1324176,0.014405684754521964,B
18.8,1312186,0.1010077519379845,P
18.84,1331842,0.020193798449612402,B
18.88,1325291,0.08463824289405684,P
18.92,1340820,0.01921188630490956,B
18.96,1333405,0.09580103359173127,P
19.0,1342307,0.04717054263565892,P
19.04,1354168,0.01599483204134367,B
19.08,1352432,0.022428940568475452,B
19.12,1355406,0.011098191214470284,B
19.16,1345958,0.08364341085271318,P
19.2,1365765,0.013501291989664082,B
19.24,1356265,0.1227390180878553,P
19.28,1372790,0.014509043927648579,B
19.32,1366810,0.0772609819121447,P
19.36,1384537,0.016821705426356588,B
19.4,1381949,0.03343669250645995,B
19.44,1385839,0.02851421188630491,B
19.48,1373913,0.10382428940568475,P
19.52,1394345,0.025813953488372093,B
19.56,1396343,0.019987080103359173,B
19.6,1388046,0.08138242894056848,P
19.64,1397890,0.04888888888888889,P
19.68,1411127,0.02698966408268734,B
19.72,1401674,0.12213178294573643,P
19.76,1426567,0.026421188630490956,B
19.8,1423573,0.03868217054263566,B
19.84,1428612,0.015193798449612403,B
19.88,1413216,0.13381136950904393,P
19.92,1433394,0.012390180878552972,B
19.96,1429788,0.0465891472868217,P
20.0,1434353,0.4930878552971576,I
20.04,1472518,0.06361757105943153,P
20.08,1486146,0.016369509043927647,B
20.12,1484069,0.026834625322997414,B
20.16,1487413,0.021912144702842376,B
20.2,1477442,0.0856201550387597,P
20.24,1500225,0.01821705426356589,B
20.28,1497825,0.031007751937984496,B
20.32,1501635,0.0132687338501292,B
20.36,1489109,0.11260981912144703,P
20.4,1515439,0.024276485788113696,B
20.44,1512209,0.0417312661498708,B
20.48,1517318,0.01661498708010336,B
20.52,1502662,0.12334625322997415,P
20.56,1531556,0.022919896640826873,B
20.6,1528261,0.04257105943152455,B
20.64,1533330,0.02408268733850129,B
20.68,1518604,0.12476744186046512,P
20.72,1546643,0.02462532299741602,B
20.76,1543799,0.036744186046511626,B
20.8,1548549,0.022131782945736433,B
20.84,1535194,0.11117571059431525,P
20.88,1565993,0.020116279069767443,B
20.92,1562975,0.038992248062015504,B
20.96,1567550,0.02329457364341085,B
21.0,1550262,0.16425064599483205,P
21.04,1580123,0.022364341085271317,B
21.08,1577137,0.038578811369509046,B
21.12,1581854,0.021770025839793282,B
21.16,1569353,0.10056847545219638,P
21.2,1594377,0.023087855297157622,B
21.24,1591447,0.03785529715762274,B
21.28,1596164,0.01958656330749354,B
21.32,1583539,0.10217054263565892,P
21.36,1609378,0.022906976744186045,B
21.4,1606032,0.04322997416020672,B
21.44,1611151,0.03281653746770026,B
21.48,1597680,0.10790697674418605,P
21.52,1623159,0.03179586563307493,B
21.56,1625620,0.02152454780361757,B
21.6,1613691,0.12232558139534884,P
21.64,1637473,0.01954780361757106,B
21.68,1634395,0.039767441860465116,B
21.72,1638986,0.03445736434108527,B
21.76,1627286,0.09184754521963824,P
21.8,1651809,0.030503875968992247,B
21.84,1648687,0.0403359173126615,B
21.88,1654170,0.0225968992248062,B
21.92,1641653,0.09087855297157622,P
21.96,1665190,0.02474160206718346,B
22.0,1662283,0.03755813953488372,B
22.04,1667105,0.022157622739018088,B
22.08,1655919,0.08222222222222222,P
22.12,1678628,0.030387596899224805,B
22.16,1680980,0.0319250645994832,B
22.2,1668820,0.12671834625322997,P
22.24,1692024,0.022390180878552973,B
22.28,1689702,0.03,B
22.32,1693757,0.015968992248062017,B
22.36,1683451,0.08076227390180879,P
22.4,1703550,0.02665374677002584,B
22.44,1700907,0.034147286821705425,B
22.48,1705613,0.019948320413436693,B
22.52,1694993,0.07640826873385013,P
22.56,1719736,0.022080103359173125,B
22.6,1715770,0.05124031007751938,B
22.64,1721445,0.021666666666666667,B
22.68,1707157,0.11127906976744185,P
22.72,1736750,0.023488372093023256,B
22.76,1732067,0.060503875968992246,B
22.8,1738568,0.03434108527131783,B
22.84,1723122,0.11556847545219638,P
22.88,1751293,0.03496124031007752,B
22.92,1747839,0.04462532299741602,B
22.96,1753999,0.022054263565891474,B
23.0,1741226,0.08543927648578811,P
23.04,1766353,0.024069767441860464,B
23.08,1762259,0.052894056847545216,B
23.12,1768216,0.037428940568475455,B
23.16,1755706,0.08466408268733851,P
23.2,1779724,0.02310077519379845,B
23.24,1776351,0.04357881136950904,B
23.28,1781512,0.03714470284237726,B
23.32,1771113,0.06767441860465116,P
23.36,1789515,0.03375968992248062,B
23.4,1784387,0.06625322997416021,P
23.44,1798149,0.029883720930232557,B
23.48,1800462,0.03184754521963824,B
23.52,1792128,0.07779069767441861,P
23.56,1802927,0.04755813953488372,P
23.6,1814085,0.01934108527131783,B
23.64,1811249,0.03664082687338501,B
23.68,1815582,0.02652454780361757,B
23.72,1806608,0.05996124031007752,P
23.76,1821738,0.02050387596899225,B
23.8,1823325,0.020568475452196384,B
23.84,1817635,0.05301033591731266,P
23.88,1824917,0.09178294573643411,I
23.92,1838016,0.037377260981912144,B
23.96,1840909,0.04994832041343669,B
24.0,1832021,0.07745478036175711,P
24.04,1858756,0.06217054263565892,B
24.08,1852915,0.07546511627906977,B
24.12,1863568,0.04655038759689922,B
24.16,1844775,0.10516795865633075,P
24.2,1879189,0.039031007751937984,B
24.24,1874476,0.060891472868217056,B
24.28,1882210,0.03180878552971576,B
24.32,1867171,0.09437984496124031,P
24.36,1895698,0.04202842377260982,B
24.4,1892349,0.0432687338501292,B
24.44,1898951,0.017506459948320414,B
24.48,1884672,0.0991860465116279,P
24.52,1908053,0.035297157622739016,B
24.56,1910785,0.03813953488372093,B
24.6,1900306,0.10009043927648578,P
24.64,1925386,0.030529715762273903,B
24.68,1921153,0.05468992248062016,B
24.72,1927749,0.03465116279069767,B
24.76,1913737,0.09581395348837209,P
24.8,1938448,0.026447028423772608,B
24.84,1935617,0.03657622739018088,B
24.88,1940495,0.02317829457364341,B
24.92,1930431,0.06700258397932816,P
24.96,1949036,0.07295865633074936,B
25.0,1954683,0.030038759689922482,B
25.04,1942289,0.08717054263565892,P
25.08,1964106,0.08322997416020672,B
25.12,1970548,0.04077519379844961,B
25.16,1957008,0.09170542635658915,P
25.2,1973704,0.23344961240310078,I
25.24,2006508,0.04217054263565891,B
25.28,2000876,0.07276485788113696,B
25.32,2009772,0.026098191214470285,B
25.36,1991773,0.11760981912144702,P
25.4,2021896,0.021498708010335918,B
25.44,2019128,0.035762273901808785,B
25.48,2023560,0.02428940568475452,B
25.52,2011792,0.09478036175710594,P
25.56,2034071,0.02789405684754522,B
25.6,2030604,0.04479328165374677,B
25.64,2036230,0.02127906976744186,B
25.68,2025440,0.06671834625322998,P
25.72,2050887,0.03859173126614987,B
25.76,2045867,0.0648578811369509,B
25.8,2053874,0.035839793281653744,B
25.84,2037877,0.10322997416020673,P
25.88,2071651,0.0557235142118863,B
25.92,2065418,0.0805297157622739,B
25.96,2075964,0.03332041343669251,B
26.0,2056648,0.11330749354005168,P
26.04,2088145,0.021705426356589147,B
26.08,2085009,0.04051679586563307,B
26.12,2089825,0.023901808785529714,B
26.16,2078543,0.08354005167958656,P
26.2,2100584,0.02272609819121447,B
26.24,2097447,0.040529715762273905,B
26.28,2102343,0.02145994832041344,B
26.32,2091675,0.07457364341085271,P
26.36,2117156,0.03108527131782946,B
26.4,2111372,0.07472868217054264,B
26.44,2119562,0.046007751937984495,B
26.48,2104004,0.0951937984496124,P
26.52,2134687,0.01581395348837209,B
26.56,2131122,0.046059431524547806,B
26.6,2135911,0.028242894056847545,B
26.64,2123123,0.10334625322997416,P
26.68,2145880,0.019095607235142118,B
26.72,2143505,0.030684754521963824,B
26.76,2147358,0.014702842377260982,B
26.8,2138097,0.06987080103359174,P
26.84,2152960,0.026950904392764857,B
26.88,2148496,0.05767441860465116,P
26.92,2155046,0.0995219638242894,P
26.96,2162749,0.23174418604651162,I
27.0,2192275,0.029883720930232557,B
27.04,2187929,0.05614987080103359,B
27.08,2194588,0.047829457364341084,B
27.12,2180686,0.09357881136950905,P
27.16,2214106,0.07356589147286821,B
27.2,2206594,0.09705426356589147,B
27.24,2219800,0.04675710594315245,B
27.28,2198290,0.10728682170542636,P
27.32,2234329,0.036149870801033594,B
27.36,2230609,0.04806201550387597,B
27.4,2237127,0.019625322997416022,B
27.44,2223419,0.09289405684754522,P
27.48,2247134,0.015167958656330749,B
27.52,2244805,0.03009043927648579,B
27.56,2248308,0.02396640826873385,B
27.6,2238646,0.07957364341085271,P
27.64,2256702,0.05321705426356589,B
27.68,2250163,0.08448320413436693,P
27.72,2260821,0.09944444444444445,I
27.76,2273966,0.023824289405684755,B
27.8,2275810,0.010775193798449613,B
27.84,2268518,0.0703875968992248,P
27.88,2281223,0.00727390180878553,B
27.92,2280865,0.004625322997416021,B
27.96,2281786,0.006136950904392765,B
28.0,2276644,0.05453488372093023,P
28.04,2290743,0.02198966408268734,B
28.08,2292445,0.005155038759689923,B
28.12,2282261,0.10958656330749354,P
28.16,2313131,0.018281653746770026,B
28.2,2292844,0.2621059431524548,P
28.24,2320251,0.005232558139534884,B
28.28,2314546,0.07370801033591731,P
28.32,2323531,0.01024547803617571,B
28.36,2320656,0.03714470284237726,P
28.4,2341560,0.01834625322997416,B
28.44,2342980,0.0069767441860465115,B
28.48,2324324,0.222687338501292,P
28.52,2374836,0.008772609819121447,B
28.56,2366445,0.1084108527131783,B
28.6,2375515,0.009844961240310077,B
28.64,2343520,0.29618863049095606,P
28.68,2376277,0.048087855297157624,P
28.72,2379999,0.03528423772609819,P
28.76,2398062,0.018708010335917312,B
28.8,2382730,0.1980878552971576,P
28.84,2418948,0.005788113695090439,B
28.88,2419396,0.006330749354005168,B
28.92,2399510,0.25113695090439275,P
28.96,2439503,0.0049741602067183465,B
29.0,2439888,0.005516795865633075,B
29.04,2419886,0.25344961240310077,P
29.08,2440315,0.04372093023255814,P
29.12,2454372,0.0046382428940568475,B
29.16,2452409,0.025361757105943152,B
29.2,2454731,0.012713178294573644,B
29.24,2443699,0.11253229974160207,P
29.28,2468799,0.02640826873385013,B
29.32,2455715,0.1690439276485788,P
29.36,2487789,0.012583979328165375,B
29.4,2485202,0.03342377260981912,B
29.44,2488763,0.00979328165374677,B
29.48,2470843,0.18551679586563308,P
29.52,2498410,0.015193798449612403,B
29.56,2489521,0.11484496124031007,P
29.6,2499586,0.046098191214470285,P
29.64,2512582,0.017338501291989664,B
29.68,2503154,0.12180878552971576,P
29.72,2526581,0.014289405684754522,B
29.76,2523871,0.03501291989664083,B
29.8,2527687,0.009651162790697674,B
29.84,2513924,0.1285142118863049,P
29.88,2536803,0.015297157622739019,B
29.92,2528434,0.10812661498708011,P
29.96,2554356,0.011253229974160207,B
30.0,2555227,0.011330749354005168,B
30.04,2537987,0.2114857881136951,P
30.08,2556104,0.06773901808785529,P
