time_pos,byte_pos,size,type
2.4,126924,0.016336469809447255,P
2.44,127615,0.01959903541538607,P
2.48,128444,0.01612369379166864,P
2.52,129126,0.016596529386732232,P
2.56,129828,0.8503948177218781,I
2.6,165798,0.04177502482386874,P
2.64,167565,0.033287625892477184,P
2.68,168973,0.03316941699371129,P
2.72,170376,0.02598231594874462,P
2.76,171475,0.025367629675161946,P
2.8,172548,0.029646791810487492,P
2.84,173802,0.02501300297886425,P
2.88,174860,0.02203413872996359,P
2.92,175792,0.020497423046006904,P
2.96,176659,0.018795214903777956,P
3.0,177454,0.023358078396141662,P
3.04,178442,0.01846422998723344,P
3.08,179223,0.022530616104780368,P
3.12,180176,0.021726795593172255,P
3.16,181095,0.01969360253439879,P
3.2,181928,0.022341481866754928,P
3.24,182873,0.01702208142228947,P
3.28,183593,0.016241902690434535,P
3.32,184280,0.016880230743770392,P
3.36,184994,0.017423991678093526,P
3.4,185731,0.023003451699843965,P
3.44,186704,0.01853515532649298,P
3.48,187488,0.018960707362050216,P
3.52,188290,0.017802260154144402,P
3.56,189043,0.017471275237599886,P
3.6,189782,0.021632228474159534,P
3.64,190697,0.017589484136365786,P
3.68,191441,0.017542200576859426,P
3.72,192183,0.022885242801078065,P
3.76,193151,0.028133717906283984,P
3.8,194341,0.020213721688968747,P
3.84,195196,0.8515769067095371,I
3.88,231216,0.051586363421438367,P
3.92,233398,0.033382193011489904,P
3.96,234810,0.029528582911721595,P
4.0,236059,0.02851198638233486,P
4.04,237265,0.025911390609485083,P
4.08,238361,0.02385455577095844,P
4.12,239370,0.022341481866754928,P
4.16,240315,0.026786136460352734,P
4.2,241448,0.022530616104780368,P
4.24,242401,0.024658376282566553,P
4.28,243444,0.022388765426261288,P
4.32,244391,0.02198685517045723,P
4.36,245321,0.024185540687502956,P
4.4,246344,0.024421958485034753,P
4.44,247377,0.0235472126341671,P
4.48,248373,0.02101754220057686,P
4.52,249262,0.021608586694406354,P
4.56,250176,0.024374674925528392,P
4.6,251207,0.02264882500354627,P
4.64,252165,0.021726795593172255,P
4.68,253084,0.020355572367487824,P
4.72,253945,0.018085961511182563,P
4.76,254710,0.020591990165019624,P
4.8,255581,0.022885242801078065,P
4.84,256549,0.01725849921982127,P
4.88,257279,0.019173483379828833,P
4.92,258090,0.01959903541538607,P
4.96,258919,0.02222327296798903,P
5.0,259859,0.019078916260816113,P
5.04,260666,0.020591990165019624,P
5.08,261537,0.018085961511182563,P
5.12,262302,0.8529481299352215,I
5.16,298380,0.04948224502340536,P
5.2,300473,0.03451699843964254,P
5.24,301933,0.02912667265591754,P
5.28,303165,0.02848834460258168,P
5.32,304370,0.028961180197645278,P
5.36,305595,0.02751903163270131,P
5.4,306759,0.023121660598609862,P
5.44,307737,0.023665421532933,P
5.48,308738,0.02255425788453355,P
5.52,309692,0.021112109319589577,P
5.56,310585,0.02364177975317982,P
5.6,311585,0.02227055652749539,P
5.64,312527,0.020521064825760084,P
5.68,313395,0.020190079909215567,P
5.72,314249,0.019078916260816113,P
5.76,315056,0.025722256371459643,P
5.8,316144,0.020000945671190127,P
5.84,316990,0.0207338408435387,P
5.88,317867,0.020402855926994184,P
5.92,318730,0.01978816965341151,P
5.96,319567,0.02196321339070405,P
6.0,320496,0.019315334058347913,P
6.04,321313,0.017423991678093526,P
6.08,322050,0.018133245070688923,P
6.12,322817,0.020024587450943307,P
6.16,323664,0.021868646271691335,P
6.2,324589,0.019007990921556576,P
6.24,325393,0.01822781218970164,P
6.28,326164,0.018960707362050216,P
6.32,326966,0.01966996075464561,P
6.36,327798,0.017613125916118966,P
6.4,328543,0.8565653222374581,I
6.44,364774,0.044824814412028936,P
6.48,366670,0.0291739562154239,P
6.52,367904,0.02910303087616436,P
6.56,369135,0.03298028275568585,P
6.6,370530,0.027140763156650434,P
6.64,371678,0.025722256371459643,P
6.68,372766,0.02725897205541633,P
6.72,373919,0.025296704335902406,P
6.76,374989,0.02628965908553596,P
6.8,376101,0.02092297508156414,P
6.84,376986,0.020497423046006904,P
6.88,377853,0.020119154569956027,P
6.92,378704,0.02068655728403234,P
6.96,379579,0.01978816965341151,P
7.0,380416,0.018913423802543856,P
7.04,381216,0.0185115135467398,P
7.08,381999,0.0207338408435387,P
7.12,382876,0.018062319731429383,P
7.16,383640,0.01950446829637335,P
7.2,384465,0.018866140243037496,P
7.24,385263,0.019102558040569293,P
7.28,386071,0.0185115135467398,P
7.32,386854,0.016525604047472695,P
7.36,387553,0.01728214099957445,P
7.4,388284,0.016525604047472695,P
7.44,388983,0.01706936498179583,P
7.48,389705,0.016029126672655918,P
7.52,390383,0.017565842356612606,P
7.56,391126,0.017447633457846706,P
7.6,391864,0.01706936498179583,P
7.64,392586,0.016620171166485412,P
7.68,393289,0.8530190552744811,I
7.72,429370,0.0451085157690671,P
7.76,431278,0.030710671899380586,P
7.8,432577,0.02744810629344177,P
7.84,433738,0.026526076883067757,P
7.88,434860,0.02747174807319495,P
7.92,436022,0.022719750342805805,P
7.96,436983,0.024469242044541113,P
8.0,438018,0.021490377795640454,P
8.04,438927,0.020308288807981464,P
8.08,439786,0.022743392122558985,P
8.12,440748,0.01841694642772708,P
8.16,441527,0.021490377795640454,P
8.2,442436,0.02189228805144451,P
8.24,443362,0.02104118398033004,P
8.28,444252,0.02068655728403234,P
8.32,445127,0.021230318218355478,P
8.36,446025,0.020000945671190127,P
8.4,446871,0.019126199820322473,P
8.44,447680,0.026809778240105914,P
8.48,448814,0.02087569152205778,P
8.52,449697,0.022743392122558985,P
8.56,450659,0.02385455577095844,P
8.6,451668,0.023334436616388482,P
8.64,452655,0.023050735259350325,P
8.68,453630,0.01978816965341151,P
8.72,454467,0.02267246678329945,P
8.76,455426,0.02082840796255142,P
8.8,456307,0.021466736015887274,P
8.84,457215,0.02879568773937302,P
8.88,458433,0.023239869497375762,P
8.92,459416,0.02203413872996359,P
8.96,460348,0.8548867558749823,I
9.0,496508,0.05262660173057828,P
9.04,498734,0.035935505224833325,P
9.08,500254,0.034635207338408434,P
9.12,501719,0.033902312166059864,P
9.16,503153,0.028346493924062605,P
9.2,504352,0.03137264173246962,P
9.24,505679,0.030048702066291552,P
9.28,506950,0.026786136460352734,P
9.32,508083,0.0260059577284978,P
9.36,509183,0.02510757009787697,P
9.4,510245,0.024209182467256136,P
9.44,511269,0.0237836304316989,P
9.48,512275,0.02496571941935789,P
9.52,513331,0.022459690765520828,P
9.56,514281,0.023168944158116222,P
9.6,515261,0.025154853657383326,P
9.64,516325,0.021845004491938155,P
9.68,517249,0.02101754220057686,P
9.72,518138,0.022412407206014468,P
9.76,519086,0.022412407206014468,P
9.8,520034,0.021466736015887274,P
9.84,520942,0.025296704335902406,P
9.88,522012,0.029363090453449335,P
9.92,523254,0.021135751099342757,P
9.96,524148,0.021088467539836397,P
10.0,525040,0.02361813797342664,P
10.04,526039,0.021277601777861838,P
10.08,526939,0.02071019906378552,P
10.12,527815,0.021490377795640454,P
10.16,528724,0.017754976594638046,P
10.2,529475,0.01848787176698662,P
10.24,530257,0.8479833561870538,I
10.28,566125,0.04437562059671852,P
10.32,568002,0.03011962740555109,P
10.36,569276,0.027731807650479928,P
10.4,570449,0.02740082273393541,P
10.44,571608,0.025698614591706463,P
10.48,572695,0.020190079909215567,P
10.52,573549,0.02080476618279824,P
10.56,574429,0.020402855926994184,P
10.6,575292,0.019291692278594733,P
10.64,576108,0.018677006005012056,P
10.68,576898,0.022979809920090785,P
10.72,577870,0.019102558040569293,P
10.76,578678,0.018606080665752516,P
10.8,579465,0.019149841600075653,P
10.84,580275,0.017494917017353066,P
10.88,581015,0.017778618374391226,P
10.92,581767,0.019953662111683767,P
10.96,582611,0.01848787176698662,P
11.0,583393,0.01957539363563289,P
11.04,584221,0.01709300676154901,P
11.08,584944,0.017967752612416663,P
11.12,585704,0.01829873752896118,P
11.16,586478,0.017447633457846706,P
11.2,587216,0.018653364225258876,P
11.24,588005,0.01711664854130219,P
11.28,588729,0.017660409475625326,P
11.32,589476,0.020308288807981464,P
11.36,590335,0.01950446829637335,P
11.4,591160,0.016903872523523572,P
11.44,591875,0.020639273724525984,P
11.48,592748,0.020119154569956027,P
11.52,593599,0.8485980424606364,I
11.56,629493,0.04603054517944111,P
11.6,631440,0.034635207338408434,P
11.64,632905,0.0291739562154239,P
11.68,634139,0.03274386495815405,P
11.72,635524,0.02747174807319495,P
11.76,636686,0.024138257127996596,P
11.8,637707,0.024374674925528392,P
11.84,638738,0.024090973568490236,P
11.88,639757,0.0261241666272637,P
11.92,640862,0.02217598940848267,P
11.96,641800,0.02910303087616436,P
12.0,643031,0.025533122133434207,P
12.04,644111,0.023003451699843965,P
12.08,645084,0.0260059577284978,P
12.12,646184,0.02101754220057686,P
12.16,647073,0.018866140243037496,P
12.2,647871,0.021395810676627738,P
12.24,648776,0.02087569152205778,P
12.28,649659,0.022719750342805805,P
12.32,650620,0.021419452456380918,P
12.36,651526,0.027944583668258548,P
12.4,652708,0.027779091209986288,P
12.44,653883,0.023121660598609862,P
12.48,654861,0.027046196037637714,P
12.52,656005,0.019930020331930587,P
12.56,656848,0.02198685517045723,P
12.6,657778,0.022459690765520828,P
12.64,658728,0.02219963118823585,P
12.68,659667,0.0361955648021183,P
12.72,661198,0.02503664475861743,P
12.76,662257,0.028086434346777624,P
12.8,663445,0.8517423991678094,I
12.84,699472,0.04844200671426545,P
12.88,701521,0.03997824956262708,P
12.92,703212,0.032649297839141334,P
12.96,704593,0.041585890585843305,P
13.0,706352,0.03217646224407773,P
13.04,707713,0.029032105536904818,P
13.08,708941,0.038252399640644946,P
13.12,710559,0.030616104780367866,P
13.16,711854,0.034446073100382994,P
13.2,713311,0.03194004444654593,P
13.24,714662,0.025674972811953283,P
13.28,715748,0.022719750342805805,P
13.32,716709,0.023310794836635302,P
13.36,717695,0.034777058016927515,P
13.4,719166,0.027093479597144074,P
13.44,720312,0.02257789966428673,P
13.48,721267,0.03763771336706227,P
13.52,722859,0.02855926994184122,P
13.56,724067,0.027802732989739468,P
13.6,725243,0.024280107806515676,P
13.64,726270,0.024516525604047473,P
13.68,727307,0.025627689252446923,P
13.72,728391,0.025178495437136506,P
13.76,729456,0.034729774457421154,P
13.8,730925,0.029386732233202515,P
13.84,732168,0.03165634308950778,P
13.88,733507,0.037330370230270936,P
13.92,735086,0.026880703579365454,P
13.96,736223,0.02602959950825098,P
14.0,737324,0.021655870253912714,P
14.04,738240,0.02191592983119769,P
14.08,739167,0.8528299210364556,I
14.12,775240,0.05882074802591139,P
14.16,777728,0.042224218639179155,P
14.2,779514,0.041207622109792424,P
14.24,781257,0.03461156555865526,P
14.28,782721,0.038654309896449,P
14.32,784356,0.028842971298879378,P
14.36,785576,0.025887748829731903,P
14.4,786671,0.02508392831812379,P
14.44,787732,0.025462196794174666,P
14.48,788809,0.028015509007518084,P
14.52,789994,0.03359496902926852,P
14.56,791415,0.025864107049978723,P
14.6,792509,0.026526076883067757,P
14.64,793631,0.028275568584803065,P
14.68,794827,0.02758995697196085,P
14.72,795994,0.021797720932431795,P
14.76,796916,0.02205778050971677,P
14.8,797849,0.021443094236134098,P
14.84,798756,0.02080476618279824,P
14.88,799636,0.01955175185587971,P
14.92,800463,0.027046196037637714,P
14.96,801607,0.019244408719088373,P
15.0,802421,0.02212870584897631,P
15.04,803357,0.02373634687219254,P
15.08,804361,0.018275095749208,P
15.12,805134,0.017754976594638046,P
15.16,805885,0.0185115135467398,P
15.2,806668,0.017991394392169843,P
15.24,807429,0.027968225448011728,P
15.28,808612,0.018653364225258876,P
15.32,809401,0.024611092723060193,P
15.36,810442,0.8470613267766798,I
15.4,846271,0.044091919239680366,P
15.44,848136,0.03146720885148234,P
15.48,849467,0.03546266962976973,P
15.52,850967,0.027826374769492648,P
15.56,852144,0.029623150030734315,P
15.6,853397,0.02371270509243936,P
15.64,854400,0.02508392831812379,P
15.68,855461,0.023665421532933,P
15.72,856462,0.02066291550427916,P
15.76,857336,0.021703153813419074,P
15.8,858254,0.019930020331930587,P
15.84,859097,0.020000945671190127,P
15.88,859943,0.0209702586410705,P
15.92,860830,0.01950446829637335,P
15.96,861655,0.021608586694406354,P
16.0,862569,0.021064825760083217,P
16.04,863460,0.019409901177360633,P
16.08,864281,0.02361813797342664,P
16.12,865280,0.018913423802543856,P
16.16,866080,0.020166438129462387,P
16.2,866933,0.020213721688968747,P
16.24,867788,0.018937065582297036,P
16.28,868589,0.016691096505744952,P
16.32,869295,0.017447633457846706,P
16.36,870033,0.020308288807981464,P
16.4,870892,0.020284647028228284,P
16.44,871750,0.01969360253439879,P
16.48,872583,0.023925481110217976,P
16.52,873595,0.01832237930871436,P
16.56,874370,0.01820417040994846,P
16.6,875140,0.01709300676154901,P
16.64,875863,0.8439169700695068,I
16.68,911559,0.04198780084164736,P
16.72,913335,0.0343278642016171,P
16.76,914787,0.03290935741642631,P
16.8,916179,0.026384226204548677,P
16.84,917295,0.02477658518133245,P
16.88,918343,0.02907938909641118,P
16.92,919573,0.025864107049978723,P
16.96,920667,0.021277601777861838,P
17.0,921567,0.019244408719088373,P
17.04,922381,0.022530616104780368,P
17.08,923334,0.020379214147241004,P
17.12,924196,0.022837959241571705,P
17.16,925162,0.019930020331930587,P
17.2,926005,0.020426497706747364,P
17.24,926869,0.0185115135467398,P
17.28,927652,0.018889782022790676,P
17.32,928451,0.020024587450943307,P
17.36,929298,0.019173483379828833,P
17.4,930109,0.019126199820322473,P
17.44,930918,0.018109603290935743,P
17.48,931684,0.018913423802543856,P
17.52,932484,0.021655870253912714,P
17.56,933400,0.01825145396945482,P
17.6,934172,0.01721121566031491,P
17.64,934900,0.016218260910681355,P
17.68,935586,0.030687030119627406,P
17.72,936884,0.03879616057496808,P
17.76,938525,0.03508440115371885,P
17.8,940009,0.047638186202657334,P
17.84,942024,0.05484892902737718,P
17.88,944344,0.044044635680174006,P
17.92,946207,0.9324554352451653,I
17.96,985648,0.04735448484561918,P
18.0,987651,0.04702349992907466,P
18.04,989640,0.062414298548394725,P
18.08,992280,0.04016738380065251,P
18.12,993979,0.04248427821646414,P
18.16,995776,0.05624379403281479,P
18.2,998155,0.04345359118634451,P
18.24,999993,0.05097167714785569,P
18.28,1002149,0.056858480306397466,P
18.32,1004554,0.04177502482386874,P
18.36,1006321,0.041538607026336945,P
18.4,1008078,0.03638469904014374,P
18.44,1009617,0.04834743959525273,P
18.48,1011662,0.04548678424511797,P
18.52,1013586,0.053477705801692754,P
18.56,1015848,0.04040380159818431,P
18.6,1017557,0.03234195470234999,P
18.64,1018925,0.041160338550286064,P
18.68,1020666,0.03725944489101139,P
18.72,1022242,0.049316752565133105,P
18.76,1024328,0.036077355903352405,P
18.8,1025854,0.036030072343846045,P
18.84,1027378,0.03527353539174429,P
18.88,1028870,0.029457657572462055,P
18.92,1030116,0.03331126767223037,P
18.96,1031525,0.038157832521632226,P
19.0,1033139,0.03030876164357653,P
19.04,1034421,0.04002553312213344,P
19.08,1036114,0.03021419452456381,P
19.12,1037392,0.028890254858385738,P
19.16,1038614,0.03335855123173673,P
19.2,1040025,0.8584566646177124,I
19.24,1076336,0.0583479124308478,P
19.28,1078804,0.03863066811669583,P
19.32,1080438,0.035060759373965675,P
19.36,1081921,0.028039150787271264,P
19.4,1083107,0.033429476570996264,P
19.44,1084521,0.026880703579365454,P
19.48,1085658,0.022885242801078065,P
19.52,1086626,0.031018015036171923,P
19.56,1087938,0.023074377039103505,P
19.6,1088914,0.03446971488013618,P
19.64,1090372,0.03688117641496052,P
19.68,1091932,0.026667927561586837,P
19.72,1093060,0.03822875786089177,P
19.76,1094677,0.03208189512506501,P
19.8,1096034,0.026833420019859094,P
19.84,1097169,0.030994373256418743,P
19.88,1098480,0.038063265402619506,P
19.92,1100090,0.029055747316657998,P
19.96,1101319,0.03546266962976973,P
20.0,1102819,0.029434015792708875,P
20.04,1104064,0.03475341623717433,P
20.08,1105534,0.03246016360111589,P
20.12,1106907,0.03886708591422762,P
20.16,1108551,0.034777058016927515,P
20.2,1110022,0.03198732800605229,P
20.24,1111375,0.035651803867795165,P
20.28,1112883,0.04030923447917159,P
20.32,1114588,0.03768499692656863,P
20.36,1116182,0.03837060853941085,P
20.4,1117805,0.03262565605938815,P
20.44,1119185,0.03562816208804199,P
20.48,1120692,0.6318029221239775,I
20.52,1147416,0.034540640219395714,P
20.56,1148877,0.02867747884060712,P
20.6,1150090,0.023310794836635302,P
20.64,1151076,0.01978816965341151,P
20.68,1151913,0.02614780840701688,P
20.72,1153019,0.019315334058347913,P
20.76,1153836,0.01943354295711381,P
20.8,1154658,0.023121660598609862,P
20.84,1155636,0.016927514303276752,P
20.88,1156352,0.02257789966428673,P
20.92,1157307,0.02267246678329945,P
20.96,1158266,0.021750437372925435,P
21.0,1159186,0.024398316705281572,P
21.04,1160218,0.016525604047472695,P
21.08,1160917,0.024705659842072913,P
21.12,1161962,0.023665421532933,P
21.16,1162963,0.020142796349709207,P
21.2,1163815,0.026597002222327297,P
21.24,1164940,0.023925481110217976,P
21.28,1165952,0.02203413872996359,P
21.32,1166884,0.024067331788737056,P
21.36,1167902,0.019173483379828833,P
21.4,1168713,0.028039150787271264,P
21.44,1169899,0.022743392122558985,P
21.48,1170861,0.020473781266253724,P
21.52,1171727,0.021277601777861838,P
21.56,1172627,0.018700647784765236,P
21.6,1173418,0.01721121566031491,P
21.64,1174146,0.021466736015887274,P
21.68,1175054,0.027117121376897254,P
21.72,1176201,0.02089933330181096,P
21.76,1177085,0.5433353822875786,I
21.8,1200067,0.03872523523570855,P
21.84,1201705,0.021112109319589577,P
21.88,1202598,0.016289186249940895,P
21.92,1203287,0.013404889120052957,P
21.96,1203854,0.017447633457846706,P
22.0,1204592,0.017660409475625326,P
22.04,1205339,0.01567449997635822,P
22.08,1206002,0.016431036928459975,P
22.12,1206697,0.015769067095370938,P
22.16,1207364,0.015083455482528724,P
22.2,1208002,0.016832947184264032,P
22.24,1208714,0.01302662064400208,P
22.28,1209265,0.016289186249940895,P
22.32,1209954,0.015296231500307343,P
22.36,1210601,0.014492410988699229,P
22.4,1211214,0.015863634214383658,P
22.44,1211885,0.019291692278594733,P
22.48,1212701,0.01456333632795877,P
22.52,1213317,0.018771573124024776,P
22.56,1214111,0.012648352167951203,P
22.6,1214646,0.016596529386732232,P
22.64,1215348,0.01567449997635822,P
22.68,1216011,0.014185067851907892,P
22.72,1216611,0.016738380065251312,P
22.76,1217319,0.018015036171923023,P
22.8,1218081,0.016194619130928175,P
22.84,1218766,0.020261005248475104,P
22.88,1219623,0.017967752612416663,P
22.92,1220383,0.017967752612416663,P
22.96,1221143,0.016005484892902738,P
23.0,1221820,0.01735306633883399,P
23.04,1222554,0.48108657619745615,I
23.08,1242903,0.027779091209986288,P
23.12,1244078,0.017494917017353066,P
23.16,1244818,0.016691096505744952,P
23.2,1245524,0.015201664381294624,P
23.24,1246167,0.013428530899806137,P
23.28,1246735,0.011631755638564471,P
23.32,1247227,0.016194619130928175,P
23.36,1247912,0.014776112345737388,P
23.4,1248537,0.013215754882027518,P
23.44,1249096,0.013192113102274338,P
23.48,1249654,0.015769067095370938,P
23.52,1250321,0.015769067095370938,P
23.56,1250988,0.016241902690434535,P
23.6,1251675,0.018180528630195283,P
23.64,1252444,0.013641306917584755,P
23.68,1253021,0.016336469809447255,P
23.72,1253712,0.01305026242375526,P
23.76,1254264,0.016407395148706795,P
23.8,1254958,0.01435056031018015,P
23.84,1255565,0.014705187006477848,P
23.88,1256187,0.01728214099957445,P
23.92,1256918,0.020379214147241004,P
23.96,1257780,0.015367156839566883,P
24.0,1258430,0.020379214147241004,P
24.04,1259292,0.016478320487966335,P
24.08,1259989,0.01732942455908081,P
24.12,1260722,0.016667454725991772,P
24.16,1261427,0.0156981417561114,P
24.2,1262091,0.018724289564518416,P
24.24,1262883,0.01844058820748026,P
24.28,1263663,0.015059813702775544,P
24.32,1264300,0.4380112534871625,I
24.36,1282827,0.025178495437136506,P
24.4,1283892,0.018133245070688923,P
24.44,1284659,0.015745425315617758,P
24.48,1285325,0.014161426072154712,P
24.52,1285924,0.015438082178826421,P
24.56,1286577,0.012884769965483002,P
24.6,1287122,0.01037874131164594,P
24.64,1287561,0.01309754598326162,P
24.68,1288115,0.012813844626223462,P
24.72,1288657,0.013546739798572037,P
24.76,1289230,0.01302662064400208,P
24.8,1289781,0.01425599319116743,P
24.84,1290384,0.009976831055841883,P
24.88,1290806,0.010851576906709537,P
24.92,1291265,0.011371696061279492,P
24.96,1291746,0.011064352924488156,P
25.0,1292214,0.01302662064400208,P
25.04,1292765,0.012128233013381248,P
25.08,1293278,0.014776112345737388,P
25.12,1293903,0.014468769208946049,P
25.16,1294515,0.011324412501773134,P
25.2,1294994,0.01316847132252116,P
25.24,1295551,0.010780651567449997,P
25.28,1296007,0.011158920043500874,P
25.32,1296479,0.014847037684996926,P
25.36,1297107,0.013664948697337935,P
25.4,1297685,0.01307390420350844,P
25.44,1298238,0.016501962267719515,P
25.48,1298936,0.013712232256844295,P
25.52,1299516,0.015178022601541444,P
25.56,1300158,0.0156981417561114,P
25.6,1300822,0.40531467208851485,I
25.64,1317966,0.028039150787271264,P
25.68,1319152,0.014799754125490568,P
25.72,1319778,0.012411934370419405,P
25.76,1320303,0.016407395148706795,P
25.8,1320997,0.01314482954276798,P
25.84,1321553,0.01184453165634309,P
25.88,1322054,0.014894321244503286,P
25.92,1322684,0.01314482954276798,P
25.96,1323240,0.012624710388198023,P
26.0,1323774,0.014468769208946049,P
26.04,1324386,0.012624710388198023,P
26.08,1324920,0.013475814459312497,P
26.12,1325490,0.013877724715116554,P
26.16,1326077,0.014681545226724668,P
26.2,1326698,0.01186817343609627,P
26.24,1327200,0.0131211877630148,P
26.28,1327755,0.012908411745236182,P
26.32,1328301,0.014043217173388812,P
26.36,1328895,0.011608113858811291,P
26.4,1329386,0.014705187006477848,P
26.44,1330008,0.012057307674121708,P
26.48,1330518,0.012766561066717103,P
26.52,1331058,0.0131211877630148,P
26.56,1331613,0.011348054281526312,P
26.6,1332093,0.013523098018818857,P
26.64,1332665,0.015319873280060523,P
26.68,1333313,0.01307390420350844,P
26.72,1333866,0.014705187006477848,P
26.76,1334488,0.016809305404510852,P
26.8,1335199,0.013404889120052957,P
26.84,1335766,0.01430327675067379,P
26.88,1336371,0.37871766986618755,I
26.92,1352390,0.0288193295191262,P
26.96,1353609,0.016809305404510852,P
27.0,1354320,0.012766561066717103,P
27.04,1354860,0.01432691853042697,P
27.08,1355466,0.012270083691900326,P
27.12,1355985,0.012270083691900326,P
27.16,1356504,0.010024114615348243,P
27.2,1356928,0.010118681734360962,P
27.24,1357356,0.010047756395101424,P
27.28,1357781,0.01052059199016502,P
27.32,1358226,0.008889309187195613,P
27.36,1358602,0.011040711144734976,P
27.4,1359069,0.010567875549671379,P
27.44,1359516,0.009433070121518748,P
27.48,1359915,0.011324412501773134,P
27.52,1360394,0.012364650810913046,P
27.56,1360917,0.010804293347203177,P
27.6,1361374,0.01177360631708355,P
27.64,1361872,0.00924393588349331,P
27.68,1362263,0.010165965293867322,P
27.72,1362693,0.007990921556574779,P
27.76,1363031,0.007163459265213485,P
27.8,1363334,0.008180055794600218,P
27.84,1363680,0.0072107428247198445,P
27.88,1363985,0.007541727741264362,P
27.92,1364304,0.0063123551940990116,P
27.96,1364571,0.007778145538796161,P
28.0,1364900,0.006335996973852192,P
28.04,1365168,0.007092533925953946,P
28.08,1365468,0.007021608586694406,P
28.12,1365765,0.00650148943212445,P
28.16,1366040,0.36670764575157216,I
28.2,1381551,0.028015509007518084,P
28.24,1382736,0.01427963497092061,P
28.28,1383340,0.010662442668684099,P
28.32,1383791,0.012010024114615348,P
28.36,1384299,0.009054801645467871,P
28.4,1384682,0.009858622157075985,P
28.44,1385099,0.009693129698803727,P
28.48,1385509,0.00924393588349331,P
28.52,1385900,0.008558324270651094,P
28.56,1386262,0.008794742068182893,P
28.6,1386634,0.009574920800037827,P
28.64,1387039,0.009078443425221051,P
28.68,1387423,0.008889309187195613,P
28.72,1387799,0.010260532412880042,P
28.76,1388233,0.008629249609910634,P
28.8,1388598,0.008912950966948791,P
28.84,1388975,0.007919996217315239,P
28.88,1389310,0.006808832568915788,P
28.92,1389598,0.007943637997068419,P
28.96,1389934,0.008652891389663814,P
29.0,1390300,0.008534682490897914,P
29.04,1390661,0.008109130455340677,P
29.08,1391004,0.00782542909830252,P
29.12,1391335,0.007541727741264362,P
29.16,1391654,0.006383280533358552,P
29.2,1391924,0.006619698330890349,P
29.24,1392204,0.006643340110643529,P
29.28,1392485,0.007423518842498463,P
29.32,1392799,0.007328951723485744,P
29.36,1393109,0.0078490708780557,P
29.4,1393441,0.007423518842498463,P
29.44,1393755,0.36817343609626935,I
29.48,1409328,0.02477658518133245,P
29.52,1410376,0.015532649297839141,P
29.56,1411033,0.012601068608444843,P
29.6,1411566,0.010709726228190459,P
29.64,1412019,0.01044966665090548,P
29.68,1412461,0.010922502245969077,P
29.72,1412923,0.009078443425221051,P
29.76,1413307,0.007754503759042981,P
29.8,1413635,0.00926757766324649,P
29.84,1414027,0.0078490708780557,P
29.88,1414359,0.00803820511608114,P
29.92,1414699,0.007967279776821599,P
29.96,1415036,0.008794742068182893,P
30.0,1415408,0.0077072201995366215,P
30.04,1415734,0.007494444181758003,P
30.08,1416051,0.008723816728923353,P
30.12,1416420,0.008345548252872476,P
30.16,1416773,0.008818383847936073,P
30.2,1417146,0.008250981133859758,P
30.24,1417495,0.008345548252872476,P
30.28,1417848,0.008440115371885196,P
30.32,1418205,0.008581966050404274,P
