time_pos,byte_pos,size,type
2.36,135307,0.0017952697537584842,B
2.4,132711,0.02447358057865598,P
2.44,163391,0.0014362158030067874,B
2.48,163044,0.004019087771317381,B
2.52,163515,0.001331974333433714,B
2.56,135462,0.3194653570849452,P
2.6,163630,0.03726053417961964,P
2.64,166847,0.026280432717922582,P
2.68,171796,0.0027334429799161434,B
2.72,169116,0.031040793161759596,P
2.76,175303,0.0036021218930250873,B
2.8,175614,0.002675531052375547,B
2.84,172032,0.037885982997058074,P
2.88,178065,0.0022006532465426577,B
2.92,175845,0.02571289582802474,P
2.96,178255,0.014257916560494799,P
3.0,182405,0.002119576547985823,B
3.04,182079,0.003775857675646876,B
3.08,182588,0.0018184345247747227,B
3.12,179486,0.03003312562255322,P
3.16,182745,0.017234589636081446,P
3.2,186808,0.002142741319002062,B
3.24,186508,0.0034747156524357757,B
3.28,186993,0.0017721049827422457,B
3.32,184233,0.026349927030971297,P
3.36,189890,0.002061664620445227,B
3.4,189576,0.0036368690495494453,B
3.44,190068,0.002119576547985823,B
3.48,187146,0.028145196784729782,P
3.52,192839,0.001934258379855915,B
3.56,192543,0.0034283861104032988,B
3.6,193006,0.0021543237045101808,B
3.64,190251,0.026546827584609325,P
3.68,196319,0.002096411776969585,B
3.72,195925,0.0045634598901989855,B
3.76,196500,0.002559707197294355,B
3.8,193192,0.03165465959368992,P
3.84,224832,0.005466885959832287,B
3.88,224145,0.007957098844077927,B
3.92,225304,0.002212235632050777,B
3.96,196721,0.3176353401746624,P
4.0,229985,0.002524960040769997,B
4.04,229578,0.004714030901804536,B
4.08,230203,0.002304894716115731,B
4.12,225495,0.04729088002965091,P
4.16,234440,0.002258565174083254,B
4.2,234026,0.004795107600361371,B
4.24,234635,0.0022817299450994927,B
4.28,230402,0.04197456508142417,P
4.32,238653,0.0023164771016238503,B
4.36,238270,0.004436053649609674,B
4.4,238853,0.002559707197294355,B
4.44,234832,0.03982024137691399,P
4.48,242551,0.0025133776552618775,B
4.52,242153,0.004609789432231462,B
4.56,242768,0.002756607750932382,B
4.6,239074,0.03566216497949918,P
4.64,243006,0.019087771317380528,P
4.68,247629,0.0018995112233315575,B
4.72,247251,0.004378141722069078,B
4.76,247793,0.002073247005953346,B
4.8,244654,0.030079455164585697,P
4.84,250799,0.002073247005953346,B
4.88,250429,0.004285482638004124,B
4.92,250978,0.002246982788575135,B
4.96,247972,0.028457921193449004,P
5.0,279650,0.0015520396580879798,B
5.04,279183,0.005408974032291691,B
5.08,279784,0.0021659060900183,B
5.12,251172,0.32443420046792837,P
5.16,279971,0.04265792582640321,P
5.2,286761,0.002710278208899905,B
5.24,283654,0.03598647177372652,P
5.28,289822,0.0029766730755866476,B
5.32,286995,0.032743403831453126,P
5.36,293764,0.002756607750932382,B
5.4,293379,0.004459218420625912,B
5.44,294002,0.0024438833422131623,B
5.48,290079,0.038221872176793535,P
5.52,297901,0.002304894716115731,B
5.56,297482,0.004853019527901967,B
5.6,298100,0.0019805879218883922,B
5.64,294213,0.03786281822604184,P
5.68,301635,0.0019458407653640344,B
5.72,301279,0.004123329240890454,B
5.76,301803,0.002339641872640089,B
5.8,298271,0.03483981560842271,P
5.84,305120,0.00170261066969353,B
5.88,304758,0.00419282355393917,B
5.92,305267,0.001922675994347796,B
5.96,302005,0.0318863073038523,P
6.0,308262,0.0023164771016238503,B
6.04,307901,0.00418124116843105,B
6.08,308462,0.002026917463920869,B
6.12,305433,0.028585327434038313,P
6.16,310633,0.0028724316060135748,B
6.2,310881,0.002212235632050777,B
6.24,308637,0.02311844147420603,P
6.28,339748,0.0017257754407097685,B
6.32,339241,0.005872269452616461,B
6.36,339897,0.0019458407653640344,B
6.4,311072,0.3262642173782112,P
6.44,340065,0.03948435219717853,P
6.48,343474,0.023245847714795338,P
6.52,345481,0.022516157427783828,P
6.56,350289,0.0031735736292246752,B
6.6,347425,0.03317195209525354,P
6.64,354615,0.0025481248117862356,B
6.68,354180,0.005038337696031875,B
6.72,354835,0.0027913549074567398,B
6.76,350563,0.041893488382867335,P
6.8,358745,0.002293312330607612,B
6.84,358385,0.004169658782922931,B
6.88,358943,0.0020848293914614655,B
6.92,355076,0.03832611364636661,P
6.96,362395,0.002119576547985823,B
7.0,362043,0.004076999698857977,B
7.04,362578,0.002189070861034539,B
7.08,359123,0.03382056568370822,P
7.12,365617,0.0020037526929046305,B
7.16,365299,0.0036831985915819223,B
7.2,365790,0.002061664620445227,B
7.24,362767,0.029326600106557948,P
7.28,368512,0.0017141930552016494,B
7.32,368207,0.003532627579976372,B
7.36,368660,0.0020500822349371075,B
7.4,365968,0.025932961152679006,P
7.44,371307,0.0016215339711366952,B
7.48,371010,0.003439968495911418,B
7.52,371447,0.002061664620445227,B
7.56,368837,0.025168523709143135,P
7.6,399496,0.0013088095624174754,B
7.64,399182,0.0036368690495494453,B
7.68,399609,0.004934096226458801,B
7.72,371625,0.3191757974472422,P
7.76,400035,0.032048460700965974,P
7.8,402802,0.023164771016238504,P
7.84,404802,0.02103361208274456,P
7.88,406618,0.020141768398619378,P
7.92,408357,0.01628483402441567,P
7.96,412364,0.0031040793161759596,B
8.0,412632,0.0023512242581482084,B
8.04,409763,0.030125784706618176,P
8.08,415390,0.0032314855567652716,B
8.12,415669,0.0023280594871319697,B
8.16,412835,0.02959299497324469,P
8.2,417861,0.0025017952697537586,B
8.24,415870,0.02306052954666543,P
8.28,421063,0.0020500822349371075,B
8.32,420675,0.00449396557715027,B
8.36,421240,0.002107994162477704,B
8.4,418077,0.03009103755009382,P
8.44,424734,0.002559707197294355,B
8.48,424324,0.004748778058328893,B
8.52,424955,0.00262920151034307,B
8.56,421422,0.03361208274456207,P
8.6,428270,0.0024670481132294006,B
8.64,427836,0.005026755310523755,B
8.68,428483,0.002582871968310593,B
8.72,425182,0.030739651138548495,P
8.76,432005,0.0025017952697537586,B
8.8,431556,0.005200491093145544,B
8.84,432221,0.0032314855567652716,B
8.88,428706,0.03300979869813987,P
8.92,460831,0.0027797725219486204,B
8.96,460088,0.008605712432532605,B
9.0,461071,0.0030924969306678402,B
9.04,432500,0.3195348513979939,P
9.08,461338,0.032731821445945004,P
9.12,464164,0.025133776552618777,P
9.16,469047,0.003382056568370822,B
9.2,466334,0.03142301188352753,P
9.24,473647,0.002988255461094767,B
9.28,473161,0.005629039356945957,B
9.32,473905,0.00262920151034307,B
9.36,469339,0.04426787741203178,P
9.4,474132,0.021311589334939426,P
9.44,475972,0.01748940211726007,P
9.48,480213,0.0036021218930250873,B
9.52,480524,0.0027334429799161434,B
9.56,477482,0.031631494822673675,P
9.6,480760,0.018844541221710025,P
9.64,484828,0.0035673747365007297,B
9.68,485136,0.002606036739326832,B
9.72,482387,0.028272603025319094,P
9.76,488026,0.0034168037248951794,B
9.8,488321,0.0023512242581482084,B
9.84,485361,0.030867057379137808,P
9.88,489149,0.0025017952697537586,B
9.92,489365,0.0021774884755264194,B
9.96,488524,0.007238990942574533,P
10.0,489553,0.7291343325071231,I
10.04,554464,0.0029766730755866476,B
10.08,554721,0.002119576547985823,B
10.12,552505,0.022689893210405616,P
10.16,584222,0.0011582385508119252,B
10.2,583952,0.0031272440871921983,B
10.24,584322,0.003671616206073803,B
10.28,554904,0.33644513423984806,P
10.32,584639,0.02929185295003359,P
10.36,587168,0.02061664620445227,P
10.4,591424,0.002617619124834951,B
10.44,588948,0.028677986518103268,P
10.48,591650,0.01579837383307466,P
10.52,593014,0.015879450531631496,P
10.56,596076,0.0022354004030670158,B
10.6,594385,0.019585813894229656,P
10.64,596269,0.01393360976626746,P
10.68,599231,0.0019805879218883922,B
10.72,597472,0.020373416108781763,P
10.76,601481,0.0025365424262781162,B
10.8,601700,0.002096411776969585,B
10.84,599402,0.024079779471379924,P
10.88,604071,0.002652366281359309,B
10.92,604300,0.0020500822349371075,B
10.96,601881,0.025365424262781162,P
11.0,607157,0.0018184345247747227,B
11.04,606858,0.0034631332669276564,B
11.08,607314,0.002061664620445227,B
11.12,604477,0.02757765989483194,P
11.16,609447,0.002663948666867428,B
11.2,609677,0.0018995112233315575,B
11.24,607492,0.022643563668373137,P
11.28,612296,0.0018995112233315575,B
11.32,611989,0.0035557923509926103,B
11.36,612460,0.0017721049827422457,B
11.4,609841,0.024878964071440152,P
11.44,640053,0.001331974333433714,B
11.48,639779,0.0031735736292246752,B
11.52,640168,0.0043318121800366,B
11.56,612613,0.3146470847135676,P
11.6,640542,0.03383214806921633,P
11.64,643463,0.023848131761217542,P
11.68,648267,0.0029071787625379324,B
11.72,645522,0.03179364821978735,P
11.76,651410,0.0028376844494892167,B
11.8,651655,0.0023743890291644467,B
11.84,648518,0.03349625888948088,P
11.88,651860,0.020002779772521947,P
11.92,657368,0.002756607750932382,B
11.96,656984,0.004447636035117793,B
12.0,657606,0.002571289582802474,B
12.04,653587,0.0393453635710811,P
12.08,661034,0.0024902128842456393,B
12.12,660641,0.0045518775046908665,B
12.16,661249,0.002246982788575135,B
12.2,657828,0.03258125043433946,P
12.24,663483,0.002339641872640089,B
12.28,661443,0.023628066436563275,P
12.32,666211,0.003578957122008849,B
12.36,666520,0.0029650906900785287,B
12.4,663685,0.029257105793509233,P
12.44,669190,0.00325465032778151,B
12.48,669471,0.0024670481132294006,B
12.52,666776,0.027959878616599876,P
12.56,673158,0.002559707197294355,B
12.6,672684,0.005490050730848526,B
12.64,673379,0.003335727026338345,B
12.68,669684,0.03474715652435776,P
12.72,673667,0.016203757325858832,P
12.76,703273,0.0029535083045704093,B
12.8,702499,0.008964766383284301,B
12.84,703528,0.0028145196784729785,B
12.88,675066,0.31773958164423544,P
12.92,703771,0.030797563066089093,P
12.96,711908,0.003845351988695592,B
13.0,711295,0.007100002316477102,B
13.04,712240,0.003810604832171234,B
13.08,706430,0.056348305497000165,P
13.12,712569,0.026210938404873867,P
13.16,718302,0.004621371817739582,B
13.2,718701,0.00325465032778151,B
13.24,714832,0.040190877713173805,P
13.28,721287,0.0028376844494892167,B
13.32,718982,0.026697398596214877,P
13.36,724088,0.0036831985915819223,B
13.4,721532,0.02960457735875281,P
13.44,724406,0.016157427783826356,P
13.48,729925,0.004123329240890454,B
13.52,729372,0.006405059185989947,B
13.56,730281,0.002895596377029813,B
13.6,725801,0.04136069864949385,P
13.64,730531,0.01900669461882369,P
13.68,732172,0.01660914081864301,P
13.72,736419,0.005003590539507517,B
13.76,736851,0.004053834927841738,B
13.8,733606,0.03258125043433946,P
13.84,737201,0.018636058282563876,P
13.88,741339,0.0040306701568255,B
13.92,738810,0.02929185295003359,P
13.96,741687,0.01518450740114434,P
14.0,742998,0.013099678009682874,P
14.04,773188,0.0028724316060135748,B
14.08,772236,0.011026431003729529,B
14.12,773436,0.0037874400611549956,B
14.16,744129,0.3255461094767078,P
14.2,779808,0.004297065023512243,B
14.24,779203,0.007007343232412148,B
14.28,780179,0.0033473094118464638,B
14.32,773763,0.06300817716416873,P
14.36,783480,0.0027913549074567398,B
14.4,780468,0.03488614515045519,P
14.44,783721,0.019273089485510434,P
14.48,789588,0.003358891797354583,B
14.52,789098,0.0056753688989784334,B
14.56,789878,0.002756607750932382,B
14.6,785385,0.043005397391646785,P
14.64,790116,0.022863628993027404,P
14.68,794311,0.00262920151034307,B
14.72,792090,0.02572447821353286,P
14.76,797627,0.002061664620445227,B
14.8,797250,0.004366559336560958,B
14.84,797805,0.0022006532465426577,B
14.88,794538,0.031411429498019415,P
14.92,801248,0.0025133776552618775,B
14.96,800856,0.004540295119182747,B
15.0,801465,0.002293312330607612,B
15.04,797995,0.03313720493872918,P
15.08,804307,0.0020848293914614655,B
15.12,803971,0.003891681530728069,B
15.16,804487,0.0022006532465426577,B
15.2,801663,0.026732145752739234,P
15.24,833771,0.0018415992957909611,B
15.28,833294,0.005524797887372883,B
15.32,833930,0.0019805879218883922,B
15.36,804677,0.33145312608584865,P
15.4,838199,0.0036831985915819223,B
15.44,834101,0.047464615812272695,P
15.48,843384,0.003358891797354583,B
15.52,842935,0.005200491093145544,B
15.56,843674,0.0028261020639810974,B
15.6,838517,0.05117097917487086,P
15.64,847781,0.0028261020639810974,B
15.68,847392,0.004505547962658389,B
15.72,848025,0.0024438833422131623,B
15.76,843918,0.040237207255206284,P
15.8,851764,0.0023628066436563273,B
15.84,851377,0.0044823831916421504,B
15.88,851968,0.0023164771016238503,B
15.92,848236,0.036380272881002575,P
15.96,855467,0.0021311589334939425,B
16.0,855108,0.004158076397414811,B
16.04,855651,0.002189070861034539,B
16.08,852168,0.0340522133938706,P
16.12,858955,0.002246982788575135,B
16.16,858607,0.0040306701568255,B
16.2,859149,0.0023628066436563273,B
16.24,855840,0.032048460700965974,P
16.28,862160,0.0023512242581482084,B
16.32,861794,0.004239153095971646,B
16.36,862363,0.0024091361856888043,B
16.4,859353,0.028272603025319094,P
16.44,865333,0.0024902128842456393,B
16.48,864982,0.004065417313349857,B
16.52,865548,0.0021659060900183,B
16.56,862571,0.027925131460075518,P
16.6,893565,0.0016215339711366952,B
16.64,892926,0.007401144339688202,B
16.68,893705,0.002571289582802474,B
16.72,865735,0.3149366443512706,P
16.76,897242,0.0031504088582084365,B
16.8,893927,0.03839560795941532,P
16.84,900235,0.0029303435335541706,B
16.88,897514,0.03151567096759249,P
16.92,903141,0.003069332159651602,B
16.96,903406,0.002212235632050777,B
17.0,900488,0.030728068753040377,P
17.04,906999,0.0024670481132294006,B
17.08,906585,0.004795107600361371,B
17.12,907212,0.0022006532465426577,B
17.16,903597,0.03460816789826032,P
17.2,909785,0.0029535083045704093,B
17.24,910040,0.002339641872640089,B
17.28,907402,0.027600824665848178,P
17.32,913108,0.0022817299450994927,B
17.36,912761,0.004019087771317381,B
17.4,913305,0.001969005536380273,B
17.44,910242,0.029176029094952396,P
17.48,916121,0.0018415992957909611,B
17.52,915810,0.0036021218930250873,B
17.56,916280,0.0019458407653640344,B
17.6,913475,0.027044870161458453,P
17.64,918315,0.002246982788575135,B
17.68,916448,0.021624313743658644,P
17.72,918509,0.020025944543538187,P
17.76,920238,0.016759711830248557,P
17.8,921685,0.022967870462600477,P
17.84,923668,0.02633834464546318,P
17.88,956006,0.0018995112233315575,B
17.92,955343,0.007679121591883064,B
17.96,956170,0.002571289582802474,B
18.0,925942,0.34053371632421414,P
18.04,960955,0.0035442099654844914,B
18.08,956392,0.052850425073548146,P
18.12,961261,0.028898051842757535,P
18.16,967788,0.0037295281336143992,B
18.2,963756,0.04670017836873683,P
18.24,968110,0.028631656976070792,P
18.28,970582,0.03386689522574069,P
18.32,973506,0.02381338460469318,P
18.36,975562,0.022643563668373137,P
18.4,977517,0.02087145868563089,P
18.44,979319,0.02806412008617295,P
18.48,981742,0.025597071972943548,P
18.52,987517,0.0033704741828627025,B
18.56,983952,0.041291204336445134,P
18.6,987808,0.01827700433181218,P
18.64,992305,0.00325465032778151,B
18.68,989386,0.0338089832982001,P
18.72,992586,0.02908337001088744,P
18.76,995097,0.019134100859413004,P
18.8,996749,0.01969005536380273,P
18.84,1000800,0.0029766730755866476,B
18.88,998449,0.027230188329588362,P
18.92,1005775,0.004227570710463527,B
18.96,1005190,0.0067756955222497625,B
19.0,1006140,0.0034168037248951794,B
19.04,1001057,0.04786999930505687,P
19.08,1006435,0.017570478815816904,P
19.12,1007952,0.015300331256225532,P
19.16,1042847,0.0031967384002409135,B
19.2,1041909,0.010864277606615859,B
19.24,1043123,0.004771942829345132,B
19.28,1009273,0.3780027334429799,P
19.32,1048824,0.004378141722069078,B
19.36,1048284,0.006254488174384397,B
19.4,1049202,0.003219903171257152,B
19.44,1043535,0.05500474877805833,P
19.48,1049480,0.021728555213231717,P
19.52,1056103,0.0032778150987977485,B
19.56,1055614,0.0056637865134703145,B
19.6,1056386,0.003822187217679353,B
19.64,1051356,0.04931779749357178,P
19.68,1056716,0.017929532766568602,P
19.72,1061191,0.003625286664041326,B
19.76,1058264,0.03390164238226505,P
19.8,1061504,0.015416155111306725,P
19.84,1062835,0.01670179990270796,P
19.88,1066986,0.0034747156524357757,B
19.92,1064277,0.03137668234149506,P
19.96,1067286,0.018508652041974567,P
20.0,1068884,0.6750677569552225,I
20.04,1129275,0.004007505385809261,B
20.08,1127168,0.024404086265607264,P
20.12,1129621,0.01840441057240149,P
20.16,1131210,0.01594894484468021,P
20.2,1132587,0.015207672172160578,P
20.24,1133900,0.016076351085269523,P
20.28,1135288,0.01935416618406727,P
20.32,1140104,0.0039611758437767845,B
20.36,1140446,0.0045518775046908665,B
20.4,1136959,0.03642660242303505,P
20.44,1172334,0.003891681530728069,B
20.48,1171547,0.009115337394889851,B
20.52,1172670,0.003312562255322106,B
20.56,1140839,0.355671894183326,P
20.6,1177125,0.00325465032778151,B
20.64,1176646,0.005547962658389122,B
20.68,1177406,0.0036368690495494453,B
20.72,1172956,0.04273900252496004,P
20.76,1177720,0.01748940211726007,P
20.8,1181126,0.002663948666867428,B
20.84,1179230,0.021960202923394102,P
20.88,1181356,0.015219254557668697,P
20.92,1182670,0.014547476198197781,P
20.96,1187305,0.003335727026338345,B
21.0,1186855,0.005212073478653664,B
21.04,1187593,0.0029071787625379324,B
21.08,1183926,0.03392480715328129,P
21.12,1187844,0.015207672172160578,P
21.16,1189157,0.012798535986471774,P
21.2,1190262,0.015867868146123374,P
21.24,1191632,0.01364405012856448,P
21.28,1194697,0.0028376844494892167,B
21.32,1192810,0.02185596145382103,P
21.36,1198216,0.0032778150987977485,B
21.4,1197797,0.004853019527901967,B
21.44,1198499,0.0031504088582084365,B
21.48,1194942,0.033067710625680466,P
21.52,1198771,0.012844865528504251,P
21.56,1199880,0.009845027681901364,P
21.6,1200730,0.008918436841251823,P
21.64,1201500,0.011385484954481224,P
21.68,1229437,0.0023628066436563273,B
21.72,1228840,0.006914684148347194,B
21.76,1229641,0.007574880122309991,B
21.8,1202483,0.3052769348374991,P
21.84,1233995,0.003034585003127244,B
21.88,1233557,0.0050730848525562325,B
21.92,1234257,0.0028608492205054554,B
21.96,1230295,0.037781741527485,P
22.0,1237755,0.0031967384002409135,B
22.04,1237360,0.004575042275707104,B
22.08,1238031,0.0029766730755866476,B
22.12,1234504,0.03307929301118859,P
22.16,1240306,0.0033473094118464638,B
22.2,1240595,0.0024902128842456393,B
22.24,1238288,0.02337325395538465,P
22.28,1242306,0.002571289582802474,B
22.32,1240810,0.0173272487201464,P
22.36,1243955,0.0020848293914614655,B
22.4,1242528,0.016528064120086172,P
22.44,1244135,0.012335240566147003,P
22.48,1245200,0.008872107299219348,P
22.52,1247230,0.0023512242581482084,B
22.56,1245966,0.014640135282262734,P
22.6,1247433,0.010829530450091501,P
22.64,1248368,0.009011095925316778,P
22.68,1249146,0.00852463573397577,P
22.72,1249882,0.008906854455743705,P
22.76,1251978,0.0022238180175588964,B
22.8,1250651,0.015369825569274248,P
22.84,1252170,0.011512891195070537,P
22.88,1253164,0.010505223655864163,P
22.92,1255347,0.002212235632050777,B
22.96,1254071,0.014779123908360167,P
23.0,1279543,0.0027913549074567398,B
23.04,1278928,0.00712316708749334,B
23.08,1279784,0.0028376844494892167,B
23.12,1255538,0.2709119970349093,P
23.16,1283118,0.003312562255322106,B
23.2,1282740,0.004378141722069078,B
23.24,1283404,0.002663948666867428,B
23.28,1280029,0.031399847112511294,P
23.32,1286264,0.0028840139915216937,B
23.36,1285884,0.004401306493085315,B
23.4,1286513,0.002617619124834951,B
23.44,1283634,0.026060367393268318,P
23.48,1288348,0.003266232713289629,B
23.52,1286739,0.018636058282563876,P
23.56,1290472,0.003335727026338345,B
23.6,1290760,0.002849266834997336,B
23.64,1288630,0.021334754105955662,P
23.68,1292292,0.0029071787625379324,B
23.72,1291006,0.01489494776344136,P
23.76,1294233,0.003208320785749033,B
23.8,1294510,0.0024902128842456393,B
23.84,1292543,0.019574231508721535,P
23.88,1296320,0.003080914545159721,B
23.92,1294725,0.01847390488545021,P
23.96,1298460,0.003532627579976372,B
24.0,1298765,0.003034585003127244,B
24.04,1296586,0.021705390442215478,P
24.08,1299027,0.010725288980518428,P
24.12,1299953,0.009671291899279576,P
24.16,1300788,0.00807292269915912,P
24.2,1301485,0.009624962357247099,P
24.24,1302316,0.009810280525377007,P
24.28,1325032,0.0034283861104032988,B
24.32,1324348,0.007922351687553569,B
24.36,1325328,0.0036021218930250873,B
24.4,1303163,0.24537283698950635,P
24.44,1329122,0.0034631332669276564,B
24.48,1328648,0.005490050730848526,B
24.52,1329421,0.002988255461094767,B
24.56,1325639,0.03485139799393083,P
24.6,1332297,0.0025133776552618775,B
24.64,1331903,0.0045634598901989855,B
24.68,1332514,0.0024438833422131623,B
24.72,1329679,0.025759225370057218,P
24.76,1335063,0.0028261020639810974,B
24.8,1334728,0.0038800991452199495,B
24.84,1335307,0.0020037526929046305,B
24.88,1332725,0.023199518172762862,P
24.92,1337094,0.0031504088582084365,B
24.96,1337366,0.002304894716115731,B
25.0,1335480,0.018693970210104473,P
25.04,1339195,0.0031272440871921983,B
25.08,1339465,0.002745025365424263,B
25.12,1337565,0.018879288378234382,P
25.16,1340849,0.002304894716115731,B
25.2,1339702,0.013284996177812782,P
25.24,1342020,0.0017257754407097685,B
25.28,1341048,0.011258078713891914,P
25.32,1343360,0.0022238180175588964,B
25.36,1342169,0.01379462114017003,P
25.4,1345076,0.0028261020639810974,B
25.44,1345320,0.002339641872640089,B
25.48,1343552,0.01765155551437374,P
25.52,1345522,0.009439644189117191,P
25.56,1366556,0.002988255461094767,B
25.6,1365857,0.008096087470175357,B
25.64,1366814,0.003138826472700317,B
25.68,1346337,0.2260881651184878,P
25.72,1370166,0.003219903171257152,B
25.76,1369757,0.004737195672820774,B
25.8,1370444,0.002756607750932382,B
25.84,1367085,0.03094813407769464,P
25.88,1373412,0.0030114202321110057,B
25.92,1373028,0.004447636035117793,B
25.96,1373672,0.0029187611480460517,B
26.0,1370682,0.027172276402047765,P
26.04,1375726,0.0031040793161759596,B
26.08,1375994,0.0028145196784729785,B
26.12,1373924,0.02087145868563089,P
26.16,1377849,0.003208320785749033,B
26.2,1378126,0.0025481248117862356,B
26.24,1376237,0.018670805439088233,P
26.28,1380697,0.002606036739326832,B
26.32,1380316,0.004412888878593435,B
26.36,1380922,0.002698695823391786,B
26.4,1378346,0.022817299450994928,P
26.44,1382626,0.0031272440871921983,B
26.48,1382896,0.0022354004030670158,B
26.52,1381155,0.01703768908244342,P
26.56,1384547,0.0029187611480460517,B
26.6,1384799,0.002721860594408024,B
26.64,1383089,0.01688711807083787,P
26.68,1386207,0.0025481248117862356,B
26.72,1385034,0.013586138201023883,P
26.76,1387651,0.002571289582802474,B
26.8,1386427,0.014176839861937966,P
26.84,1407610,0.003845351988695592,B
26.88,1406927,0.00791076930204545,B
26.92,1407942,0.0033704741828627025,B
26.96,1387873,0.22069077347170424,P
27.0,1411653,0.0036368690495494453,B
27.04,1411250,0.004667701359772058,B
27.08,1411967,0.0030114202321110057,B
27.12,1408233,0.034944057077995784,P
27.16,1414594,0.002606036739326832,B
27.2,1414243,0.004065417313349857,B
27.24,1414819,0.0023512242581482084,B
27.28,1412227,0.023350089184368414,P
27.32,1417111,0.002293312330607612,B
27.36,1416779,0.003845351988695592,B
27.4,1417309,0.002432300956705043,B
27.44,1415022,0.020350251337765527,P
27.48,1419739,0.0024207185711969236,B
27.52,1419416,0.0037411105191225186,B
27.56,1419948,0.002246982788575135,B
27.6,1417519,0.02197178530890222,P
27.64,1421692,0.0019574231508721535,B
27.68,1421419,0.003161991243716556,B
27.72,1421861,0.0017257754407097685,B
27.76,1420142,0.014790706293868285,P
27.8,1423255,0.0015983692001204568,B
27.84,1423016,0.0027681901364405015,B
27.88,1423393,0.0018068521392666033,B
27.92,1422010,0.011651879821167967,P
27.96,1424671,0.0016446987421529337,B
28.0,1424436,0.002721860594408024,B
28.04,1424813,0.0015867868146123376,B
28.08,1423549,0.010273575945701777,P
28.12,1442690,0.0020037526929046305,B
28.16,1442036,0.007574880122309991,B
28.2,1442863,0.0030577497741434826,B
28.24,1424950,0.19789663879172553,P
28.28,1446057,0.002617619124834951,B
28.32,1445723,0.00386851675971183,B
28.36,1446283,0.0018531816812990803,B
28.4,1443127,0.03006787277907758,P
28.44,1448535,0.002212235632050777,B
28.48,1448239,0.0034283861104032988,B
28.52,1448726,0.0021543237045101808,B
28.56,1446443,0.020801964372582176,P
28.6,1450743,0.0023512242581482084,B
28.64,1450413,0.003822187217679353,B
28.68,1450946,0.002432300956705043,B
28.72,1448912,0.017385160647686998,P
28.76,1452670,0.0018300169102828418,B
28.8,1452361,0.003578957122008849,B
28.84,1452828,0.0018531816812990803,B
28.88,1451156,0.013956774537283698,P
28.92,1454436,0.0019921703073965116,B
28.96,1454142,0.00340522133938706,B
29.0,1454608,0.0020384998494289886,B
29.04,1452988,0.013366072876369617,P
29.08,1455975,0.0018068521392666033,B
29.12,1455724,0.0029071787625379324,B
29.16,1456131,0.0015867868146123376,B
29.2,1454784,0.010887442377632096,P
29.24,1457468,0.0015404572725798604,B
29.28,1457220,0.0028724316060135748,B
29.32,1457601,0.0018068521392666033,B
29.36,1456268,0.011026431003729529,P
29.4,1473552,0.0021659060900183,B
29.44,1472936,0.007134749473001459,B
29.48,1473739,0.00294192591906229,B
29.52,1457757,0.17580902962774214,P
29.56,1476982,0.002698695823391786,B
29.6,1476609,0.004320229794528481,B
29.64,1477215,0.0025133776552618775,B
29.68,1473993,0.030299520489239964,P
29.72,1479374,0.0021311589334939425,B
29.76,1479093,0.00325465032778151,B
29.8,1479558,0.002119576547985823,B
29.84,1477432,0.019238342328986077,P
29.88,1480179,0.0021774884755264194,B
