time_pos,byte_pos,size,type,normal,has_blur,has_move,has_overexposure,has_block
4.52,2427840,0.0066233060263024,P,1,0,0,0,0
4.56,2447574,0.003371257998989,B,1,0,0,0,0
4.6,2443877,0.005876256870468,B,1,0,0,0,0
4.64,2449695,0.0032282060329782,B,1,0,0,0,0
4.68,2432007,0.0188669648505424,P,1,0,0,0,0
4.72,2451726,0.0090567789147759,P,1,0,0,0,0
4.76,2799023,0.0036430567344097,B,1,0,0,0,0
4.8,2795086,0.0062577287798303,B,1,0,0,0,0
4.84,2801315,0.0029182601066213,B,1,0,0,0,0
4.88,2457424,0.5367023660795178,P,1,0,0,0,0
4.92,2824555,0.0047683988670284,B,1,0,0,0,0
4.96,2821077,0.0055281637531749,B,1,0,0,0,0
5.0,2827555,0.0031344275219266,B,1,0,0,0,0
5.04,2803151,0.0284927726967838,P,1,0,0,0,0
5.08,2849796,0.003697098588236,B,1,0,0,0,0
5.12,2845902,0.0061893817294029,B,1,0,0,0,0
5.16,2852122,0.0046062733055494,B,1,0,0,0,0
5.2,2829527,0.0260275104825301,P,1,0,0,0,0
5.24,2855020,0.0116682720276185,P,1,0,0,0,0
5.28,2878893,0.0035969622120284,B,1,0,0,0,0
5.32,2875346,0.0056378369271166,B,1,0,0,0,0
5.36,2881156,0.0032679426902034,B,1,0,0,0,0
5.4,2862361,0.020639219762788,P,1,0,0,0,0
5.44,2883212,0.0111040114950202,P,1,0,0,0,0
5.48,2900088,0.0038178980262007,B,1,0,0,0,0
5.52,2902490,0.0044075900194232,B,1,0,0,0,0
5.56,2890198,0.0157198215983037,P,1,0,0,0,0
5.6,2905263,0.0067711263911803,P,1,0,0,0,0
5.64,2909523,0.0086753070054137,P,1,0,0,0,0
5.68,2914981,0.0081507831300405,P,1,0,0,0,0
5.72,2920109,0.0053135858041586,P,1,0,0,0,0
5.76,2931487,0.004194601536696,B,1,0,0,0,0
5.8,2923452,0.0127713616321911,P,1,0,0,0,0
5.84,2934126,0.0053628592591179,P,1,0,0,0,0
5.88,2943620,0.0036208042063635,B,1,0,0,0,0
5.92,2937500,0.0097275336887379,P,1,0,0,0,0
5.96,2945898,0.0047970092602306,P,1,0,0,0,0
6.0,3286438,0.0046205785021505,B,1,0,0,0,0
6.04,3281965,0.0071096827107393,B,1,0,0,0,0
6.08,3289345,0.0024064519615603,B,1,0,0,0,0
6.12,2948916,0.5293701580883171,P,1,0,0,0,0
6.16,3312834,0.0032886057519606,B,1,0,0,0,0
6.2,3308449,0.0069698096773065,B,1,0,0,0,0
6.24,3314903,0.0038894240092061,B,1,0,0,0,0
6.28,3290859,0.0279587120236766,P,1,0,0,0,0
6.32,3335572,0.0027815660057665,B,1,0,0,0,0
6.36,3331876,0.005874667404179,B,1,0,0,0,0
6.4,3337322,0.0030978697972794,B,1,0,0,0,0
6.44,3317350,0.0230885873141516,P,1,0,0,0,0
6.48,3359799,0.004037244374084,B,1,0,0,0,0
6.52,3355491,0.0068474207730528,B,1,0,0,0,0
6.56,3362339,0.0030724383366553,B,1,0,0,0,0
6.6,3339271,0.0257811432077337,P,1,0,0,0,0
6.64,3384243,0.0033124477462957,B,1,0,0,0,0
6.68,3379674,0.0072622714744842,B,1,0,0,0,0
6.72,3386327,0.0040451917055291,B,1,0,0,0,0
6.76,3364272,0.0244809597833239,P,1,0,0,0,0
6.8,3407171,0.0029214390391994,B,1,0,0,0,0
6.84,3403284,0.0061782554653798,B,1,0,0,0,0
6.88,3409009,0.0029993228873608,B,1,0,0,0,0
6.92,3388872,0.0229073881572045,P,1,0,0,0,0
6.96,3429256,0.0038322032228018,B,1,0,0,0,0
7.0,3424943,0.0068553681044978,B,1,0,0,0,0
7.04,3431667,0.0028721655842401,B,1,0,0,0,0
7.08,3410896,0.0223272329617161,P,1,0,0,0,0
7.12,3794080,0.00370663538597,B,1,0,0,0,0
7.16,3787774,0.0100231744184937,B,1,0,0,0,0
7.2,3796412,0.0037606772397964,B,1,0,0,0,0
7.24,3433474,0.5631479061960575,P,1,0,0,0,0
7.28,3818886,0.0028801129156851,B,1,0,0,0,0
7.32,3815570,0.0052706702143554,B,1,0,0,0,0
7.36,3820698,0.0024239360907394,B,1,0,0,0,0
7.4,3798778,0.0266903179250471,P,1,0,0,0,0
7.44,3842185,0.0035604044873812,B,1,0,0,0,0
7.48,3838066,0.00654701164443,B,1,0,0,0,0
7.52,3844425,0.0028197131967028,B,1,0,0,0,0
7.56,3822223,0.0251819144167771,P,1,0,0,0,0
7.6,3863651,0.0024318834221844,B,1,0,0,0,0
7.64,3859910,0.0059461933871844,B,1,0,0,0,0
7.68,3865181,0.0033362897406308,B,1,0,0,0,0
7.72,3846199,0.0217931722886089,P,1,0,0,0,0
7.76,3882772,0.002686198028426,B,1,0,0,0,0
7.8,3879537,0.0051419234449456,B,1,0,0,0,0
7.84,3884462,0.0020440536476661,B,1,0,0,0,0
7.88,3867280,0.0194820883043891,P,1,0,0,0,0
7.92,3895376,0.0037304773803052,B,1,0,0,0,0
7.96,3897723,0.0019947801927068,B,1,0,0,0,0
8.0,3885748,0.0153033814305832,P,1,0,0,0,0
8.04,3913690,0.0034443734482835,B,1,0,0,0,0
8.08,3909962,0.0059255303254273,B,1,0,0,0,0
8.12,3915857,0.0021600846867638,B,1,0,0,0,0
8.16,3898978,0.01745869771848,P,1,0,0,0,0
8.2,3931540,0.0024445991524965,B,1,0,0,0,0
8.24,3927997,0.0056314790619605,B,1,0,0,0,0
8.28,3933078,0.002853091988772,B,1,0,0,0,0
8.32,3917216,0.0171360360618111,P,1,0,0,0,0
8.36,4277703,0.0023985046301153,B,1,0,0,0,0
8.4,4273783,0.0062307078529171,B,1,0,0,0,0
8.44,4279212,0.0020074959230189,B,1,0,0,0,0
8.48,3934873,0.5386860200082016,P,1,0,0,0,0
8.52,4298287,0.003534973026757,B,1,0,0,0,0
8.56,4295548,0.0043535481655969,B,1,0,0,0,0
8.6,4300511,0.0022681683944165,B,1,0,0,0,0
8.64,4280475,0.0239580253742398,P,1,0,0,0,0
8.68,4320648,0.0030565436737652,B,1,0,0,0,0
8.72,4317485,0.0050274818721369,B,1,0,0,0,0
8.76,4322571,0.0037352457791722,B,1,0,0,0,0
8.8,4301938,0.0247114323952303,P,1,0,0,0,0
8.84,4324921,0.0105508772264449,P,1,0,0,0,0
8.88,4331559,0.0076199013895114,P,1,0,0,0,0
8.92,4336353,0.0080204468943418,P,1,0,0,0,0
8.96,4356464,0.0022681683944165,B,1,0,0,0,0
9.0,4353283,0.0050560922653391,B,1,0,0,0,0
9.04,4357891,0.0022792946584395,B,1,0,0,0,0
9.08,4341399,0.0188892173785886,P,1,0,0,0,0
9.12,4375179,0.0035111310324219,B,1,0,0,0,0
9.16,4371400,0.0060065931061668,B,1,0,0,0,0
9.2,4377388,0.002180747748521,B,1,0,0,0,0
9.24,4359325,0.0191928054397894,P,1,0,0,0,0
9.28,4393976,0.0021696214844979,B,1,0,0,0,0
9.32,4390323,0.0058063203537516,B,1,0,0,0,0
9.36,4395341,0.003531794094179,B,1,0,0,0,0
9.4,4378760,0.0183789986998165,P,1,0,0,0,0
9.44,4410474,0.0022014108102781,B,1,0,0,0,0
9.48,4407519,0.004696872884023,B,1,0,0,0,0
9.52,4411859,0.0020742535071573,B,1,0,0,0,0
9.56,4397563,0.0158247263733783,P,1,0,0,0,0
9.6,4749415,0.0034586786448846,B,1,0,0,0,0
9.64,4744947,0.0071017353792943,B,1,0,0,0,0
9.68,4751591,0.0019661697995047,B,1,0,0,0,0
9.72,4413164,0.5273578937664312,P,1,0,0,0,0
9.76,4774272,0.0031566800499728,B,1,0,0,0,0
9.8,4770077,0.0066678110823947,B,1,0,0,0,0
9.84,4776258,0.0033267529428968,B,1,0,0,0,0
9.88,4752828,0.0274167040191244,P,1,0,0,0,0
9.92,4778351,0.0128667296095317,P,1,0,0,0,0
9.96,4786446,0.0024747990119877,P,1,0,0,0,0
10.0,4788003,0.963598043049105,I,1,0,0,0,0
10.04,5402711,0.0025860616522184,B,1,0,0,0,0
10.08,5394243,0.0134596005353322,P,1,0,0,0,0
10.12,5404338,0.0085862968932291,P,1,0,0,0,0
10.16,5422923,0.0047668094007394,B,1,0,0,0,0
10.2,5425922,0.0042120856658751,B,1,0,0,0,0
10.24,5409740,0.0209539340880119,P,1,0,0,0,0
10.28,5428572,0.0107177711867909,P,1,0,0,0,0
10.32,5435315,0.0137298098044638,P,1,0,0,0,0
10.36,5443953,0.0131846228673336,P,1,0,0,0,0
10.4,5452248,0.0114012416910649,P,1,0,0,0,0
10.44,5459421,0.0114473362134462,P,1,0,0,0,0
10.48,5466623,0.0146119635948641,P,1,0,0,0,0
10.52,5475816,0.0106939291924557,P,1,0,0,0,0
10.56,5482544,0.0143417543257325,P,1,0,0,0,0
10.6,5517878,0.0040785704975983,B,1,0,0,0,0
10.64,5512363,0.0087659065838872,B,1,0,0,0,0
10.68,5520444,0.0053612697928289,B,1,0,0,0,0
10.72,5491567,0.033054540946241,P,1,0,0,0,0
10.76,5872844,0.0044187162834463,B,1,0,0,0,0
10.8,5867465,0.0085497391685819,B,1,0,0,0,0
10.84,5875624,0.003191648308331,B,1,0,0,0,0
10.88,5523817,0.5462169112855285,P,1,0,0,0,0
10.92,5900897,0.004711178080624,B,1,0,0,0,0
10.96,5895988,0.0078026900127475,B,1,0,0,0,0
11.0,5903861,0.003533383560468,B,1,0,0,0,0
11.04,5877632,0.0291762432010579,P,1,0,0,0,0
11.08,5928274,0.0038258453576458,B,1,0,0,0,0
11.12,5923470,0.0076357960524015,B,1,0,0,0,0
11.16,5930681,0.0042804327163025,B,1,0,0,0,0
11.2,5906084,0.0276344609007187,P,1,0,0,0,0
11.24,5951877,0.0033172161451627,B,1,0,0,0,0
11.28,5948125,0.0059636775163635,B,1,0,0,0,0
11.32,5953964,0.0035921938131614,B,1,0,0,0,0
11.36,5933374,0.0234462172291787,P,1,0,0,0,0
11.4,5974218,0.0043138115083717,B,1,0,0,0,0
11.44,5970704,0.0055853845395793,B,1,0,0,0,0
11.48,5976932,0.0029770703593147,B,1,0,0,0,0
11.52,5956224,0.0230154718648572,P,1,0,0,0,0
11.56,5997180,0.0033839737293011,B,1,0,0,0,0
11.6,5993553,0.0057649942302373,B,1,0,0,0,0
11.64,5999309,0.0041787068738059,B,1,0,0,0,0
11.68,5978805,0.0234414488303117,P,1,0,0,0,0
11.72,6017726,0.0031741641791519,B,1,0,0,0,0
11.76,6014169,0.0056537315900067,B,1,0,0,0,0
11.8,6019723,0.0033458265383649,B,1,0,0,0,0
11.84,6001938,0.0194407621808749,P,1,0,0,0,0
11.88,6372255,0.004200959401852,B,1,0,0,0,0
11.92,6365910,0.0100851636037651,B,1,0,0,0,0
11.96,6374898,0.0041055914245114,B,1,0,0,0,0
12.0,6021828,0.5469067396549586,P,1,0,0,0,0
12.04,6397054,0.0031280696567706,B,1,0,0,0,0
12.08,6392841,0.0066964214755969,B,1,0,0,0,0
12.12,6399022,0.0042438749916553,B,1,0,0,0,0
12.16,6377481,0.0244142021991855,P,1,0,0,0,0
12.2,6421310,0.0035413308919131,B,1,0,0,0,0
12.24,6417225,0.0064929697906037,B,1,0,0,0,0
12.28,6423538,0.0031805220443079,B,1,0,0,0,0
12.32,6401692,0.0246891798671841,P,1,0,0,0,0
12.36,6445685,0.0046126311707055,B,1,0,0,0,0
12.4,6440963,0.0075054598167027,B,1,0,0,0,0
12.44,6448587,0.0034380155831274,B,1,0,0,0,0
12.48,6425539,0.0245159280416821,P,1,0,0,0,0
12.52,6468474,0.0032075429712211,B,1,0,0,0,0
12.56,6464850,0.0057602258313703,B,1,0,0,0,0
12.6,6470492,0.0032520480273133,B,1,0,0,0,0
12.64,6450750,0.0224114746750336,P,1,0,0,0,0
12.68,6489027,0.0031550905836838,B,1,0,0,0,0
12.72,6485069,0.0062911075718995,B,1,0,0,0,0
12.76,6491012,0.0029993228873608,B,1,0,0,0,0
12.8,6472538,0.0199176020675777,P,1,0,0,0,0
12.84,6508820,0.0035445098244911,B,1,0,0,0,0
12.88,6505436,0.005378753922008,B,1,0,0,0,0
12.92,6511050,0.0031614484488398,B,1,0,0,0,0
12.96,6492899,0.0199271388653118,P,1,0,0,0,0
13.0,6529700,0.0032377428307123,B,1,0,0,0,0
13.04,6526092,0.0057347943707461,B,1,0,0,0,0
13.08,6531737,0.0033744369315671,B,1,0,0,0,0
13.12,6513039,0.0207473034704406,P,1,0,0,0,0
13.16,6885126,0.0037511404420623,B,1,0,0,0,0
13.2,6879988,0.0081666777929306,B,1,0,0,0,0
13.24,6887486,0.0032361533644232,B,1,0,0,0,0
13.28,6533860,0.550158787682272,P,1,0,0,0,0
13.32,6889522,0.0193199627429101,P,1,0,0,0,0
13.36,6921023,0.0033903315944572,B,1,0,0,0,0
13.4,6916567,0.0070826617838262,B,1,0,0,0,0
13.44,6923156,0.0042788432500135,B,1,0,0,0,0
13.48,6901677,0.0236671530433511,P,1,0,0,0,0
13.52,6944875,0.0032647637576254,B,1,0,0,0,0
13.56,6940775,0.0065168117849388,B,1,0,0,0,0
13.6,6946929,0.0031026381961464,B,1,0,0,0,0
13.64,6925848,0.0237259632960444,P,1,0,0,0,0
13.68,6977970,0.0046539572942197,B,1,0,0,0,0
13.72,6972434,0.0087992853759564,B,1,0,0,0,0
13.76,6980898,0.0036430567344097,B,1,0,0,0,0
13.8,6948881,0.0374366995050402,P,1,0,0,0,0
13.84,7007855,0.0032806584205155,B,1,0,0,0,0
13.88,7003025,0.0076771221759157,B,1,0,0,0,0
13.92,7009919,0.0043853374913771,B,1,0,0,0,0
13.96,6983190,0.0315270638425029,P,1,0,0,0,0
14.0,7034056,0.0031201223253256,B,1,0,0,0,0
14.04,7030101,0.0062863391730324,B,1,0,0,0,0
14.08,7036019,0.0030517752748981,B,1,0,0,0,0
14.12,7012678,0.0276932711534121,P,1,0,0,0,0
14.16,7050988,0.0038878345429171,B,1,0,0,0,0
14.2,7053434,0.0034332471842604,B,1,0,0,0,0
14.24,7037939,0.0207409456052846,P,1,0,0,0,0
14.28,7407782,0.0035762991502713,B,1,0,0,0,0
14.32,7400859,0.0110038751188126,B,1,0,0,0,0
14.36,7410032,0.0031582695162618,B,1,0,0,0,0
14.4,7055594,0.5487870782748568,P,1,0,0,0,0
14.44,7430715,0.0029436915672455,B,1,0,0,0,0
14.48,7427694,0.0048017776590976,B,1,0,0,0,0
14.52,7432567,0.0039132660035413,B,1,0,0,0,0
14.56,7412019,0.0249148840802235,P,1,0,0,0,0
14.6,7453576,0.0033267529428968,B,1,0,0,0,0
14.64,7449756,0.0060717612240162,B,1,0,0,0,0
14.68,7455669,0.0026067247139755,B,1,0,0,0,0
14.72,7435029,0.0234080700382425,P,1,0,0,0,0
14.76,7474226,0.0037574983072184,B,1,0,0,0,0
14.8,7470167,0.0064516436670894,B,1,0,0,0,0
14.84,7476590,0.0029039549100203,B,1,0,0,0,0
14.88,7457309,0.0204373575440838,P,1,0,0,0,0
14.92,7486897,0.002530430332103,B,1,0,0,0,0
14.96,7478417,0.0134786741308003,P,1,0,0,0,0
15.0,7488489,0.0144720905614312,P,1,0,0,0,0
15.04,7509793,0.0031550905836838,B,1,0,0,0,0
15.08,7497594,0.0193898992596266,P,1,0,0,0,0
15.12,7532464,0.0037861087004205,B,1,0,0,0,0
15.16,7528056,0.0070063674019537,B,1,0,0,0,0
15.2,7534846,0.0031805220443079,B,1,0,0,0,0
15.24,7511778,0.0258733322524962,P,1,0,0,0,0
15.28,7557945,0.00353020462789,B,1,0,0,0,0
15.32,7553223,0.0075054598167027,B,1,0,0,0,0
15.36,7560166,0.0036700776613228,B,1,0,0,0,0
15.4,7536847,0.0260290999488191,P,1,0,0,0,0
15.44,7562475,0.0086228546178764,P,1,0,0,0,0
15.48,7916145,0.0042629485871234,B,1,0,0,0,0
15.52,7909037,0.0112979263822793,B,1,0,0,0,0
15.56,7918827,0.0034666259763296,B,1,0,0,0,0
15.6,7567900,0.5422257614338257,P,1,0,0,0,0
15.64,7943916,0.0032123113700881,B,1,0,0,0,0
15.68,7939561,0.0069221256886362,B,1,0,0,0,0
15.72,7945937,0.0046110417044164,B,1,0,0,0,0
15.76,7921008,0.0294893680599928,P,1,0,0,0,0
15.8,7967782,0.0032727110890705,B,1,0,0,0,0
15.84,7963851,0.0062481919820962,B,1,0,0,0,0
15.88,7969841,0.0033172161451627,B,1,0,0,0,0
15.92,7948838,0.0238626573968992,P,1,0,0,0,0
15.96,7989816,0.0039943287842808,B,1,0,0,0,0
16.0,7985597,0.0067059582733309,B,1,0,0,0,0
16.04,7992329,0.0032139008363771,B,1,0,0,0,0
16.08,7971928,0.0217264147044705,P,1,0,0,0,0
16.12,8015030,0.0035222572964449,B,1,0,0,0,0
16.16,8010314,0.0074959230189686,B,1,0,0,0,0
16.2,8017246,0.0043185799072387,B,1,0,0,0,0
16.24,7994351,0.0253726503714582,P,1,0,0,0,0
16.28,8030123,0.0031598589825508,B,1,0,0,0,0
16.32,8019963,0.0161489774963362,P,1,0,0,0,0
16.36,8032111,0.0115903881794571,P,1,0,0,0,0
16.4,8048893,0.0034554997123066,B,1,0,0,0,0
16.44,8051067,0.0038004138970216,B,1,0,0,0,0
16.48,8039403,0.0150840350826999,P,1,0,0,0,0
16.52,8053458,0.0068045051832495,P,1,0,0,0,0
16.56,8066206,0.0039561815933445,B,1,0,0,0,0
16.6,8057739,0.0134580110690432,P,1,0,0,0,0
16.64,8077892,0.0033776158641451,B,1,0,0,0,0
16.68,8080017,0.0038528662845589,B,1,0,0,0,0
16.72,8068695,0.0146183214600201,P,1,0,0,0,0
16.76,8432194,0.0031407853870827,B,1,0,0,0,0
16.8,8428664,0.0056108160002034,B,1,0,0,0,0
16.84,8434170,0.0026401035060447,B,1,0,0,0,0
16.88,8082441,0.550309786979728,P,1,0,0,0,0
16.92,8460929,0.0043805690925101,B,1,0,0,0,0
16.96,8455978,0.0078694475968859,B,1,0,0,0,0
17.0,8463685,0.0040992335593554,B,1,0,0,0,0
17.04,8435831,0.0320229773246739,P,1,0,0,0,0
17.08,8484770,0.004197780469274,B,1,0,0,0,0
17.12,8466264,0.0294146631444093,P,1,0,0,0,0
17.16,8502030,0.0044775265361396,B,1,0,0,0,0
17.2,8487411,0.0232364076790295,P,1,0,0,0,0
17.24,8504847,0.0113281262417705,P,1,0,0,0,0
17.28,8526412,0.0044075900194232,B,1,0,0,0,0
17.32,8511974,0.0229487142807188,P,1,0,0,0,0
17.36,8544372,0.0042708959185684,B,1,0,0,0,0
17.4,8547059,0.0042486433905223,B,1,0,0,0,0
17.44,8529185,0.0241392245311869,P,1,0,0,0,0
17.48,8562950,0.0036144463412075,B,1,0,0,0,0
17.52,8549732,0.0210095654081272,P,1,0,0,0,0
17.56,8585934,0.0032266165666892,B,1,0,0,0,0
17.6,8581530,0.0070000095367977,B,1,0,0,0,0
17.64,8587964,0.0037336563128832,B,1,0,0,0,0
17.68,8565224,0.0259178373085885,P,1,0,0,0,0
17.72,8613059,0.0036112674086295,B,1,0,0,0,0
17.76,8608546,0.0071732613622997,B,1,0,0,0,0
17.8,8615331,0.0032107219037991,B,1,0,0,0,0
17.84,8590313,0.0289807388475097,P,1,0,0,0,0
17.88,8971820,0.0037765719026865,B,1,0,0,0,0
17.92,8964894,0.0110086435176796,B,1,0,0,0,0
17.96,8974196,0.0045633577157462,B,1,0,0,0,0
18.0,8617351,0.5524078824812204,P,1,0,0,0,0
18.04,8996494,0.0027736186743215,B,1,0,0,0,0
18.08,8992424,0.0064691277962685,B,1,0,0,0,0
18.12,8998239,0.0042152645984531,B,1,0,0,0,0
18.16,8977067,0.0244094338003185,P,1,0,0,0,0
18.2,9019004,0.0027656713428764,B,1,0,0,0,0
18.24,9015456,0.0056394263934056,B,1,0,0,0,0
18.28,9020744,0.0028435551910379,B,1,0,0,0,0
18.32,9000891,0.023150576499423,P,1,0,0,0,0
18.36,9038266,0.0033251634766078,B,1,0,0,0,0
18.4,9034700,0.0056680367866077,B,1,0,0,0,0
18.44,9040358,0.002191874012544,B,1,0,0,0,0
18.48,9022533,0.0193390363383782,P,1,0,0,0,0
18.52,9050311,0.0023349259785549,B,1,0,0,0,0
18.56,9041737,0.0136280839619672,P,1,0,0,0,0
18.6,9065742,0.0030899224658344,B,1,0,0,0,0
18.64,9062308,0.0054582272364585,B,1,0,0,0,0
18.68,9067686,0.0022777051921505,B,1,0,0,0,0
18.72,9051780,0.0167339010906917,P,1,0,0,0,0
18.76,9083682,0.0024000940964043,B,1,0,0,0,0
18.8,9080148,0.0056171738653594,B,1,0,0,0,0
18.84,9085192,0.0031757536454409,B,1,0,0,0,0
18.88,9069119,0.0175302237014855,P,1,0,0,0,0
18.92,9100625,0.0022443264000813,B,1,0,0,0,0
18.96,9097427,0.0050831131922523,B,1,0,0,0,0
19.0,9102037,0.0025781143207733,B,1,0,0,0,0
19.04,9087190,0.01627136640059,P,1,0,0,0,0
19.08,9456749,0.003201185106065,B,1,0,0,0,0
19.12,9451927,0.0076644064456036,B,1,0,0,0,0
19.16,9458763,0.0028006396012346,B,1,0,0,0,0
19.2,9103659,0.5535602455407523,P,1,0,0,0,0
19.24,9480668,0.0029198495729104,B,1,0,0,0,0
