time_pos,byte_pos,size,type,is_normal,has_blur,has_move,has_overexposure,has_block
1.84,182993.0,0.0031043470620967,B,1,0,0,0,0
1.88,179945.0,0.0194949090660601,P,1,0,0,0,0
1.92,186177.0,0.0028993430108261,B,1,0,0,0,0
1.96,185388.0,0.0077022950691644,B,1,0,0,0,0
2.0,186474.0,0.0035338793599968,B,1,0,0,0,0
2.04,183311.0,0.020275876880424,P,1,0,0,0,0
2.08,186836.0,0.0118121381922547,P,1,0,0,0,0
2.12,188046.0,0.0111092671593271,P,1,0,0,0,0
2.16,189184.0,0.0107578316428634,P,1,0,0,0,0
2.2,190286.0,0.0107285453498247,P,1,0,0,0,0
2.24,191385.0,0.0105235412985542,P,1,0,0,0,0
2.28,192463.0,0.0103673477356814,P,1,0,0,0,0
2.32,194529.0,0.000605250056132,B,1,0,0,0,0
2.36,193525.0,0.0098011460702675,P,1,0,0,0,0
2.4,219144.0,0.0039731737555765,B,1,0,0,0,0
2.44,218440.0,0.0068725167664027,B,1,0,0,0,0
2.48,219551.0,0.002772435740992,B,1,0,0,0,0
2.52,194591.0,0.2328162675595732,P,1,0,0,0,0
2.56,223657.0,0.0032800648203285,B,1,0,0,0,0
2.6,222985.0,0.0065601296406571,B,1,0,0,0,0
2.64,223993.0,0.0027529115456329,B,1,0,0,0,0
2.68,219835.0,0.0307506076905805,P,1,0,0,0,0
2.72,227115.0,0.002577193787401,B,1,0,0,0,0
2.76,226434.0,0.0066479885197731,B,1,0,0,0,0
2.8,227379.0,0.0025381453966828,B,1,0,0,0,0
2.84,224275.0,0.0210763688901471,P,1,0,0,0,0
2.88,227639.0,0.0123100051739117,P,1,0,0,0,0
2.92,231343.0,0.0025283832990032,B,1,0,0,0,0
2.96,230734.0,0.0059451174868455,B,1,0,0,0,0
3.0,231602.0,0.0024502865175668,B,1,0,0,0,0
3.04,228900.0,0.0179036871442935,P,1,0,0,0,0
3.08,234187.0,0.0021476614895008,B,1,0,0,0,0
3.12,233590.0,0.0058279723146909,B,1,0,0,0,0
3.16,234407.0,0.0021964719778986,B,1,0,0,0,0
3.2,231853.0,0.0169567636693772,P,1,0,0,0,0
3.24,258586.0,0.002489334908285,B,1,0,0,0,0
3.28,257885.0,0.0068432304733641,B,1,0,0,0,0
3.32,258841.0,0.0022843308570145,B,1,0,0,0,0
3.36,234632.0,0.2269980573425617,P,1,0,0,0,0
3.4,262459.0,0.0024210002245282,B,1,0,0,0,0
3.44,261840.0,0.006042738463641,B,1,0,0,0,0
3.48,262707.0,0.0025576695920419,B,1,0,0,0,0
3.52,259075.0,0.026992200083954,P,1,0,0,0,0
3.56,265860.0,0.0021769477825395,B,1,0,0,0,0
3.6,265228.0,0.0061696457334752,B,1,0,0,0,0
3.64,266083.0,0.002186709880219,B,1,0,0,0,0
3.68,262969.0,0.022052578658102,P,1,0,0,0,0
3.72,268987.0,0.0023917139314895,B,1,0,0,0,0
3.76,268350.0,0.0062184562218729,B,1,0,0,0,0
3.8,269232.0,0.0026357663734783,B,1,0,0,0,0
3.84,266307.0,0.0199439655593193,P,1,0,0,0,0
3.88,272138.0,0.002879818815467,B,1,0,0,0,0
3.92,271460.0,0.0066187022267344,B,1,0,0,0,0
3.96,272433.0,0.0028505325224284,B,1,0,0,0,0
4.0,269502.0,0.0191141872565576,P,1,0,0,0,0
4.04,296501.0,0.0035436414576764,B,1,0,0,0,0
4.08,295706.0,0.0077608676552417,B,1,0,0,0,0
4.12,296864.0,0.0028700567177875,B,1,0,0,0,0
4.16,272725.0,0.2243427667737243,P,1,0,0,0,0
4.2,300853.0,0.0027821978386715,B,1,0,0,0,0
4.24,300033.0,0.0080049200972304,B,1,0,0,0,0
4.28,301138.0,0.0033483995040854,B,1,0,0,0,0
4.32,297158.0,0.0280660308287044,P,1,0,0,0,0
4.36,304462.0,0.0032605406249694,B,1,0,0,0,0
4.4,303785.0,0.0066089401290549,B,1,0,0,0,0
4.44,304796.0,0.0032214922342512,B,1,0,0,0,0
4.48,301481.0,0.0224918730536817,P,1,0,0,0,0
4.52,305126.0,0.0141745658307057,P,1,0,0,0,0
4.56,306578.0,0.0114997510665091,P,1,0,0,0,0
4.6,310418.0,0.0032605406249694,B,1,0,0,0,0
4.64,309752.0,0.0065015570545798,B,1,0,0,0,0
4.68,310752.0,0.0029969639876216,B,1,0,0,0,0
4.72,307756.0,0.0194851469683805,P,1,0,0,0,0
4.76,311059.0,0.0104259203217587,P,1,0,0,0,0
4.8,335969.0,0.0041196052207698,B,1,0,0,0,0
4.84,335167.0,0.0078292023389986,B,1,0,0,0,0
4.88,336391.0,0.0028407704247488,B,1,0,0,0,0
4.92,312127.0,0.2249187305368177,P,1,0,0,0,0
4.96,340175.0,0.0032117301365717,B,1,0,0,0,0
5.0,339452.0,0.0070579966223142,B,1,0,0,0,0
5.04,340504.0,0.0026748147641965,B,1,0,0,0,0
5.08,336682.0,0.0270410105723517,P,1,0,0,0,0
5.12,343649.0,0.0031726817458535,B,1,0,0,0,0
5.16,342960.0,0.0067260853012095,B,1,0,0,0,0
5.2,343974.0,0.0027821978386715,B,1,0,0,0,0
5.24,340778.0,0.0213008971367767,P,1,0,0,0,0
5.28,344259.0,0.0131104971836348,P,1,0,0,0,0
5.32,345602.0,0.0104649687124769,P,1,0,0,0,0
5.36,346674.0,0.010591875982311,P,1,0,0,0,0
5.4,347759.0,0.0113435575036363,P,1,0,0,0,0
5.44,348921.0,0.0096742388004334,P,1,0,0,0,0
5.48,349912.0,0.0103771098333609,P,1,0,0,0,0
5.52,375155.0,0.0030164881829807,B,1,0,0,0,0
5.56,374325.0,0.0081025410740259,B,1,0,0,0,0
5.6,375464.0,0.003572927750715,B,1,0,0,0,0
5.64,350975.0,0.227944980817478,P,1,0,0,0,0
5.68,375830.0,0.023526655407714,P,1,0,0,0,0
5.72,378240.0,0.01602936438982,P,1,0,0,0,0
5.76,379882.0,0.0131983560627507,P,1,0,0,0,0
5.8,383801.0,0.0024307623222077,B,1,0,0,0,0
5.84,383203.0,0.0058377344123705,B,1,0,0,0,0
5.88,384050.0,0.0022159961732577,B,1,0,0,0,0
5.92,381234.0,0.0192215703310327,P,1,0,0,0,0
5.96,386874.0,0.0027919599363511,B,1,0,0,0,0
6.0,386330.0,0.0053105811376748,B,1,0,0,0,0
6.04,387160.0,0.0022355203686168,B,1,0,0,0,0
6.08,384277.0,0.0200415865361148,P,1,0,0,0,0
6.12,389918.0,0.0028407704247488,B,1,0,0,0,0
6.16,389320.0,0.0058377344123705,B,1,0,0,0,0
6.2,390209.0,0.0022648066616554,B,1,0,0,0,0
6.24,387389.0,0.0188506106192098,P,1,0,0,0,0
6.28,392878.0,0.0025186212013237,B,1,0,0,0,0
6.32,392254.0,0.0060915489520388,B,1,0,0,0,0
6.36,393136.0,0.0022843308570145,B,1,0,0,0,0
6.4,390441.0,0.017698683093023,P,1,0,0,0,0
6.44,417439.0,0.0031141091597762,B,1,0,0,0,0
6.48,416663.0,0.0075753877993303,B,1,0,0,0,0
6.52,417758.0,0.0021964719778986,B,1,0,0,0,0
6.56,393370.0,0.2273885412497437,P,1,0,0,0,0
6.6,421503.0,0.0026650526665169,B,1,0,0,0,0
6.64,420858.0,0.0062965530033093,B,1,0,0,0,0
6.68,421776.0,0.0024210002245282,B,1,0,0,0,0
6.72,417983.0,0.0280660308287044,P,1,0,0,0,0
6.76,424730.0,0.0019817058289485,B,1,0,0,0,0
6.8,424164.0,0.0055253472866249,B,1,0,0,0,0
6.84,424933.0,0.0022257582709372,B,1,0,0,0,0
6.88,422024.0,0.0208908890342356,P,1,0,0,0,0
6.92,427624.0,0.0016595566055233,B,1,0,0,0,0
6.96,427113.0,0.0049884319142497,B,1,0,0,0,0
7.0,427794.0,0.0022355203686168,B,1,0,0,0,0
7.04,425161.0,0.0190556146704803,P,1,0,0,0,0
7.08,430410.0,0.002274568759335,B,1,0,0,0,0
7.12,429846.0,0.0055058230912658,B,1,0,0,0,0
7.16,430643.0,0.0018743227544734,B,1,0,0,0,0
7.2,428023.0,0.0177963040698185,P,1,0,0,0,0
7.24,454209.0,0.0028407704247488,B,1,0,0,0,0
7.28,453458.0,0.0073313353573415,B,1,0,0,0,0
7.32,454500.0,0.0021964719778986,B,1,0,0,0,0
7.36,430835.0,0.2208479358044456,P,1,0,0,0,0
7.4,454725.0,0.0244442925895916,P,1,0,0,0,0
7.44,460085.0,0.0024795728106055,B,1,0,0,0,0
7.48,459423.0,0.0064625086638616,B,1,0,0,0,0
7.52,460339.0,0.0025674316897214,B,1,0,0,0,0
7.56,457229.0,0.0214180423089313,P,1,0,0,0,0
7.6,460602.0,0.0140964690492693,P,1,0,0,0,0
7.64,464715.0,0.0023331413454123,B,1,0,0,0,0
7.68,464054.0,0.0064527465661821,B,1,0,0,0,0
7.72,464954.0,0.0028700567177875,B,1,0,0,0,0
7.76,462046.0,0.0196022921405351,P,1,0,0,0,0
7.8,465248.0,0.0111385534523658,P,1,0,0,0,0
7.84,466389.0,0.0103380614426427,P,1,0,0,0,0
7.88,467448.0,0.0106992590567861,P,1,0,0,0,0
7.92,492385.0,0.0023233792477327,B,1,0,0,0,0
7.96,491563.0,0.0080244442925895,B,1,0,0,0,0
8.0,492623.0,0.003768169704306,B,1,0,0,0,0
8.04,468544.0,0.2247137264855472,P,1,0,0,0,0
8.08,496600.0,0.0021671856848599,B,1,0,0,0,0
8.12,495842.0,0.0073996700410984,B,1,0,0,0,0
8.16,496822.0,0.0028310083270693,B,1,0,0,0,0
8.2,493009.0,0.0276560227261634,P,1,0,0,0,0
8.24,497112.0,0.017610824213907,P,1,0,0,0,0
8.28,501851.0,0.0030067260853012,B,1,0,0,0,0
8.32,501127.0,0.0070677587199937,B,1,0,0,0,0
8.36,502159.0,0.0025283832990032,B,1,0,0,0,0
8.4,498916.0,0.0215839979694836,P,1,0,0,0,0
8.44,505215.0,0.0029188672061852,B,1,0,0,0,0
8.48,504469.0,0.0072825248689438,B,1,0,0,0,0
8.52,505514.0,0.0028310083270693,B,1,0,0,0,0
8.56,502418.0,0.0200220623407557,P,1,0,0,0,0
8.6,505804.0,0.0123588156623095,P,1,0,0,0,0
8.64,507070.0,0.01039663402872,P,1,0,0,0,0
8.68,508135.0,0.0121342874156798,P,1,0,0,0,0
8.72,509378.0,0.0115387994572273,P,1,0,0,0,0
8.76,510560.0,0.0105430654939133,P,1,0,0,0,0
8.8,511640.0,0.01018186787977,P,1,0,0,0,0
8.84,512683.0,0.2562257777951326,P,1,0,0,0,0
8.88,538930.0,0.0208225543504788,P,1,0,0,0,0
8.92,541063.0,0.0156779288733563,P,1,0,0,0,0
8.96,542669.0,0.0139597996817556,P,1,0,0,0,0
9.0,546962.0,0.0028993430108261,B,1,0,0,0,0
9.04,546287.0,0.0065894159336958,B,1,0,0,0,0
9.08,547259.0,0.0028212462293897,B,1,0,0,0,0
9.12,544099.0,0.021359469722854,P,1,0,0,0,0
9.16,547548.0,0.0136083641652918,P,1,0,0,0,0
9.2,551717.0,0.0029481534992239,B,1,0,0,0,0
9.24,551068.0,0.0063356013940275,B,1,0,0,0,0
9.28,552019.0,0.0023331413454123,B,1,0,0,0,0
9.32,548942.0,0.0207542196667219,P,1,0,0,0,0
9.36,552258.0,0.0121050011226412,P,1,0,0,0,0
9.4,556205.0,0.0028017220340306,B,1,0,0,0,0
9.44,555585.0,0.0060525005613206,B,1,0,0,0,0
9.48,556492.0,0.0027041010572351,B,1,0,0,0,0
9.52,553498.0,0.0203734978572195,P,1,0,0,0,0
9.56,582685.0,0.0029188672061852,B,1,0,0,0,0
9.6,581996.0,0.0067260853012095,B,1,0,0,0,0
9.64,582984.0,0.0029774397922625,B,1,0,0,0,0
9.68,556769.0,0.2462684381619922,P,1,0,0,0,0
9.72,586700.0,0.0026943389595556,B,1,0,0,0,0
9.76,586053.0,0.0063160771986684,B,1,0,0,0,0
9.8,586976.0,0.0025967179827601,B,1,0,0,0,0
9.84,583289.0,0.0269824379862744,P,1,0,0,0,0
9.88,587933.0,0.0032410164296103,B,1,0,0,0,0
9.92,588265.0,0.0022452824662963,B,1,0,0,0,0
9.96,587242.0,0.0067456094965686,P,1,0,0,0,0
10.0,588495.0,0.9909700596464168,I,1,0,0,0,0
10.04,692596.0,0.0025381453966828,B,1,0,0,0,0
10.08,691933.0,0.0064722707615412,B,1,0,0,0,0
10.12,692856.0,0.0025283832990032,B,1,0,0,0,0
10.16,690007.0,0.0188018001308121,P,1,0,0,0,0
10.2,695668.0,0.0028017220340306,B,1,0,0,0,0
10.24,695033.0,0.0061989320265138,B,1,0,0,0,0
10.28,695955.0,0.0025576695920419,B,1,0,0,0,0
10.32,693115.0,0.0187237033493757,P,1,0,0,0,0
10.36,722227.0,0.002274568759335,B,1,0,0,0,0
10.4,721536.0,0.0067456094965686,B,1,0,0,0,0
10.44,722460.0,0.0027626736433124,B,1,0,0,0,0
10.48,696217.0,0.2471665511485108,P,1,0,0,0,0
10.52,726018.0,0.0029286293038648,B,1,0,0,0,0
10.56,725309.0,0.0069213272548005,B,1,0,0,0,0
10.6,726318.0,0.0022257582709372,B,1,0,0,0,0
10.64,722743.0,0.0250495426457237,P,1,0,0,0,0
10.68,729369.0,0.0032312543319308,B,1,0,0,0,0
10.72,728726.0,0.0062770288079502,B,1,0,0,0,0
10.76,729700.0,0.0025967179827601,B,1,0,0,0,0
10.8,726546.0,0.0212813729414176,P,1,0,0,0,0
10.84,732512.0,0.0027333873502738,B,1,0,0,0,0
10.88,731873.0,0.006237980417232,B,1,0,0,0,0
10.92,732792.0,0.0026650526665169,B,1,0,0,0,0
10.96,729966.0,0.0186163202749006,P,1,0,0,0,0
11.0,735607.0,0.0029286293038648,B,1,0,0,0,0
11.04,734917.0,0.006735847398889,B,1,0,0,0,0
11.08,735907.0,0.002967677694583,B,1,0,0,0,0
11.12,733065.0,0.0180794049025254,P,1,0,0,0,0
11.16,736211.0,0.0102404404658473,P,1,0,0,0,0
11.2,737260.0,0.0094399484561242,P,1,0,0,0,0
11.24,738227.0,0.2299852592325038,P,1,0,0,0,0
11.28,761786.0,0.0162538926364497,P,1,0,0,0,0
11.32,763451.0,0.0130714487929166,P,1,0,0,0,0
11.36,764790.0,0.0120073801458457,P,1,0,0,0,0
11.4,766020.0,0.0111971260384431,P,1,0,0,0,0
11.44,767167.0,0.0102990130519245,P,1,0,0,0,0
11.48,768222.0,0.0099768638284994,P,1,0,0,0,0
11.52,769244.0,0.0114411784804318,P,1,0,0,0,0
11.56,770416.0,0.0106602106660679,P,1,0,0,0,0
11.6,771508.0,0.011284984917559,P,1,0,0,0,0
11.64,772664.0,0.0101916299774495,P,1,0,0,0,0
11.68,773708.0,0.0113630816989954,P,1,0,0,0,0
11.72,774872.0,0.0110604566709294,P,1,0,0,0,0
11.76,778879.0,0.0034264962855218,B,1,0,0,0,0
11.8,778098.0,0.007624198287728,B,1,0,0,0,0
11.84,779230.0,0.0032312543319308,B,1,0,0,0,0
11.88,776005.0,0.0204320704432968,P,1,0,0,0,0
11.92,779561.0,0.0113923679920341,P,1,0,0,0,0
11.96,780728.0,0.0104161582240791,P,1,0,0,0,0
12.0,781795.0,0.0111287913546862,P,1,0,0,0,0
12.04,806771.0,0.003963411657897,B,1,0,0,0,0
12.08,805742.0,0.0100451985122563,B,1,0,0,0,0
12.12,807177.0,0.0032117301365717,B,1,0,0,0,0
12.16,782935.0,0.2226441617774827,P,1,0,0,0,0
12.2,807506.0,0.0218280504114724,P,1,0,0,0,0
12.24,809742.0,0.0136669367513691,P,1,0,0,0,0
12.28,811142.0,0.0128176342532483,P,1,0,0,0,0
12.32,812455.0,0.0118121381922547,P,1,0,0,0,0
12.36,813665.0,0.0120854769272821,P,1,0,0,0,0
12.4,814903.0,0.0115778478479455,P,1,0,0,0,0
12.44,816089.0,0.0122026220994367,P,1,0,0,0,0
12.48,817339.0,0.0112068881361226,P,1,0,0,0,0
12.52,818487.0,0.0101916299774495,P,1,0,0,0,0
12.56,819531.0,0.011870710778332,P,1,0,0,0,0
12.6,820747.0,0.0110214082802112,P,1,0,0,0,0
12.64,821876.0,0.011284984917559,P,1,0,0,0,0
12.68,823032.0,0.0132374044534689,P,1,0,0,0,0
12.72,824388.0,0.0114607026757909,P,1,0,0,0,0
12.76,825562.0,0.0123588156623095,P,1,0,0,0,0
12.8,826828.0,0.0120757148296025,P,1,0,0,0,0
12.84,828065.0,0.2669640852426369,P,1,0,0,0,0
12.88,855412.0,0.0188115622284916,P,1,0,0,0,0
12.92,857339.0,0.0135302673838554,P,1,0,0,0,0
12.96,858725.0,0.0141745658307057,P,1,0,0,0,0
13.0,860177.0,0.0128957310346847,P,1,0,0,0,0
13.04,861498.0,0.0114607026757909,P,1,0,0,0,0
13.08,862672.0,0.0110214082802112,P,1,0,0,0,0
13.12,863801.0,0.0122123841971162,P,1,0,0,0,0
13.16,865052.0,0.011870710778332,P,1,0,0,0,0
13.2,866268.0,0.0117438035084979,P,1,0,0,0,0
13.24,867471.0,0.0116168962386637,P,1,0,0,0,0
13.28,868661.0,0.0117047551177797,P,1,0,0,0,0
13.32,869860.0,0.0106211622753497,P,1,0,0,0,0
13.36,870948.0,0.0117730898015365,P,1,0,0,0,0
13.4,874884.0,0.0028505325224284,B,1,0,0,0,0
13.44,874152.0,0.0071458555014301,B,1,0,0,0,0
13.48,875176.0,0.002879818815467,B,1,0,0,0,0
13.52,872154.0,0.0195046711637396,P,1,0,0,0,0
13.56,875471.0,0.0116852309224206,P,1,0,0,0,0
13.6,903419.0,0.0039243632671788,B,1,0,0,0,0
13.64,902661.0,0.0073996700410984,B,1,0,0,0,0
13.68,903821.0,0.0022062340755781,B,1,0,0,0,0
13.72,876668.0,0.2537462049845271,P,1,0,0,0,0
13.76,904047.0,0.0198072961918056,P,1,0,0,0,0
13.8,906076.0,0.0141257553423079,P,1,0,0,0,0
13.84,907523.0,0.011675468824741,P,1,0,0,0,0
13.88,911435.0,0.0024600486152464,B,1,0,0,0,0
13.92,910733.0,0.0068529925710436,B,1,0,0,0,0
13.96,911687.0,0.0024698107129259,B,1,0,0,0,0
14.0,908719.0,0.0196608647266124,P,1,0,0,0,0
14.04,914498.0,0.0020988510011031,B,1,0,0,0,0
14.08,913841.0,0.0064136981754639,B,1,0,0,0,0
14.12,914713.0,0.0026064800804396,B,1,0,0,0,0
14.16,911940.0,0.0185577476888233,P,1,0,0,0,0
14.2,914980.0,0.0107773558382225,P,1,0,0,0,0
14.24,916084.0,0.0100159122192176,P,1,0,0,0,0
14.28,917110.0,0.0106699727637474,P,1,0,0,0,0
14.32,918203.0,0.0104161582240791,P,1,0,0,0,0
14.36,919270.0,0.0105625896892724,P,1,0,0,0,0
14.4,920352.0,0.0110311703778908,P,1,0,0,0,0
14.44,945629.0,0.0035534035553559,B,1,0,0,0,0
14.48,944840.0,0.0077022950691644,B,1,0,0,0,0
14.52,945993.0,0.0027138631549147,B,1,0,0,0,0
14.56,921482.0,0.2280230775989144,P,1,0,0,0,0
14.6,946271.0,0.0218378125091519,P,1,0,0,0,0
14.64,951638.0,0.0029091051085057,B,1,0,0,0,0
14.68,950922.0,0.0069896619385573,B,1,0,0,0,0
14.72,951936.0,0.0027919599363511,B,1,0,0,0,0
14.76,948508.0,0.0235657037984322,P,1,0,0,0,0
14.8,952222.0,0.0137255093374464,P,1,0,0,0,0
14.84,956577.0,0.0035338793599968,B,1,0,0,0,0
14.88,955795.0,0.0076339603854076,B,1,0,0,0,0
14.92,956939.0,0.0027529115456329,B,1,0,0,0,0
14.96,953628.0,0.0211544656715835,P,1,0,0,0,0
15.0,957221.0,0.0124369124437459,P,1,0,0,0,0
15.04,961147.0,0.0027626736433124,B,1,0,0,0,0
15.08,960445.0,0.0068529925710436,B,1,0,0,0,0
15.12,961430.0,0.002772435740992,B,1,0,0,0,0
15.16,958495.0,0.0190360904751212,P,1,0,0,0,0
15.2,961714.0,0.0112459365268408,P,1,0,0,0,0
15.24,986834.0,0.003377685797124,B,1,0,0,0,0
15.28,985943.0,0.0086980290324784,B,1,0,0,0,0
15.32,987180.0,0.0024990970059646,B,1,0,0,0,0
15.36,962866.0,0.225279928150961,P,1,0,0,0,0
15.4,987436.0,0.0222185343186543,P,1,0,0,0,0
15.44,992665.0,0.0028700567177875,B,1,0,0,0,0
15.48,992020.0,0.0062965530033093,B,1,0,0,0,0
15.52,992959.0,0.0028602946201079,B,1,0,0,0,0
15.56,989712.0,0.0225309214443999,P,1,0,0,0,0
15.6,993252.0,0.0119390454620888,P,1,0,0,0,0
15.64,994475.0,0.0124466745414254,P,1,0,0,0,0
15.68,995750.0,0.0116949930201001,P,1,0,0,0,0
15.72,996948.0,0.0102794888565654,P,1,0,0,0,0
15.76,998001.0,0.010874976815018,P,1,0,0,0,0
15.8,999115.0,0.010591875982311,P,1,0,0,0,0
15.84,1000200.0,0.0109921219871726,P,1,0,0,0,0
15.88,1003916.0,0.0028895809131466,B,1,0,0,0,0
15.92,1003226.0,0.006735847398889,B,1,0,0,0,0
15.96,1004212.0,0.0026260042757987,B,1,0,0,0,0
16.0,1001326.0,0.0185479855911438,P,1,0,0,0,0
16.04,1004481.0,0.259857278131925,P,1,0,0,0,0
16.08,1031100.0,0.0180598807071663,P,1,0,0,0,0
16.12,1032950.0,0.0144186182726944,P,1,0,0,0,0
16.16,1037150.0,0.0029188672061852,B,1,0,0,0,0
16.2,1036476.0,0.0065796538360162,B,1,0,0,0,0
16.24,1037449.0,0.002879818815467,B,1,0,0,0,0
16.28,1034427.0,0.0200025381453966,P,1,0,0,0,0
16.32,1037744.0,0.0122026220994367,P,1,0,0,0,0
16.36,1038994.0,0.0113533196013159,P,1,0,0,0,0
16.4,1040157.0,0.0097620976795493,P,1,0,0,0,0
16.44,1041157.0,0.0105723517869519,P,1,0,0,0,0
16.48,1042240.0,0.0105333033962337,P,1,0,0,0,0
16.52,1045907.0,0.0029481534992239,B,1,0,0,0,0
16.56,1045255.0,0.0063648876870661,B,1,0,0,0,0
16.6,1046209.0,0.0029969639876216,B,1,0,0,0,0
16.64,1043319.0,0.0188994211076076,P,1,0,0,0,0
16.68,1049120.0,0.0026064800804396,B,1,0,0,0,0
16.72,1048403.0,0.0069994240362369,B,1,0,0,0,0
16.76,1049387.0,0.0028212462293897,B,1,0,0,0,0
16.8,1046516.0,0.0184210783213096,P,1,0,0,0,0
16.84,1049676.0,0.2528773782910472,P,1,0,0,0,0
16.88,1075580.0,0.01711295723225,P,1,0,0,0,0
16.92,1080184.0,0.0027821978386715,B,1,0,0,0,0
16.96,1079541.0,0.0062770288079502,B,1,0,0,0,0
17.0,1080469.0,0.0031238712574558,B,1,0,0,0,0
17.04,1077333.0,0.021554711676445,P,1,0,0,0,0
17.08,1080789.0,0.0116168962386637,P,1,0,0,0,0
17.12,1081979.0,0.012368577759989,P,1,0,0,0,0
17.16,1085887.0,0.0025283832990032,B,1,0,0,0,0
17.2,1085201.0,0.0066967990081708,B,1,0,0,0,0
17.24,1086146.0,0.0027333873502738,B,1,0,0,0,0
17.28,1083246.0,0.019084900963519,P,1,0,0,0,0
17.32,1086426.0,0.011372843796675,P,1,0,0,0,0
17.36,1087591.0,0.0097132871911516,P,1,0,0,0,0
17.4,1090994.0,0.0029579155969034,B,1,0,0,0,0
17.44,1090349.0,0.0062965530033093,B,1,0,0,0,0
17.48,1091297.0,0.002879818815467,B,1,0,0,0,0
17.52,1088586.0,0.0172105782090455,P,1,0,0,0,0
17.56,1091592.0,0.0106309243730292,P,1,0,0,0,0
17.6,1092681.0,0.0096449525073947,P,1,0,0,0,0
17.64,1117176.0,0.0032214922342512,B,1,0,0,0,0
17.68,1116357.0,0.0079951579995509,B,1,0,0,0,0
17.72,1117506.0,0.0026650526665169,B,1,0,0,0,0
17.76,1093669.0,0.2214824721536163,P,1,0,0,0,0
17.8,1117779.0,0.0218378125091519,P,1,0,0,0,0
17.84,1120016.0,0.0145748118355672,P,1,0,0,0,0
17.88,1121509.0,0.0110116461825317,P,1,0,0,0,0
17.92,1122637.0,0.0114021300897136,P,1,0,0,0,0
17.96,1123805.0,0.0102697267588859,P,1,0,0,0,0
18.0,1124857.0,0.0111873639407635,P,1,0,0,0,0
18.04,1126003.0,0.0102013920751291,P,1,0,0,0,0
18.08,1129504.0,0.0026943389595556,B,1,0,0,0,0
18.12,1128847.0,0.0064136981754639,B,1,0,0,0,0
18.16,1129780.0,0.0023331413454123,B,1,0,0,0,0
18.2,1127048.0,0.0175620137255093,P,1,0,0,0,0
18.24,1130019.0,0.0112459365268408,P,1,0,0,0,0
18.28,1131171.0,0.0086199322510421,P,1,0,0,0,0
18.32,1132054.0,0.0108847389126975,P,1,0,0,0,0
18.36,1156602.0,0.0027919599363511,B,1,0,0,0,0
18.4,1155897.0,0.0068822788640823,B,1,0,0,0,0
18.44,1156888.0,0.0028993430108261,B,1,0,0,0,0
18.48,1133169.0,0.2218729560607983,P,1,0,0,0,0
