,time_pos,pkt_size,type,byte_pos,size,is_normal,has_move,has_blur,has_block,has_overexposure
134,5.36,547,B,795527,0.002122680864439469,1,0,0,0,0
135,5.4,270,B,796421,0.0010477583791565933,1,0,0,0,0
136,5.44,3007,P,792520,0.011668923874532874,1,0,0,0,0
137,5.48,286,B,799402,0.001109847764588095,1,0,0,0,0
138,5.52,487,B,798915,0.0018898456690713368,1,0,0,0,0
139,5.56,285,B,799688,0.0011059671779986263,1,0,0,0,0
140,5.6,2224,P,796691,0.008630424574978753,1,0,0,0,0
141,5.64,264,B,802284,0.0010244748596197801,1,0,0,0,0
142,5.68,461,B,801823,0.0017889504177451463,1,0,0,0,0
143,5.72,332,B,802548,0.001288354747703663,1,0,0,0,0
144,5.76,1850,P,799973,0.007179085190517399,1,0,0,0,0
145,5.8,311,B,805169,0.0012068624293248168,1,0,0,0,0
146,5.84,575,B,804594,0.002231337288944597,1,0,0,0,0
147,5.88,338,B,805480,0.001311638267240476,1,0,0,0,0
148,5.92,1714,P,802880,0.006651325414349633,1,0,0,0,0
149,5.96,621,B,809892,0.0024098442720601647,1,0,0,0,0
150,6.0,953,B,808939,0.0036981990197638274,1,0,0,0,0
151,6.04,576,B,810513,0.0022352178755340657,1,0,0,0,0
152,6.08,3121,P,805818,0.012111310745732325,1,0,0,0,0
153,6.12,532,B,814325,0.002064472065597436,1,0,0,0,0
154,6.16,880,B,813445,0.0034149161987326003,1,0,0,0,0
155,6.2,468,B,814857,0.0018161145238714284,1,0,0,0,0
156,6.24,2356,P,811089,0.009142662004788644,1,0,0,0,0
157,6.28,438,B,930229,0.0016996969261873626,1,0,0,0,0
158,6.32,1290,B,928939,0.005005956700414834,1,0,0,0,0
159,6.36,482,B,930667,0.0018704427361239924,1,0,0,0,0
160,6.4,113614,P,815325,0.44088896477591555,1,0,0,0,0
161,6.44,860,B,940282,0.003337304466943223,1,0,0,0,0
162,6.48,1198,B,939084,0.0046489427341837,1,0,0,0,0
163,6.52,588,B,941142,0.002281784914607692,1,0,0,0,0
164,6.56,7935,P,931149,0.030792454587435437,1,0,0,0,0
165,6.6,620,B,947367,0.002405963685470696,1,0,0,0,0
166,6.64,1008,B,946359,0.003911631282184615,1,0,0,0,0
167,6.68,529,B,947987,0.002052830305829029,1,0,0,0,0
168,6.72,4629,P,941730,0.017963235322651372,1,0,0,0,0
169,6.76,493,B,952500,0.00191312918860815,1,0,0,0,0
170,6.8,815,B,951685,0.0031626780704171243,1,0,0,0,0
171,6.84,434,B,952993,0.001684174579829487,1,0,0,0,0
172,6.88,3169,P,948516,0.01229757890202683,1,0,0,0,0
173,6.92,371,B,956518,0.0014396976246929486,1,0,0,0,0
174,6.96,694,B,955824,0.002693127093091392,1,0,0,0,0
175,7.0,401,B,956889,0.0015561152223770144,1,0,0,0,0
176,7.04,2397,P,953427,0.009301766054956867,1,0,0,0,0
177,7.08,421,B,960335,0.0016337269541663918,1,0,0,0,0
178,7.12,708,B,959627,0.0027474553053439556,1,0,0,0,0
179,7.16,392,B,960756,0.0015211899430717947,1,0,0,0,0
180,7.2,2337,P,957290,0.009068930859588735,1,0,0,0,0
181,7.24,410,B,963691,0.0015910405016822343,1,0,0,0,0
182,7.28,620,B,963071,0.002405963685470696,1,0,0,0,0
183,7.32,347,B,964101,0.001346563546545696,1,0,0,0,0
184,7.36,1923,P,961148,0.007462368011548625,1,0,0,0,0
185,7.4,326,B,966956,0.0012650712281668498,1,0,0,0,0
186,7.44,617,B,966339,0.002394321925702289,1,0,0,0,0
187,7.48,301,B,967282,0.001168056563430128,1,0,0,0,0
188,7.52,1891,P,964448,0.007338189240685622,1,0,0,0,0
189,7.56,359,B,1084503,0.0013931305856193222,1,0,0,0,0
190,7.6,1027,B,1083476,0.003985362427384524,1,0,0,0,0
191,7.64,379,B,1084862,0.0014707423174086995,1,0,0,0,0
192,7.68,115893,P,967583,0.44973282161331507,1,0,0,0,0
193,7.72,586,B,1091378,0.0022740237414287543,1,0,0,0,0
194,7.76,812,B,1090566,0.0031510363106487175,1,0,0,0,0
195,7.8,432,B,1091964,0.0016764134066505492,1,0,0,0,0
196,7.84,5325,P,1085241,0.020664123588921703,1,0,0,0,0
197,7.88,427,B,1096834,0.001657010473703205,1,0,0,0,0
198,7.92,750,B,1096084,0.002910439942101648,1,0,0,0,0
199,7.96,460,B,1097261,0.0017850698311556775,1,0,0,0,0
200,8.0,3688,P,1092396,0.01431160334196117,1,0,0,0,0
201,8.04,459,B,1101815,0.0017811892445662087,1,0,0,0,0
202,8.08,864,B,1100951,0.0033528268133010985,1,0,0,0,0
203,8.12,439,B,1102274,0.0017035775127768314,1,0,0,0,0
204,8.16,3230,P,1097721,0.012534294683984431,1,0,0,0,0
205,8.2,353,B,1106039,0.001369847066082509,1,0,0,0,0
206,8.24,672,B,1105367,0.002607754188123077,1,0,0,0,0
207,8.28,337,B,1106392,0.0013077576806510072,1,0,0,0,0
208,8.32,2654,P,1102713,0.010299076808450365,1,0,0,0,0
209,8.36,330,B,1109880,0.0012805935745247251,1,0,0,0,0
210,8.4,681,B,1109199,0.0026426794674282964,1,0,0,0,0
211,8.44,280,B,1110210,0.001086564245051282,1,0,0,0,0
212,8.48,2470,P,1106729,0.009585048875988095,1,0,0,0,0
213,8.52,258,B,1112919,0.001001191340082967,1,0,0,0,0
214,8.56,541,B,1112378,0.0020993973449026553,1,0,0,0,0
215,8.6,277,B,1113177,0.0010749224852828754,1,0,0,0,0
216,8.64,1888,P,1110490,0.007326547480917216,1,0,0,0,0
217,8.68,336,B,1115890,0.0013038770940615385,1,0,0,0,0
218,8.72,553,B,1115337,0.002145964383976282,1,0,0,0,0
219,8.76,273,B,1116226,0.0010594001389249998,1,0,0,0,0
220,8.8,1883,P,1113454,0.0073071445479698715,1,0,0,0,0
221,8.84,301,B,1231508,0.001168056563430128,1,0,0,0,0
222,8.88,1097,B,1230411,0.004257003488647344,1,0,0,0,0
223,8.92,470,B,1231809,0.0018238756970503662,1,0,0,0,0
224,8.96,113912,P,1116499,0.44204537957957724,1,0,0,0,0
225,9.0,540,B,1238498,0.0020955167583131865,1,0,0,0,0
226,9.04,874,B,1237624,0.003391632679195787,1,0,0,0,0
227,9.08,404,B,1239038,0.0015677569821454212,1,0,0,0,0
228,9.12,5345,P,1232279,0.02074173532071108,1,0,0,0,0
229,9.16,432,B,1243815,0.0016764134066505492,1,0,0,0,0
230,9.2,756,B,1243059,0.0029337234616384615,1,0,0,0,0
231,9.24,393,B,1244247,0.0015250705296612635,1,0,0,0,0
232,9.28,3617,P,1239442,0.014036081694108882,1,0,0,0,0
233,9.32,386,B,1248317,0.0014979064235349816,1,0,0,0,0
234,9.36,684,B,1247633,0.002654321227196703,1,0,0,0,0
235,9.4,376,B,1248703,0.001459100557640293,1,0,0,0,0
236,9.44,2993,P,1244640,0.01161459566228031,1,0,0,0,0
237,9.48,397,B,1252150,0.001540592876019139,1,0,0,0,0
238,9.52,639,B,1251511,0.002479694830670604,1,0,0,0,0
239,9.56,377,B,1252547,0.0014629811442297617,1,0,0,0,0
240,9.6,2432,P,1249079,0.009437586585588277,1,0,0,0,0
241,9.64,381,B,1255343,0.0014785034905876373,1,0,0,0,0
242,9.68,566,B,1254777,0.002196412009639377,1,0,0,0,0
243,9.72,311,B,1255724,0.0012068624293248168,1,0,0,0,0
244,9.76,1853,P,1252924,0.0071907269502858055,1,0,0,0,0
245,9.8,330,B,1258474,0.0012805935745247251,1,0,0,0,0
246,9.84,567,B,1257907,0.0022002925962288458,1,0,0,0,0
247,9.88,292,B,1258804,0.0011331312841249084,1,0,0,0,0
248,9.92,1872,P,1256035,0.007264458095485714,1,0,0,0,0
249,9.96,313,P,1259096,0.0012146236025037545,1,0,0,0,0
250,10.0,243201,I,1259409,0.9437625391454172,1,0,0,0,0
251,10.04,474,B,1505370,0.0018393980434082415,1,0,0,0,0
252,10.08,739,B,1504631,0.0028677534896174904,1,0,0,0,0
253,10.12,361,B,1505844,0.00140089175879826,1,0,0,0,0
254,10.16,2021,P,1502610,0.007842665497316574,1,0,0,0,0
255,10.2,658,B,1626894,0.0025534259758705127,1,0,0,0,0
256,10.24,801,B,1626093,0.00310834985816456,1,0,0,0,0
257,10.28,283,B,1627552,0.0010982060048196885,1,0,0,0,0
258,10.32,119888,P,1506205,0.46523576503824315,1,0,0,0,0
259,10.36,607,B,1633796,0.0023555160598076005,1,0,0,0,0
260,10.4,812,B,1632984,0.0031510363106487175,1,0,0,0,0
261,10.44,530,B,1634403,0.002056710892418498,1,0,0,0,0
262,10.48,5149,P,1627835,0.01998114034917518,1,0,0,0,0
263,10.52,320,B,1638141,0.0012417877086300364,1,0,0,0,0
264,10.56,578,B,1637563,0.0022429790487130037,1,0,0,0,0
265,10.6,302,B,1638461,0.0011719371500195969,1,0,0,0,0
266,10.64,2630,P,1634933,0.010205942730303112,1,0,0,0,0
267,10.68,285,B,1641279,0.0011059671779986263,1,0,0,0,0
268,10.72,527,B,1640752,0.0020450691326500915,1,0,0,0,0
269,10.76,283,B,1641564,0.0010982060048196885,1,0,0,0,0
270,10.8,1989,P,1638763,0.007718486726453571,1,0,0,0,0
271,10.84,268,B,1643889,0.0010399972059776555,1,0,0,0,0
272,10.88,425,B,1643464,0.0016492493005242673,1,0,0,0,0
273,10.92,284,B,1644157,0.0011020865914091575,1,0,0,0,0
274,10.96,1617,P,1641847,0.006274908515171153,1,0,0,0,0
275,11.0,271,B,1646276,0.0010516389657460623,1,0,0,0,0
276,11.04,447,B,1645829,0.0017346222054925823,1,0,0,0,0
277,11.08,239,B,1646547,0.0009274601948830585,1,0,0,0,0
278,11.12,1388,P,1644441,0.005386254186182784,1,0,0,0,0
279,11.16,192,B,1648321,0.0007450726251780219,1,0,0,0,0
280,11.2,358,B,1647963,0.0013892499990298534,1,0,0,0,0
281,11.24,203,B,1648513,0.0007877590776621794,1,0,0,0,0
282,11.28,1177,P,1646786,0.004567450415804853,1,0,0,0,0
283,11.32,189,B,1650034,0.0007334308654096154,1,0,0,0,0
284,11.36,369,B,1649665,0.0014319364515140108,1,0,0,0,0
285,11.4,204,B,1650223,0.0007916396642516483,1,0,0,0,0
286,11.44,949,P,1648716,0.003682676673405952,1,0,0,0,0
287,11.48,440,B,1765736,0.0017074580993663001,1,0,0,0,0
288,11.52,657,B,1765079,0.002549545389281044,1,0,0,0,0
289,11.56,333,B,1766176,0.0012922353342931317,1,0,0,0,0
290,11.6,114652,P,1650427,0.44491701365578423,1,0,0,0,0
291,11.64,680,B,1772981,0.0026387988808388276,1,0,0,0,0
292,11.68,973,B,1772008,0.0037758107515532048,1,0,0,0,0
293,11.72,547,B,1773661,0.002122680864439469,1,0,0,0,0
294,11.76,5499,P,1766509,0.021339345655489284,1,0,0,0,0
295,11.8,485,B,1778662,0.001882084495892399,1,0,0,0,0
296,11.84,834,B,1777828,0.0032364092156170325,1,0,0,0,0
297,11.88,435,B,1779147,0.0016880551664189558,1,0,0,0,0
298,11.92,3620,P,1774208,0.014047723453877288,1,0,0,0,0
299,11.96,435,B,1783153,0.0016880551664189558,1,0,0,0,0
300,12.0,759,B,1782394,0.002945365221406868,1,0,0,0,0
301,12.04,380,B,1783588,0.0014746229039981683,1,0,0,0,0
302,12.08,2812,P,1779582,0.010912209489586445,1,0,0,0,0
303,12.12,315,B,1786391,0.001222384775682692,1,0,0,0,0
304,12.16,562,B,1785829,0.0021808896632815014,1,0,0,0,0
305,12.2,281,B,1786706,0.0010904448316407507,1,0,0,0,0
306,12.24,1861,P,1783968,0.007221771643001556,1,0,0,0,0
307,12.28,285,B,1789289,0.0011059671779986263,1,0,0,0,0
308,12.32,521,B,1788768,0.0020217856131132784,1,0,0,0,0
309,12.36,282,B,1789574,0.0010943254182302197,1,0,0,0,0
310,12.4,1781,P,1786987,0.006911324715844047,1,0,0,0,0
311,12.44,290,B,1792060,0.0011253701109459706,1,0,0,0,0
312,12.48,466,B,1791594,0.0018083533506924906,1,0,0,0,0
313,12.52,268,B,1792350,0.0010399972059776555,1,0,0,0,0
314,12.56,1738,P,1789856,0.006744459492496886,1,0,0,0,0
315,12.6,237,B,1794342,0.0009196990217041208,1,0,0,0,0
316,12.64,446,B,1793896,0.0017307416189031135,1,0,0,0,0
317,12.68,250,B,1794579,0.000970146647367216,1,0,0,0,0
318,12.72,1278,P,1792618,0.004959389661341208,1,0,0,0,0
319,12.76,501,B,1909136,0.001944173881323901,1,0,0,0,0
320,12.8,655,B,1908481,0.002541784216102106,1,0,0,0,0
321,12.84,246,B,1909637,0.0009546243010093406,1,0,0,0,0
322,12.88,113652,P,1794829,0.44103642706631535,1,0,0,0,0
323,12.92,571,B,1915969,0.0022158149425867213,1,0,0,0,0
324,12.96,822,B,1915147,0.0031898421765434062,1,0,0,0,0
325,13.0,440,B,1916540,0.0017074580993663001,1,0,0,0,0
326,13.04,5264,P,1909883,0.0204274078069641,1,0,0,0,0
327,13.08,358,B,1920309,0.0013892499990298534,1,0,0,0,0
328,13.12,636,B,1919673,0.0024680530709021977,1,0,0,0,0
329,13.16,360,B,1920667,0.0013970111722087912,1,0,0,0,0
330,13.2,2693,P,1916980,0.01045041968543965,1,0,0,0,0
331,13.24,374,B,1924098,0.0014513393844613552,1,0,0,0,0
332,13.28,626,B,1923472,0.002429247205007509,1,0,0,0,0
333,13.32,383,B,1924472,0.0014862646637665749,1,0,0,0,0
334,13.36,2445,P,1921027,0.009488034211251373,1,0,0,0,0
335,13.4,327,B,1928015,0.0012689518147563186,1,0,0,0,0
336,13.44,616,B,1927399,0.0023904413391128204,1,0,0,0,0
337,13.48,331,B,1928342,0.0012844741611141941,1,0,0,0,0
338,13.52,2544,P,1924855,0.009872212283608791,1,0,0,0,0
339,13.56,304,B,1931336,0.0011796983231985346,1,0,0,0,0
340,13.6,608,B,1930728,0.0023593966463970693,1,0,0,0,0
341,13.64,339,B,1931640,0.001315518853829945,1,0,0,0,0
342,13.68,2055,P,1928673,0.007974605441358515,1,0,0,0,0
343,13.72,302,B,1934482,0.0011719371500195969,1,0,0,0,0
344,13.76,543,B,1933939,0.0021071585180815933,1,0,0,0,0
345,13.8,274,B,1934784,0.0010632807255144688,1,0,0,0,0
346,13.84,1960,P,1931979,0.007605949715358973,1,0,0,0,0
347,13.88,257,B,1936870,0.000997310753493498,1,0,0,0,0
348,13.92,448,B,1936422,0.001738502792082051,1,0,0,0,0
349,13.96,225,B,1937127,0.0008731319826304944,1,0,0,0,0
350,14.0,1364,P,1935058,0.00529312010803553,1,0,0,0,0
351,14.04,717,B,2050666,0.0027823805846491755,1,0,0,0,0
352,14.08,599,B,2050067,0.00232447136709185,1,0,0,0,0
353,14.12,224,B,2051383,0.0008692513960410255,1,0,0,0,0
354,14.16,112715,P,1937352,0.43740031743198304,1,0,0,0,0
355,14.2,559,B,2057560,0.002169247903513095,1,0,0,0,0
356,14.24,826,B,2056734,0.0032053645229012818,1,0,0,0,0
357,14.28,387,B,2058119,0.0015017870101244504,1,0,0,0,0
358,14.32,5127,P,2051607,0.019895767444206867,1,0,0,0,0
359,14.36,337,B,2062815,0.0013077576806510072,1,0,0,0,0
360,14.4,633,B,2062182,0.002456411311133791,1,0,0,0,0
361,14.44,317,B,2063152,0.0012301459488616299,1,0,0,0,0
362,14.48,3676,P,2058506,0.014265036302887545,1,0,0,0,0
363,14.52,308,B,2066465,0.0011952206695564102,1,0,0,0,0
364,14.56,561,B,2065904,0.0021770090766920326,1,0,0,0,0
365,14.6,305,B,2066773,0.0011835789097880036,1,0,0,0,0
366,14.64,2435,P,2063469,0.009449228345356685,1,0,0,0,0
367,14.68,276,B,2069552,0.0010710418986934066,1,0,0,0,0
368,14.72,534,B,2069018,0.0020722332387763734,1,0,0,0,0
369,14.76,213,B,2069828,0.0008265649435568681,1,0,0,0,0
370,14.8,1940,P,2067078,0.007528337983569596,1,0,0,0,0
371,14.84,257,B,2072059,0.000997310753493498,1,0,0,0,0
372,14.88,418,B,2071641,0.0016220851943979852,1,0,0,0,0
373,14.92,251,B,2072316,0.0009740272339566849,1,0,0,0,0
374,14.96,1600,P,2070041,0.006208938543150183,1,0,0,0,0
375,15.0,221,B,2074338,0.000857609636272619,1,0,0,0,0
376,15.04,412,B,2073926,0.001598801674861172,1,0,0,0,0
377,15.08,241,B,2074559,0.0009352213680619962,1,0,0,0,0
378,15.12,1359,P,2072567,0.005273717175088186,1,0,0,0,0
379,15.16,247,B,2076423,0.0009585048875988094,1,0,0,0,0
380,15.2,400,B,2076023,0.0015522346357875456,1,0,0,0,0
381,15.24,289,B,2076670,0.0011214895243565018,1,0,0,0,0
382,15.28,1223,P,2074800,0.0047459573989204204,1,0,0,0,0
383,15.32,460,B,2190215,0.0017850698311556775,1,0,0,0,0
384,15.36,861,B,2189354,0.003341185053532692,1,0,0,0,0
385,15.4,244,B,2190675,0.0009468631278304029,1,0,0,0,0
386,15.44,112395,P,2076959,0.436158529723353,1,0,0,0,0
387,15.48,608,B,2197223,0.0023593966463970693,1,0,0,0,0
388,15.52,853,B,2196370,0.003310140360816941,1,0,0,0,0
389,15.56,430,B,2197831,0.0016686522334716115,1,0,0,0,0
390,15.6,5451,P,2190919,0.02115307749919478,1,0,0,0,0
391,15.64,366,B,2201767,0.0014202946917456043,1,0,0,0,0
392,15.68,600,B,2201167,0.0023283519536813186,1,0,0,0,0
393,15.72,345,B,2202133,0.0013388023733667581,1,0,0,0,0
394,15.76,2906,P,2198261,0.011276984628996518,1,0,0,0,0
395,15.8,310,B,2205404,0.001202981842735348,1,0,0,0,0
396,15.84,599,B,2204805,0.00232447136709185,1,0,0,0,0
397,15.88,296,B,2205714,0.0011486536304827837,1,0,0,0,0
398,15.92,2327,P,2202478,0.009030124993694046,1,0,0,0,0
399,15.96,267,B,2208372,0.0010361166193881867,1,0,0,0,0
400,16.0,504,B,2207868,0.0019558156410923073,1,0,0,0,0
401,16.04,278,B,2208639,0.0010788030718723442,1,0,0,0,0
402,16.08,1858,P,2206010,0.00721012988323315,1,0,0,0,0
403,16.12,321,B,2211408,0.0012456682952195054,1,0,0,0,0
404,16.16,632,B,2210776,0.002452530724544322,1,0,0,0,0
405,16.2,324,B,2211729,0.001257310054987912,1,0,0,0,0
406,16.24,1859,P,2208917,0.007214010469822618,1,0,0,0,0
407,16.28,439,B,2215707,0.0017035775127768314,1,0,0,0,0
408,16.32,857,B,2214850,0.0033256627071748166,1,0,0,0,0
409,16.36,560,B,2216146,0.002173128490102564,1,0,0,0,0
410,16.4,2797,P,2212053,0.010854000690744412,1,0,0,0,0
411,16.44,485,B,2219766,0.001882084495892399,1,0,0,0,0
412,16.48,728,B,2219038,0.002825067037133333,1,0,0,0,0
413,16.52,423,B,2220251,0.0016414881273453296,1,0,0,0,0
414,16.56,2332,P,2216706,0.00904952792664139,1,0,0,0,0
415,16.6,520,B,2334868,0.002017905026523809,1,0,0,0,0
416,16.64,650,B,2334218,0.0025223812831547615,1,0,0,0,0
