,time_pos,pkt_size,type,byte_pos,size,is_normal,has_move,has_blur,has_block,has_overexposure
119,4.76,2181,B,1273923,0.005707855170699153,1,0,0,0,0
120,4.8,9597,P,1264326,0.0251161330000916,1,0,0,0,0
121,4.84,6443,P,1276104,0.016861857342876957,1,0,0,0,0
122,4.88,2035,B,1292230,0.00532576124363722,1,0,0,0,0
123,4.92,9683,P,1282547,0.02534120202562123,1,0,0,0,0
124,4.96,1918,B,1303261,0.005019562685649233,1,0,0,0,0
125,5.0,8996,P,1294265,0.02354326690307638,1,0,0,0,0
126,5.04,1814,B,1314552,0.00474738618965991,1,0,0,0,0
127,5.08,9373,P,1305179,0.024529906701037673,1,0,0,0,0
128,5.12,1940,B,1326092,0.005077138482877743,1,0,0,0,0
129,5.16,9726,P,1316366,0.025453736538386045,1,0,0,0,0
130,5.2,2306,B,1338583,0.006034990382224781,1,0,0,0,0
131,5.24,10551,P,1328032,0.02761282893445519,1,0,0,0,0
132,5.28,2621,B,1350616,0.006859371115269363,1,0,0,0,0
133,5.32,9727,P,1340889,0.02545635362007825,1,0,0,0,0
134,5.36,6826,P,1353237,0.017864199630991482,1,0,0,0,0
135,5.4,6669,P,1360063,0.017453317805315293,1,0,0,0,0
136,5.44,2728,B,1377319,0.0071393988563353,1,0,0,0,0
137,5.48,10587,P,1366732,0.02770704387537457,1,0,0,0,0
138,5.52,2885,B,1391298,0.007550280682011489,1,0,0,0,0
139,5.56,11251,P,1380047,0.029444786118998704,1,0,0,0,0
140,5.6,3187,B,1405476,0.008340639353057405,1,0,0,0,0
141,5.64,11293,P,1394183,0.029554703550071316,1,0,0,0,0
142,5.68,2933,B,1418899,0.00767590060323733,1,0,0,0,0
143,5.72,10236,P,1408663,0.026788448201410606,1,0,0,0,0
144,5.76,7133,P,1421832,0.01866764371049842,1,0,0,0,0
145,5.8,7156,P,1428965,0.01872783658941914,1,0,0,0,0
146,5.84,3043,B,1452988,0.007963779589379882,1,0,0,0,0
147,5.88,4110,B,1448878,0.01075620575496264,1,0,0,0,0
148,5.92,2728,B,1456031,0.0071393988563353,1,0,0,0,0
149,5.96,12757,P,1436121,0.03338611114745947,1,0,0,0,0
150,6.0,2651,B,1609469,0.006937883566035514,1,0,0,0,0
151,6.04,2998,B,1606471,0.007846010913230657,1,0,0,0,0
152,6.08,1523,B,1612120,0.003985815417228249,1,0,0,0,0
153,6.12,147712,P,1458759,0.3865743709189882,1,0,0,0,0
154,6.16,1311,B,1631255,0.003430994098480784,1,0,0,0,0
155,6.2,1410,B,1629845,0.0036900851860090815,1,0,0,0,0
156,6.24,772,B,1632566,0.002020387066382277,1,0,0,0,0
157,6.28,16202,P,1613643,0.04240195757710577,1,0,0,0,0
158,6.32,841,B,1644348,0.002200965703144424,1,0,0,0,0
159,6.36,11010,P,1633338,0.028814069431177293,1,0,0,0,0
160,6.4,641,B,1654016,0.0016775493647034191,1,0,0,0,0
161,6.44,8827,P,1645189,0.023100980097093732,1,0,0,0,0
162,6.48,653,B,1666135,0.0017089543450098795,1,0,0,0,0
163,6.52,946,B,1665189,0.002475759280825951,1,0,0,0,0
164,6.56,687,B,1666788,0.0017979351225448502,1,0,0,0,0
165,6.6,10532,P,1654657,0.027563104382303295,1,0,0,0,0
166,6.64,806,B,1676736,0.0021093678439172477,1,0,0,0,0
167,6.68,705,B,1677542,0.0018450425930045407,1,0,0,0,0
168,6.72,9261,P,1667475,0.02423679355151071,1,0,0,0,0
169,6.76,628,B,1688764,0.001643527302704754,1,0,0,0,0
170,6.8,935,B,1687829,0.002446971382211696,1,0,0,0,0
171,6.84,630,B,1689392,0.001648761466089164,1,0,0,0,0
172,6.88,9582,P,1678247,0.02507687677470852,1,0,0,0,0
173,6.92,574,B,1699753,0.0015022048913256828,1,0,0,0,0
174,6.96,852,B,1698901,0.002229753601758679,1,0,0,0,0
175,7.0,554,B,1700327,0.0014498632574815823,1,0,0,0,0
176,7.04,8879,P,1690022,0.02323706834508839,1,0,0,0,0
177,7.08,554,B,1709644,0.0014498632574815823,1,0,0,0,0
178,7.12,833,B,1708811,0.0021800290496067835,1,0,0,0,0
179,7.16,577,B,1710198,0.0015100561364022977,1,0,0,0,0
180,7.2,7930,P,1700881,0.020753457819185826,1,0,0,0,0
181,7.24,591,B,1719424,0.0015466952800931681,1,0,0,0,0
182,7.28,825,B,1718599,0.0021590923960691432,1,0,0,0,0
183,7.32,614,B,1720015,0.0016068881590138836,1,0,0,0,0
184,7.36,7824,P,1710775,0.020476047159812095,1,0,0,0,0
185,7.4,595,B,1728713,0.0015571636068619883,1,0,0,0,0
186,7.44,828,B,1727885,0.002166943641145758,1,0,0,0,0
187,7.48,676,B,1729308,0.001769147223930595,1,0,0,0,0
188,7.52,7256,P,1720629,0.01898954475863964,1,0,0,0,0
189,7.56,591,B,1738018,0.0015466952800931681,1,0,0,0,0
190,7.6,791,B,1737227,0.0020701116185341726,1,0,0,0,0
191,7.64,594,B,1738609,0.0015545465251697833,1,0,0,0,0
192,7.68,7243,P,1729984,0.018955522696640976,1,0,0,0,0
193,7.72,519,B,1746434,0.0013582653982544064,1,0,0,0,0
194,7.76,751,B,1745683,0.0019654283508459716,1,0,0,0,0
195,7.8,549,B,1746953,0.0014367778490205572,1,0,0,0,0
196,7.84,6480,P,1739203,0.016958689365488545,1,0,0,0,0
197,7.88,526,B,1754364,0.0013765849700998417,1,0,0,0,0
198,7.92,696,B,1753668,0.0018214888577746955,1,0,0,0,0
199,7.96,520,B,1754890,0.0013608824799466116,1,0,0,0,0
200,8.0,6166,P,1747502,0.016136925714136167,1,0,0,0,0
201,8.04,286,B,1895746,0.0007484853639706363,1,0,0,0,0
202,8.08,559,B,1895187,0.0014629486659426074,1,0,0,0,0
203,8.12,181,B,1896032,0.000473691786289109,1,0,0,0,0
204,8.16,139777,P,1755410,0.3658078276913414,1,0,0,0,0
205,8.2,733,B,1909036,0.0019183208803862813,1,0,0,0,0
206,8.24,997,B,1908039,0.002609230447128407,1,0,0,0,0
207,8.28,567,B,1909769,0.0014838853194802475,1,0,0,0,0
208,8.32,11826,P,1896213,0.030949608092016592,1,0,0,0,0
209,8.36,655,B,1922147,0.0017141885083942895,1,0,0,0,0
210,8.4,948,B,1921199,0.002480993444210361,1,0,0,0,0
211,8.44,643,B,1922802,0.0016827835280878293,1,0,0,0,0
212,8.48,10863,P,1910336,0.028429358422423157,1,0,0,0,0
213,8.52,617,B,1934580,0.0016147394040904987,1,0,0,0,0
214,8.56,934,B,1933646,0.0024443543005194905,1,0,0,0,0
215,8.6,624,B,1935197,0.0016330589759359338,1,0,0,0,0
216,8.64,10201,P,1923445,0.026696850342183432,1,0,0,0,0
217,8.68,642,B,1946349,0.0016801664463956243,1,0,0,0,0
218,8.72,930,B,1945419,0.0024338859737506706,1,0,0,0,0
219,8.76,650,B,1946991,0.0017011030999332644,1,0,0,0,0
220,8.8,9598,P,1935821,0.025118750081783804,1,0,0,0,0
221,8.84,519,B,1957320,0.0013582653982544064,1,0,0,0,0
222,8.88,855,B,1956465,0.002237604846835294,1,0,0,0,0
223,8.92,592,B,1957839,0.001549312361785373,1,0,0,0,0
224,8.96,8824,P,1947641,0.023093128852017114,1,0,0,0,0
225,9.0,567,B,1967455,0.0014838853194802475,1,0,0,0,0
226,9.04,837,B,1966618,0.0021904973763756034,1,0,0,0,0
227,9.08,602,B,1968022,0.0015754831787074233,1,0,0,0,0
228,9.12,8187,P,1958431,0.021426047814082517,1,0,0,0,0
229,9.16,569,B,1977541,0.0014891194828646577,1,0,0,0,0
230,9.2,837,B,1976704,0.0021904973763756034,1,0,0,0,0
231,9.24,603,B,1978110,0.0015781002603996283,1,0,0,0,0
232,9.28,8080,P,1968624,0.02114602007301658,1,0,0,0,0
233,9.32,533,B,1986846,0.0013949045419452768,1,0,0,0,0
234,9.36,813,B,1986033,0.002127687415762683,1,0,0,0,0
235,9.4,589,B,1987379,0.0015414611167087582,1,0,0,0,0
236,9.44,7320,P,1978713,0.019157037986940764,1,0,0,0,0
237,9.48,494,B,1995906,0.001292838355949281,1,0,0,0,0
238,9.52,780,B,1995126,0.0020413237199199174,1,0,0,0,0
239,9.56,523,B,1996400,0.0013687337250232266,1,0,0,0,0
240,9.6,7158,P,1987968,0.01873307075280355,1,0,0,0,0
241,9.64,541,B,2004486,0.001415841195482917,1,0,0,0,0
242,9.68,804,B,2003682,0.0021041336805328378,1,0,0,0,0
243,9.72,557,B,2005027,0.0014577145025581975,1,0,0,0,0
244,9.76,6759,P,1996923,0.017688855157613745,1,0,0,0,0
245,9.8,666,B,2013956,0.0017429764070085447,1,0,0,0,0
246,9.84,1180,B,2012776,0.0030881563968019263,1,0,0,0,0
247,9.88,1131,B,2014622,0.00295991939388388,1,0,0,0,0
248,9.92,7192,P,2005584,0.01882205153033852,1,0,0,0,0
249,9.96,1633,P,2015753,0.004273694403370801,1,0,0,0,0
250,10.0,372673,I,2017386,0.9753156854791223,1,0,0,0,0
251,10.04,1971,B,2535604,0.005158268015336098,1,0,0,0,0
252,10.08,2886,B,2532718,0.007552897763703694,1,0,0,0,0
253,10.12,1727,B,2537575,0.0045197000824380735,1,0,0,0,0
254,10.16,142659,P,2390059,0.37335025712827624,1,0,0,0,0
255,10.2,2558,B,2558863,0.006694494968660447,1,0,0,0,0
256,10.24,4068,B,2554795,0.01064628832389003,1,0,0,0,0
257,10.28,2730,B,2561421,0.00714463301971971,1,0,0,0,0
258,10.32,15493,P,2539302,0.04054644665733241,1,0,0,0,0
259,10.36,3217,B,2583390,0.008419151803823556,1,0,0,0,0
260,10.4,4410,B,2578980,0.011541330262624147,1,0,0,0,0
261,10.44,3564,B,2586607,0.009327279151018698,1,0,0,0,0
262,10.48,14829,P,2564151,0.038808704413708275,1,0,0,0,0
263,10.52,3069,B,2609520,0.008031823713377214,1,0,0,0,0
264,10.56,4280,B,2605240,0.011201109642637494,1,0,0,0,0
265,10.6,2698,B,2612589,0.00706088640556915,1,0,0,0,0
266,10.64,15069,P,2590171,0.03943680401983748,1,0,0,0,0
267,10.68,2864,B,2633658,0.007495321966475184,1,0,0,0,0
268,10.72,4325,B,2629333,0.01131887831878672,1,0,0,0,0
269,10.76,2710,B,2636522,0.00709229138587561,1,0,0,0,0
270,10.8,14046,P,2615287,0.03675952944871174,1,0,0,0,0
271,10.84,2589,B,2657244,0.006775624501118803,1,0,0,0,0
272,10.88,3719,B,2653525,0.009732926813310477,1,0,0,0,0
273,10.92,2510,B,2659833,0.006568875047434606,1,0,0,0,0
274,10.96,14293,P,2639232,0.037405948626686385,1,0,0,0,0
275,11.0,2261,B,2672888,0.005917221706075555,1,0,0,0,0
276,11.04,10545,P,2662343,0.02759712644430196,1,0,0,0,0
277,11.08,2243,B,2684752,0.0058701142356158646,1,0,0,0,0
278,11.12,9603,P,2675149,0.02513183549024483,1,0,0,0,0
279,11.16,6800,P,2686995,0.017796155506994153,1,0,0,0,0
280,11.2,2725,B,2703676,0.007131547611258685,1,0,0,0,0
281,11.24,9881,P,2693795,0.025859384200677824,1,0,0,0,0
282,11.28,2967,B,2725076,0.007764881380772301,1,0,0,0,0
283,11.32,4493,B,2720583,0.011758548043077164,1,0,0,0,0
284,11.36,2956,B,2728043,0.007736093482158046,1,0,0,0,0
285,11.4,14182,P,2706401,0.037115452558851625,1,0,0,0,0
286,11.44,3544,B,2753416,0.009274937517174599,1,0,0,0,0
287,11.48,5483,B,2747933,0.014349458918360137,1,0,0,0,0
288,11.52,4335,B,2756960,0.011345049135708772,1,0,0,0,0
289,11.56,16934,P,2730999,0.044317661375799844,1,0,0,0,0
290,11.6,9869,P,2761295,0.025827979220371364,1,0,0,0,0
291,11.64,9382,P,2771164,0.024553460436267518,1,0,0,0,0
292,11.68,8889,P,2780546,0.02326323916201044,1,0,0,0,0
293,11.72,8291,P,2789435,0.02169822431007184,1,0,0,0,0
294,11.76,4266,B,2816615,0.011164470498946625,1,0,0,0,0
295,11.8,5838,B,2810777,0.015278522919092919,1,0,0,0,0
296,11.84,3917,B,2820881,0.010251108988367072,1,0,0,0,0
297,11.88,13051,P,2797726,0.03415553316496774,1,0,0,0,0
298,11.92,8931,P,2824798,0.023373156593083054,1,0,0,0,0
299,11.96,3257,B,2980477,0.008523835071511757,1,0,0,0,0
300,12.0,5627,B,2974850,0.01472631868203766,1,0,0,0,0
301,12.04,3197,B,2983734,0.008366810169979456,1,0,0,0,0
302,12.08,141121,P,2833729,0.36932518548566495,1,0,0,0,0
303,12.12,3658,B,3004331,0.009573284830085972,1,0,0,0,0
304,12.16,17400,P,2986931,0.045537221444367386,1,0,0,0,0
305,12.2,12115,P,3007989,0.031705944701063846,1,0,0,0,0
306,12.24,3741,B,3035801,0.009790502610538989,1,0,0,0,0
307,12.28,15697,P,3020104,0.041080331322542234,1,0,0,0,0
308,12.32,3504,B,3055213,0.009170254249486398,1,0,0,0,0
309,12.36,15671,P,3039542,0.041012287198544904,1,0,0,0,0
310,12.4,3111,B,3084507,0.008141741144449825,1,0,0,0,0
311,12.44,4900,B,3079607,0.012823700291804609,1,0,0,0,0
312,12.48,2748,B,3087618,0.007191740490179401,1,0,0,0,0
313,12.52,20890,P,3058717,0.054670836550162916,1,0,0,0,0
314,12.56,2807,B,3105337,0.007346148310019497,1,0,0,0,0
315,12.6,14971,P,3090366,0.03918033001400139,1,0,0,0,0
316,12.64,10223,P,3108144,0.02675442613941194,1,0,0,0,0
317,12.68,9933,P,3118367,0.025995472448672487,1,0,0,0,0
318,12.72,3256,B,3155093,0.008521217989819552,1,0,0,0,0
319,12.76,4963,B,3150130,0.012988576438413526,1,0,0,0,0
320,12.8,2670,B,3158349,0.006987608118187409,1,0,0,0,0
321,12.84,21830,P,3128300,0.05713089334083563,1,0,0,0,0
322,12.88,3717,B,3179114,0.009727692649926067,1,0,0,0,0
323,12.92,2855,B,3182831,0.007471768231245338,1,0,0,0,0
324,12.96,18095,P,3161019,0.047356093220449876,1,0,0,0,0
325,13.0,4002,B,3203730,0.0104735609322045,1,0,0,0,0
326,13.04,3069,B,3207732,0.008031823713377214,1,0,0,0,0
327,13.08,18044,P,3185686,0.04722262205414742,1,0,0,0,0
328,13.12,3292,B,3237179,0.008615432930738933,1,0,0,0,0
329,13.16,5427,B,3231752,0.014202902343596656,1,0,0,0,0
330,13.2,3234,B,3240471,0.008463642192591042,1,0,0,0,0
331,13.24,20951,P,3210801,0.05483047853338742,1,0,0,0,0
332,13.28,3149,B,3257995,0.008241190248753616,1,0,0,0,0
333,13.32,14290,P,3243705,0.03739809738160977,1,0,0,0,0
334,13.36,9259,P,3261144,0.0242315593881263,1,0,0,0,0
335,13.4,3354,B,3295261,0.008777691995655644,1,0,0,0,0
336,13.44,5318,B,3289943,0.013917640439146308,1,0,0,0,0
337,13.48,3025,B,3298615,0.007916672118920193,1,0,0,0,0
338,13.52,19540,P,3270403,0.051137776265686136,1,0,0,0,0
339,13.56,2857,B,3315415,0.007477002394629748,1,0,0,0,0
340,13.6,13775,P,3301640,0.036050300310124184,1,0,0,0,0
341,13.64,2997,B,3331168,0.007843393831538452,1,0,0,0,0
342,13.68,12896,P,3318272,0.033749885502675964,1,0,0,0,0
343,13.72,3034,B,3348283,0.007940225854150038,1,0,0,0,0
344,13.76,14118,P,3334165,0.036947959330550506,1,0,0,0,0
345,13.8,3097,B,3365166,0.008105102000758953,1,0,0,0,0
346,13.84,13849,P,3351317,0.03624396435534735,1,0,0,0,0
347,13.88,3108,B,3380999,0.00813388989937321,1,0,0,0,0
348,13.92,12736,P,3368263,0.03333115243192316,1,0,0,0,0
349,13.96,3301,B,3396441,0.008638986665968778,1,0,0,0,0
350,14.0,12334,P,3384107,0.03227908559165674,1,0,0,0,0
351,14.04,3495,B,3558786,0.009146700514256553,1,0,0,0,0
352,14.08,5798,B,3552988,0.015173839651404718,1,0,0,0,0
353,14.12,2874,B,3562281,0.007521492783397234,1,0,0,0,0
354,14.16,153246,P,3399742,0.40105730100365083,1,0,0,0,0
355,14.2,14020,P,3565155,0.03669148532471441,1,0,0,0,0
356,14.24,10382,P,3579175,0.02717054212847254,1,0,0,0,0
357,14.28,9878,P,3589557,0.02585153295560121,1,0,0,0,0
358,14.32,10091,P,3599435,0.026408971356040877,1,0,0,0,0
359,14.36,3644,B,3634196,0.0095366456863951,1,0,0,0,0
360,14.4,5512,B,3628684,0.014425354287434083,1,0,0,0,0
361,14.44,3319,B,3637840,0.00868609413642847,1,0,0,0,0
362,14.48,19158,P,3609526,0.05013805105926381,1,0,0,0,0
363,14.52,3008,B,3665413,0.007872181730152706,1,0,0,0,0
364,14.56,5058,B,3660355,0.013237199199173003,1,0,0,0,0
365,14.6,2845,B,3668421,0.007445597414323288,1,0,0,0,0
366,14.64,19196,P,3641159,0.05023750016356761,1,0,0,0,0
367,14.68,2896,B,3683583,0.007579068580625744,1,0,0,0,0
368,14.72,12317,P,3671266,0.03223459520288926,1,0,0,0,0
369,14.76,3081,B,3708201,0.008063228693683673,1,0,0,0,0
370,14.8,4753,B,3703448,0.012438989283050471,1,0,0,0,0
371,14.84,2984,B,3711282,0.007809371769539786,1,0,0,0,0
372,14.88,16969,P,3686479,0.04440925923502702,1,0,0,0,0
373,14.92,3356,B,3731991,0.008782926159040054,1,0,0,0,0
374,14.96,2554,B,3735347,0.006684026641891627,1,0,0,0,0
375,15.0,17725,P,3714266,0.04638777299433402,1,0,0,0,0
376,15.04,8728,P,3737901,0.022841889009565432,1,0,0,0,0
377,15.08,8434,P,3746629,0.022072466992057158,1,0,0,0,0
378,15.12,1933,B,3773208,0.005058818911032308,1,0,0,0,0
379,15.16,3271,B,3769937,0.008560474215202627,1,0,0,0,0
380,15.2,1732,B,3775141,0.004532785490899098,1,0,0,0,0
381,15.24,14874,P,3755063,0.0389264730898575,1,0,0,0,0
382,15.28,2022,B,3787792,0.005291739181638555,1,0,0,0,0
383,15.32,10919,P,3776873,0.028575914997186636,1,0,0,0,0
384,15.36,2001,B,3806544,0.00523678046610225,1,0,0,0,0
385,15.4,3439,B,3803105,0.00900014393949307,1,0,0,0,0
386,15.44,1915,B,3808545,0.005011711440572618,1,0,0,0,0
387,15.48,13291,P,3789814,0.03478363277109695,1,0,0,0,0
388,15.52,7374,P,3810460,0.019298360398319832,1,0,0,0,0
389,15.56,2026,B,3835176,0.005302207508407375,1,0,0,0,0
390,15.6,3479,B,3831697,0.009104827207181272,1,0,0,0,0
391,15.64,2003,B,3837202,0.0052420146294866595,1,0,0,0,0
392,15.68,13863,P,3817834,0.03628060349903822,1,0,0,0,0
393,15.72,2701,B,3850786,0.007068737650645765,1,0,0,0,0
394,15.76,2079,B,3853487,0.005440912838094241,1,0,0,0,0
395,15.8,11581,P,3839205,0.03030842307742636,1,0,0,0,0
396,15.84,1761,B,3864871,0.004608680859973044,1,0,0,0,0
397,15.88,9305,P,3855566,0.02435194514596773,1,0,0,0,0
398,15.92,1982,B,4017923,0.005187055913950354,1,0,0,0,0
399,15.96,4283,B,4013640,0.01120896088771411,1,0,0,0,0
400,16.0,2271,B,4019905,0.005943392522997606,1,0,0,0,0
401,16.04,147008,P,3866632,0.3847319454076759,1,0,0,0,0
402,16.08,1979,B,4041390,0.005179204668873739,1,0,0,0,0
403,16.12,3174,B,4038216,0.00830661729105874,1,0,0,0,0
404,16.16,1932,B,4043369,0.005056201829340102,1,0,0,0,0
405,16.2,16040,P,4022176,0.041977990342968556,1,0,0,0,0
406,16.24,1949,B,4058234,0.005100692218107588,1,0,0,0,0
407,16.28,12933,P,4045301,0.033846717525287555,1,0,0,0,0
408,16.32,2462,B,4073758,0.006443255126208765,1,0,0,0,0
409,16.36,2031,B,4076220,0.0053152929168684,1,0,0,0,0
410,16.4,13575,P,4060183,0.035526883971683174,1,0,0,0,0
411,16.44,2002,B,4089511,0.005239397547794455,1,0,0,0,0
