,time_pos,pkt_size,type,byte_pos,size,is_normal,has_move,has_blur,has_block,has_overexposure
267,10.68,919,B,2632325,0.0023517971159136564,1,0,0,0,0
268,10.72,1623,B,2630702,0.004153391424513454,1,0,0,0,0
269,10.76,938,B,2633244,0.0024004196895832533,1,0,0,0,0
270,10.8,5579,P,2625123,0.014277123079088455,1,0,0,0,0
271,10.84,774,B,2641414,0.0019807301063298915,1,0,0,0,0
272,10.88,1515,B,2639899,0.0038770104794441673,1,0,0,0,0
273,10.92,745,B,2642188,0.0019065167044131383,1,0,0,0,0
274,10.96,5717,P,2634182,0.01463027650889921,1,0,0,0,0
275,11.0,740,B,2649380,0.0018937212902895603,1,0,0,0,0
276,11.04,1229,B,2648151,0.0031451127915754994,1,0,0,0,0
277,11.08,606,B,2650120,0.001550804191777667,1,0,0,0,0
278,11.12,5218,P,2642933,0.013353294179366116,1,0,0,0,0
279,11.16,484,B,2655178,0.001238596087162361,1,0,0,0,0
280,11.2,837,B,2654341,0.0021419523242869757,1,0,0,0,0
281,11.24,441,B,2655662,0.0011285555256995892,1,0,0,0,0
282,11.28,3615,P,2650726,0.009251084411346974,1,0,0,0,0
283,11.32,408,B,2659521,0.0010441057924839737,1,0,0,0,0
284,11.36,664,B,2658857,0.0016992309956111729,1,0,0,0,0
285,11.4,394,B,2659929,0.0010082786329379551,1,0,0,0,0
286,11.44,2754,P,2656103,0.007047714099266823,1,0,0,0,0
287,11.48,437,B,2842310,0.0011183191944007269,1,0,0,0,0
288,11.52,684,B,2841626,0.0017504126521054853,1,0,0,0,0
289,11.56,325,B,2842747,0.0008317019180325772,1,0,0,0,0
290,11.6,181303,P,2660323,0.4639693933694164,1,0,0,0,0
291,11.64,689,B,2851270,0.0017632080662290635,1,0,0,0,0
292,11.68,1015,B,2850255,0.0025974690670863563,1,0,0,0,0
293,11.72,603,B,2851959,0.00154312694330352,1,0,0,0,0
294,11.76,7183,P,2843072,0.018381891929932313,1,0,0,0,0
295,11.8,516,B,2857605,0.001320486737553261,1,0,0,0,0
296,11.84,780,B,2856825,0.001996084603278185,1,0,0,0,0
297,11.88,417,B,2858121,0.0010671375379064144,1,0,0,0,0
298,11.92,4263,P,2852562,0.010909370081762695,1,0,0,0,0
299,11.96,422,B,2862241,0.0010799329520299924,1,0,0,0,0
300,12.0,599,B,2861642,0.0015328906120046575,1,0,0,0,0
301,12.04,441,B,2862663,0.0011285555256995892,1,0,0,0,0
302,12.08,3104,P,2858538,0.00794339308791729,1,0,0,0,0
303,12.12,396,B,2865876,0.0010133967985873863,1,0,0,0,0
304,12.16,544,B,2865332,0.0013921410566452984,1,0,0,0,0
305,12.2,391,B,2866272,0.001000601384463808,1,0,0,0,0
306,12.24,2228,P,2863104,0.005701636533466406,1,0,0,0,0
307,12.28,320,B,2869288,0.000818906503908999,1,0,0,0,0
308,12.32,494,B,2868794,0.0012641869154095173,1,0,0,0,0
309,12.36,300,B,2869608,0.0007677248474146866,1,0,0,0,0
310,12.4,2131,P,2866663,0.00545340549946899,1,0,0,0,0
311,12.44,293,B,2872052,0.0007498112676416772,1,0,0,0,0
312,12.48,450,B,2871602,0.00115158727112203,1,0,0,0,0
313,12.52,278,B,2872345,0.0007114250252709429,1,0,0,0,0
314,12.56,1694,P,2869908,0.004335086305068263,1,0,0,0,0
315,12.6,318,B,2874410,0.0008137883382595678,1,0,0,0,0
316,12.64,455,B,2873955,0.001164382685245608,1,0,0,0,0
317,12.68,278,B,2874728,0.0007114250252709429,1,0,0,0,0
318,12.72,1332,P,2872623,0.0034086983225212085,1,0,0,0,0
319,12.76,244,B,3055348,0.0006244162092306117,1,0,0,0,0
320,12.8,729,B,3054619,0.0018655713792176884,1,0,0,0,0
321,12.84,233,B,3055592,0.0005962662981587399,1,0,0,0,0
322,12.88,179613,P,2875006,0.459644543395647,1,0,0,0,0
323,12.92,623,B,3062580,0.0015943085997978325,1,0,0,0,0
324,12.96,797,B,3061783,0.0020395890112983508,1,0,0,0,0
325,13.0,577,B,3063203,0.001476590789860914,1,0,0,0,0
326,13.04,5958,P,3055825,0.015247015469655675,1,0,0,0,0
327,13.08,474,B,3068726,0.0012130052589152049,1,0,0,0,0
328,13.12,765,B,3067961,0.001957698360907451,1,0,0,0,0
329,13.16,477,B,3069200,0.0012206825073893517,1,0,0,0,0
330,13.2,4181,P,3063780,0.010699525290136016,1,0,0,0,0
331,13.24,387,B,3073399,0.0009903650531649457,1,0,0,0,0
332,13.28,687,B,3072712,0.0017580899005796324,1,0,0,0,0
333,13.32,392,B,3073786,0.0010031604672885238,1,0,0,0,0
334,13.36,3035,P,3069677,0.007766816373011912,1,0,0,0,0
335,13.4,316,B,3076807,0.0008086701726101365,1,0,0,0,0
336,13.44,547,B,3076260,0.0013998183051194453,1,0,0,0,0
337,13.48,282,B,3077123,0.0007216613565698054,1,0,0,0,0
338,13.52,2082,P,3074178,0.005328010441057925,1,0,0,0,0
339,13.56,316,B,3079290,0.0008086701726101365,1,0,0,0,0
340,13.6,475,B,3078815,0.0012155643417399204,1,0,0,0,0
341,13.64,307,B,3079606,0.0007856384271876959,1,0,0,0,0
342,13.68,1410,P,3077405,0.003608306782849027,1,0,0,0,0
343,13.72,269,B,3081850,0.0006883932798485023,1,0,0,0,0
344,13.76,456,B,3081394,0.0011669417680703236,1,0,0,0,0
345,13.8,283,B,3082119,0.000724220439394521,1,0,0,0,0
346,13.84,1481,P,3079913,0.003790001663403836,1,0,0,0,0
347,13.88,345,B,3084454,0.0008828835745268896,1,0,0,0,0
348,13.92,560,B,3083894,0.0014330863818407483,1,0,0,0,0
349,13.96,365,B,3084799,0.000934065231021202,1,0,0,0,0
350,14.0,1492,P,3082402,0.003818151574475708,1,0,0,0,0
351,14.04,658,B,3265313,0.0016838764986628792,1,0,0,0,0
352,14.08,656,B,3264657,0.001678758333013448,1,0,0,0,0
353,14.12,300,B,3265971,0.0007677248474146866,1,0,0,0,0
354,14.16,179493,P,3085164,0.45933745345668114,1,0,0,0,0
355,14.2,600,B,3273328,0.0015354496948293732,1,0,0,0,0
356,14.24,849,B,3272479,0.002172661318183563,1,0,0,0,0
357,14.28,486,B,3273928,0.0012437142528117923,1,0,0,0,0
358,14.32,6208,P,3266271,0.01588678617583458,1,0,0,0,0
359,14.36,433,B,3279358,0.0011080828631018643,1,0,0,0,0
360,14.4,725,B,3278633,0.0018553350479188259,1,0,0,0,0
361,14.44,417,B,3279791,0.0010671375379064144,1,0,0,0,0
362,14.48,4219,P,3274414,0.01079677043747521,1,0,0,0,0
363,14.52,336,B,3283315,0.000859851829104449,1,0,0,0,0
364,14.56,602,B,3282713,0.0015405678604788044,1,0,0,0,0
365,14.6,311,B,3283651,0.0007958747584865584,1,0,0,0,0
366,14.64,2505,P,3280208,0.006410502475912633,1,0,0,0,0
367,14.68,331,B,3286709,0.0008470564149808708,1,0,0,0,0
368,14.72,559,B,3286150,0.0014305272990160327,1,0,0,0,0
369,14.76,319,B,3287040,0.0008163474210842834,1,0,0,0,0
370,14.8,2188,P,3283962,0.005599273220477781,1,0,0,0,0
371,14.84,309,B,3289685,0.0007907565928371271,1,0,0,0,0
372,14.88,545,B,3289140,0.001394700139470014,1,0,0,0,0
373,14.92,305,B,3289994,0.0007805202615382647,1,0,0,0,0
374,14.96,1781,P,3287359,0.004557726510818523,1,0,0,0,0
375,15.0,318,B,3292595,0.0008137883382595678,1,0,0,0,0
376,15.04,569,B,3292026,0.0014561181272631889,1,0,0,0,0
377,15.08,308,B,3292913,0.0007881975100124116,1,0,0,0,0
378,15.12,1727,P,3290299,0.0044195360382838795,1,0,0,0,0
379,15.16,304,B,3295251,0.000777961178713549,1,0,0,0,0
380,15.2,550,B,3294701,0.0014074955535935921,1,0,0,0,0
381,15.24,301,B,3295555,0.0007702839302394022,1,0,0,0,0
382,15.28,1480,P,3293221,0.0037874425805791206,1,0,0,0,0
383,15.32,697,B,3476516,0.0017836807288267886,1,0,0,0,0
384,15.36,963,B,3475553,0.002464396760201144,1,0,0,0,0
385,15.4,282,B,3477213,0.0007216613565698054,1,0,0,0,0
386,15.44,179697,P,3295856,0.4598595063529231,1,0,0,0,0
387,15.48,606,B,3484685,0.001550804191777667,1,0,0,0,0
388,15.52,903,B,3483782,0.0023108517907182067,1,0,0,0,0
389,15.56,465,B,3485291,0.0011899735134927641,1,0,0,0,0
390,15.6,6287,P,3477495,0.016088953718987116,1,0,0,0,0
391,15.64,505,B,3490500,0.001292336826481389,1,0,0,0,0
392,15.68,814,B,3489686,0.0020830934193185164,1,0,0,0,0
393,15.72,461,B,3491005,0.0011797371821939016,1,0,0,0,0
394,15.76,3930,P,3485756,0.010057195501132394,1,0,0,0,0
395,15.8,379,B,3495122,0.0009698923905672207,1,0,0,0,0
396,15.84,709,B,3494413,0.001814389722723376,1,0,0,0,0
397,15.88,395,B,3495501,0.0010108377157626706,1,0,0,0,0
398,15.92,2947,P,3491466,0.007541617084436938,1,0,0,0,0
399,15.96,362,B,3499092,0.0009263879825470551,1,0,0,0,0
400,16.0,716,B,3498376,0.0018323033024963853,1,0,0,0,0
401,16.04,381,B,3499454,0.000975010556216652,1,0,0,0,0
402,16.08,2480,P,3495896,0.006346525405294743,1,0,0,0,0
403,16.12,373,B,3502614,0.000954537893618927,1,0,0,0,0
404,16.16,616,B,3501998,0.0015763950200248231,1,0,0,0,0
405,16.2,363,B,3502987,0.0009289470653717708,1,0,0,0,0
406,16.24,2163,P,3499835,0.0055352961498598904,1,0,0,0,0
407,16.28,370,B,3505873,0.0009468606451447802,1,0,0,0,0
408,16.32,562,B,3505311,0.0014382045474901795,1,0,0,0,0
409,16.36,350,B,3506243,0.0008956789886504677,1,0,0,0,0
410,16.4,1961,P,3503350,0.005018361419267334,1,0,0,0,0
411,16.44,288,B,3508339,0.0007370158535180991,1,0,0,0,0
412,16.48,468,B,3507871,0.001197650761966911,1,0,0,0,0
