,time_pos,pkt_size,type,byte_pos,size,is_normal,has_move,has_blur,has_block,has_overexposure
39,1.56,4838,P,162416,0.05146096816397732,1,0,0,0,0
40,1.6,880,B,183545,0.009360407603203813,1,0,0,0,0
41,1.64,1520,B,182025,0.01616797676917022,1,0,0,0,0
42,1.68,857,B,184425,0.009115760586301895,1,0,0,0,0
43,1.72,12740,P,169285,0.13551317371001884,1,0,0,0,0
44,1.76,4555,P,185282,0.04845074617340155,1,0,0,0,0
45,1.8,3775,P,189837,0.04015402125237999,1,0,0,0,0
46,1.84,3407,P,193612,0.0362396689819493,1,0,0,0,0
47,1.88,444,B,200878,0.004722751108889196,1,0,0,0,0
48,1.92,3859,P,197019,0.04104751470541308,1,0,0,0,0
49,1.96,2942,P,201322,0.03129354450980184,1,0,0,0,0
50,2.0,2588,P,204264,0.027528107814876666,1,0,0,0,0
51,2.04,2450,P,206852,0.026060225713465158,1,0,0,0,0
52,2.08,2440,P,209302,0.025953857445246933,1,0,0,0,0
53,2.12,401,B,226011,0.004265367555550828,1,0,0,0,0
54,2.16,913,B,225098,0.009711422888323955,1,0,0,0,0
55,2.2,505,B,226412,0.00537159754502037,1,0,0,0,0
56,2.24,13356,P,211742,0.1420654590322615,1,0,0,0,0
57,2.28,4274,P,226917,0.04546179783646943,1,0,0,0,0
58,2.32,3350,P,231191,0.035633369853105425,1,0,0,0,0
59,2.36,2911,P,234541,0.030963802878325338,1,0,0,0,0
60,2.4,479,B,243652,0.005095040047652984,1,0,0,0,0
61,2.44,906,B,242746,0.009636965100571198,1,0,0,0,0
62,2.48,517,B,244131,0.00549923946688224,1,0,0,0,0
63,2.52,5294,P,237452,0.05631136119472839,1,0,0,0,0
64,2.56,3285,P,244648,0.03494197610968696,1,0,0,0,0
65,2.6,467,B,253326,0.004967398125791114,1,0,0,0,0
66,2.64,945,B,252381,0.010051801346622275,1,0,0,0,0
67,2.68,412,B,253793,0.004382372650590876,1,0,0,0,0
68,2.72,4448,P,247933,0.04731260570346654,1,0,0,0,0
69,2.76,565,B,268693,0.006009807154329721,1,0,0,0,0
70,2.8,1086,B,267607,0.01155159392849925,1,0,0,0,0
71,2.84,766,B,269258,0.008147809345516045,1,0,0,0,0
72,2.88,13402,P,254205,0.14255475306606533,1,0,0,0,0
73,2.92,656,B,277602,0.006977758395115569,1,0,0,0,0
74,2.96,1168,B,276434,0.012423813727888696,1,0,0,0,0
75,3.0,619,B,278258,0.006584195802708136,1,0,0,0,0
76,3.04,6410,P,270024,0.06818205992788232,1,0,0,0,0
77,3.08,620,B,286301,0.006594832629529959,1,0,0,0,0
78,3.12,1214,B,285087,0.012913107761692532,1,0,0,0,0
79,3.16,617,B,286921,0.006562922149064491,1,0,0,0,0
80,3.2,6210,P,278877,0.06605469456351781,1,0,0,0,0
81,3.24,527,B,293277,0.005605607735100465,1,0,0,0,0
82,3.28,1052,B,292225,0.011189941816557285,1,0,0,0,0
83,3.32,525,B,293804,0.005584334081456819,1,0,0,0,0
84,3.36,4687,P,287538,0.04985480731388212,1,0,0,0,0
85,3.4,691,B,307723,0.0073500473338793575,1,0,0,0,0
86,3.44,1176,B,306547,0.012508908342463276,1,0,0,0,0
87,3.48,537,B,308414,0.00571197600331869,1,0,0,0,0
88,3.52,12218,P,294329,0.12996075010902747,1,0,0,0,0
89,3.56,667,B,314273,0.007094763490155617,1,0,0,0,0
90,3.6,5322,P,308951,0.05660919234573942,1,0,0,0,0
91,3.64,580,B,322034,0.006169359556657058,1,0,0,0,0
92,3.68,1118,B,320916,0.01189197238679757,1,0,0,0,0
93,3.72,648,B,322614,0.006892663780540989,1,0,0,0,0
94,3.76,5976,P,314940,0.06356567708721134,1,0,0,0,0
95,3.8,3727,P,323262,0.03964345356493251,1,0,0,0,0
96,3.84,582,B,332872,0.006190633210300703,1,0,0,0,0
97,3.88,935,B,331937,0.00994543307840405,1,0,0,0,0
98,3.92,448,B,333454,0.004765298416176486,1,0,0,0,0
99,3.96,4948,P,326989,0.0526310191143778,1,0,0,0,0
100,4.0,494,B,346646,0.005254592449980322,1,0,0,0,0
101,4.04,816,B,345830,0.008679650686607171,1,0,0,0,0
102,4.08,366,B,347140,0.00389307861678704,1,0,0,0,0
103,4.12,11928,P,333902,0.12687607033069895,1,0,0,0,0
104,4.16,528,B,352915,0.005616244561922288,1,0,0,0,0
105,4.2,373,B,353443,0.003967536404539797,1,0,0,0,0
106,4.24,5409,P,347506,0.05753459627923798,1,0,0,0,0
107,4.28,340,B,358586,0.003616521119419655,1,0,0,0,0
108,4.32,579,B,358007,0.006158722729835236,1,0,0,0,0
109,4.36,352,B,358926,0.003744163041281525,1,0,0,0,0
110,4.4,4191,P,353816,0.044578941210258155,1,0,0,0,0
111,4.44,366,B,363849,0.00389307861678704,1,0,0,0,0
112,4.48,618,B,363231,0.006573558975886314,1,0,0,0,0
113,4.52,441,B,364215,0.004690840628423729,1,0,0,0,0
114,4.56,3953,P,359278,0.042047376426664396,1,0,0,0,0
115,4.6,518,B,376599,0.005509876293704062,1,0,0,0,0
116,4.64,856,B,375743,0.009105123759480072,1,0,0,0,0
117,4.68,304,B,377117,0.0032335953538340442,1,0,0,0,0
118,4.72,11087,P,364656,0.11793049897354621,1,0,0,0,0
119,4.76,3572,P,377421,0.03799474540755002,1,0,0,0,0
120,4.8,2574,P,380993,0.02737919223937115,1,0,0,0,0
121,4.84,2573,P,383567,0.027368555412549327,1,0,0,0,0
122,4.88,2874,P,386140,0.030570240285917906,1,0,0,0,0
123,4.92,3068,P,389014,0.03263378468935147,1,0,0,0,0
124,4.96,2835,P,392082,0.030155404039866825,1,0,0,0,0
125,5.0,507,B,398459,0.0053928711986640145,1,0,0,0,0
126,5.04,3542,P,394917,0.03767564060289534,1,0,0,0,0
127,5.08,2469,P,398966,0.026262325423079786,1,0,0,0,0
128,5.12,497,B,415932,0.005286502930445789,1,0,0,0,0
129,5.16,1129,B,414803,0.012008977481837619,1,0,0,0,0
130,5.2,586,B,416429,0.006233180517587993,1,0,0,0,0
131,5.24,13368,P,401435,0.14219310095412335,1,0,0,0,0
132,5.28,4099,P,417015,0.04360035314265048,1,0,0,0,0
133,5.32,3702,P,421114,0.039377532894386946,1,0,0,0,0
134,5.36,2893,P,424816,0.030772339995532534,1,0,0,0,0
135,5.4,3139,P,427709,0.03338899939370087,1,0,0,0,0
136,5.44,433,B,436535,0.004605746013849148,1,0,0,0,0
137,5.48,784,B,435751,0.008339272228308851,1,0,0,0,0
138,5.52,402,B,436968,0.004276004382372651,1,0,0,0,0
139,5.56,4903,P,430848,0.052152361907395785,1,0,0,0,0
140,5.6,2568,P,437370,0.027315371278440217,1,0,0,0,0
141,5.64,418,B,444294,0.004446193611521811,1,0,0,0,0
142,5.68,706,B,443588,0.007509599736206695,1,0,0,0,0
143,5.72,318,B,444712,0.0033825109293395593,1,0,0,0,0
144,5.76,3650,P,439938,0.03882441789965218,1,0,0,0,0
145,5.8,509,B,456290,0.005414144852307659,1,0,0,0,0
146,5.84,886,B,455404,0.009424228564134747,1,0,0,0,0
147,5.88,371,B,456799,0.003946262750896152,1,0,0,0,0
148,5.92,10374,P,445030,0.11034644144958676,1,0,0,0,0
149,5.96,485,B,461124,0.005158861008583919,1,0,0,0,0
150,6.0,3954,P,457170,0.04205801325348622,1,0,0,0,0
151,6.04,596,B,465714,0.006339548785806218,1,0,0,0,0
152,6.08,4105,P,461609,0.04366417410358142,1,0,0,0,0
153,6.12,518,B,471727,0.005509876293704062,1,0,0,0,0
154,6.16,959,B,470768,0.010200716922127791,1,0,0,0,0
155,6.2,431,B,472245,0.0045844723602055035,1,0,0,0,0
156,6.24,4458,P,466310,0.047418973971684764,1,0,0,0,0
157,6.28,2631,P,472676,0.027985491368215033,1,0,0,0,0
158,6.32,349,B,488834,0.0037122525608160573,1,0,0,0,0
159,6.36,994,B,487840,0.010573005860891578,1,0,0,0,0
160,6.4,551,B,489183,0.005860891578824205,1,0,0,0,0
161,6.44,12533,P,475307,0.13331135055790155,1,0,0,0,0
162,6.48,4207,P,489734,0.044749130439407314,1,0,0,0,0
163,6.52,695,B,498660,0.007392594641166647,1,0,0,0,0
164,6.56,4719,P,493941,0.05019518577218044,1,0,0,0,0
165,6.6,795,B,506663,0.008456277323348898,1,0,0,0,0
166,6.64,1369,B,505294,0.014561815919075021,1,0,0,0,0
167,6.68,871,B,507458,0.009264676161807409,1,0,0,0,0
168,6.72,5939,P,499355,0.06317211449480391,1,0,0,0,0
169,6.76,639,B,514729,0.006796932339144586,1,0,0,0,0
170,6.8,1053,B,513676,0.011200578643379108,1,0,0,0,0
171,6.84,504,B,515368,0.005360960718198547,1,0,0,0,0
172,6.88,5347,P,508329,0.056875113016284985,1,0,0,0,0
173,6.92,432,B,529694,0.004595109187027326,1,0,0,0,0
174,6.96,1104,B,528590,0.011743056811292056,1,0,0,0,0
175,7.0,624,B,530126,0.0066373799368172485,1,0,0,0,0
176,7.04,12718,P,515872,0.13527916351993874,1,0,0,0,0
177,7.08,4524,P,530750,0.048121004541925055,1,0,0,0,0
178,7.12,670,B,540325,0.007126673970621084,1,0,0,0,0
179,7.16,5051,P,535274,0.05372661227702552,1,0,0,0,0
180,7.2,724,B,547982,0.0077010626189995,1,0,0,0,0
181,7.24,1226,B,546756,0.013040749683554401,1,0,0,0,0
182,7.28,589,B,548706,0.00626509099805346,1,0,0,0,0
183,7.32,5761,P,540995,0.0612787593205195,1,0,0,0,0
184,7.36,2865,P,549295,0.030474508844521502,1,0,0,0,0
185,7.4,2685,P,552160,0.028559880016593448,1,0,0,0,0
186,7.44,2709,P,554845,0.02881516386031719,1,0,0,0,0
187,7.48,565,B,563391,0.006009807154329721,1,0,0,0,0
188,7.52,1091,B,562300,0.011604778062608363,1,0,0,0,0
189,7.56,570,B,563956,0.006062991288438833,1,0,0,0,0
190,7.6,4746,P,557554,0.05048238009636965,1,0,0,0,0
191,7.64,852,B,578256,0.009062576452192782,1,0,0,0,0
192,7.68,1436,B,576820,0.01527448331613713,1,0,0,0,0
193,7.72,508,B,579108,0.005403508025485837,1,0,0,0,0
194,7.76,12294,P,564526,0.13076914894748598,1,0,0,0,0
195,7.8,539,B,584581,0.005733249656962335,1,0,0,0,0
196,7.84,4965,P,579616,0.05281184517034878,1,0,0,0,0
197,7.88,538,B,591075,0.005722612830140512,1,0,0,0,0
198,7.92,818,B,590257,0.008700924340250816,1,0,0,0,0
199,7.96,405,B,591613,0.004307914862838118,1,0,0,0,0
200,8.0,5137,P,585120,0.054641379383702254,1,0,0,0,0
201,8.04,2776,P,592018,0.0295278312573793,1,0,0,0,0
202,8.08,382,B,599604,0.0040632678459362,1,0,0,0,0
203,8.12,662,B,598942,0.007041579356046504,1,0,0,0,0
204,8.16,328,B,599986,0.0034888791975577847,1,0,0,0,0
205,8.2,4148,P,594794,0.04412155765691979,1,0,0,0,0
206,8.24,486,B,611698,0.0051694978354057414,1,0,0,0,0
207,8.28,809,B,610889,0.008605192898854414,1,0,0,0,0
208,8.32,330,B,612184,0.0035101528512014295,1,0,0,0,0
209,8.36,10575,P,600314,0.11248444364077309,1,0,0,0,0
210,8.4,3683,P,612514,0.03917543318477232,1,0,0,0,0
211,8.44,472,B,620578,0.005020582259900226,1,0,0,0,0
212,8.48,387,B,621050,0.004116451980045313,1,0,0,0,0
213,8.52,4381,P,616197,0.04659993830640443,1,0,0,0,0
214,8.56,368,B,626807,0.003914352270430685,1,0,0,0,0
215,8.6,693,B,626114,0.007371320987523002,1,0,0,0,0
216,8.64,342,B,627175,0.0036377947730632998,1,0,0,0,0
217,8.68,4677,P,621437,0.049748439045663895,1,0,0,0,0
218,8.72,332,B,641113,0.0035314265048450744,1,0,0,0,0
219,8.76,757,B,640356,0.008052077904119643,1,0,0,0,0
220,8.8,421,B,641445,0.004478104091987278,1,0,0,0,0
221,8.84,12839,P,627517,0.13656621956537926,1,0,0,0,0
222,8.88,4216,P,641866,0.04484486188080372,1,0,0,0,0
223,8.92,384,B,652107,0.004084541499579845,1,0,0,0,0
224,8.96,616,B,651491,0.006552285322242669,1,0,0,0,0
225,9.0,334,B,652491,0.0035527001584887198,1,0,0,0,0
226,9.04,5409,P,646082,0.05753459627923798,1,0,0,0,0
227,9.08,339,B,658068,0.0036058842925978324,1,0,0,0,0
228,9.12,596,B,657472,0.006339548785806218,1,0,0,0,0
229,9.16,340,B,658407,0.003616521119419655,1,0,0,0,0
230,9.2,4647,P,652825,0.049429334241009225,1,0,0,0,0
231,9.24,364,B,663118,0.003871804963143395,1,0,0,0,0
232,9.28,610,B,662508,0.006488464361311733,1,0,0,0,0
233,9.32,274,B,663482,0.0029144905491793687,1,0,0,0,0
234,9.36,3761,P,658747,0.04000510567687447,1,0,0,0,0
235,9.4,555,B,676034,0.005903438886111495,1,0,0,0,0
236,9.44,886,B,675148,0.009424228564134747,1,0,0,0,0
237,9.48,344,B,676589,0.0036590684267069446,1,0,0,0,0
238,9.52,11392,P,663756,0.12117473115420208,1,0,0,0,0
239,9.56,3924,P,676933,0.041738908448831546,1,0,0,0,0
240,9.6,2958,P,680857,0.031463733738951,1,0,0,0,0
241,9.64,3144,P,683815,0.033442183527809984,1,0,0,0,0
242,9.68,2604,P,686959,0.027698297044025825,1,0,0,0,0
243,9.72,335,B,692458,0.003563336985310542,1,0,0,0,0
244,9.76,2895,P,689563,0.03079361364917618,1,0,0,0,0
245,9.8,306,B,696678,0.003254869007477689,1,0,0,0,0
246,9.84,477,B,696201,0.005073766394009339,1,0,0,0,0
247,9.88,282,B,696984,0.002999585163753949,1,0,0,0,0
248,9.92,3408,P,692793,0.03625030580877113,1,0,0,0,0
249,9.96,422,P,697266,0.004488740918809101,1,0,0,0,0
250,10.0,77320,I,697688,0.8224394498633167,1,0,0,0,0
251,10.04,572,B,788615,0.006084264942082478,1,0,0,0,0
252,10.08,751,B,787864,0.007988256943188709,1,0,0,0,0
253,10.12,312,B,789187,0.0033186899684086242,1,0,0,0,0
254,10.16,12856,P,775008,0.13674704562135023,1,0,0,0,0
255,10.2,3580,P,789499,0.0380798400221246,1,0,0,0,0
256,10.24,402,B,796612,0.004276004382372651,1,0,0,0,0
257,10.28,3533,P,793079,0.03757990916149894,1,0,0,0,0
258,10.32,369,B,800278,0.0039249890972525075,1,0,0,0,0
259,10.36,3264,P,797014,0.034718602746428684,1,0,0,0,0
260,10.4,466,B,804092,0.004956761298969292,1,0,0,0,0
261,10.44,3445,P,800647,0.03664386840117856,1,0,0,0,0
262,10.48,426,B,809283,0.004531288226096391,1,0,0,0,0
263,10.52,630,B,808653,0.006701200897748184,1,0,0,0,0
264,10.56,350,B,809709,0.0037228893876378798,1,0,0,0,0
265,10.6,4095,P,804558,0.04355780583536319,1,0,0,0,0
266,10.64,468,B,822688,0.0049780349526129366,1,0,0,0,0
267,10.68,749,B,821939,0.007966983289545064,1,0,0,0,0
268,10.72,296,B,823156,0.0031485007392594642,1,0,0,0,0
269,10.76,11880,P,810059,0.12636550264325147,1,0,0,0,0
270,10.8,358,B,828749,0.00380798400221246,1,0,0,0,0
271,10.84,600,B,828149,0.006382096093093508,1,0,0,0,0
272,10.88,338,B,829107,0.0035952474657760095,1,0,0,0,0
273,10.92,4697,P,823452,0.04996117558210035,1,0,0,0,0
274,10.96,574,B,833449,0.006105538595726123,1,0,0,0,0
275,11.0,470,B,834023,0.0049993086062565814,1,0,0,0,0
276,11.04,4004,P,829445,0.04258985459457735,1,0,0,0,0
277,11.08,479,B,838986,0.005095040047652984,1,0,0,0,0
278,11.12,677,B,838309,0.0072011317583738415,1,0,0,0,0
279,11.16,331,B,839465,0.003520789678023252,1,0,0,0,0
280,11.2,3816,P,834493,0.040590131152074715,1,0,0,0,0
281,11.24,518,B,851422,0.005509876293704062,1,0,0,0,0
282,11.28,972,B,850450,0.010338995670811483,1,0,0,0,0
283,11.32,442,B,851940,0.004701477455245551,1,0,0,0,0
284,11.36,10654,P,839796,0.11332475295969706,1,0,0,0,0
285,11.4,3861,P,852382,0.041068788359056724,1,0,0,0,0
286,11.44,510,B,861825,0.005424781679129482,1,0,0,0,0
287,11.48,844,B,860981,0.008977481837618201,1,0,0,0,0
288,11.52,396,B,862335,0.004212183421441715,1,0,0,0,0
289,11.56,4738,P,856243,0.05039728548179507,1,0,0,0,0
290,11.6,568,B,868674,0.006041717634795188,1,0,0,0,0
291,11.64,1169,B,867505,0.012434450554710519,1,0,0,0,0
292,11.68,688,B,869242,0.007318136853413889,1,0,0,0,0
293,11.72,4774,P,862731,0.050780211247380684,1,0,0,0,0
294,11.76,2763,P,869930,0.029389552508695606,1,0,0,0,0
295,11.8,772,B,886568,0.00821163030644698,1,0,0,0,0
296,11.84,1299,B,885269,0.013817238041547445,1,0,0,0,0
297,11.88,565,B,887340,0.006009807154329721,1,0,0,0,0
298,11.92,12576,P,872693,0.13376873411123993,1,0,0,0,0
299,11.96,4427,P,887905,0.047089232340208266,1,0,0,0,0
300,12.0,3795,P,892332,0.04036675778881644,1,0,0,0,0
301,12.04,3490,P,896127,0.037122525608160574,1,0,0,0,0
302,12.08,3096,P,899617,0.032931615840362506,1,0,0,0,0
303,12.12,383,B,907905,0.004073904672758023,1,0,0,0,0
304,12.16,632,B,907273,0.006722474551391829,1,0,0,0,0
305,12.2,328,B,908288,0.0034888791975577847,1,0,0,0,0
306,12.24,4560,P,902713,0.04850393030751066,1,0,0,0,0
307,12.28,340,B,912847,0.003616521119419655,1,0,0,0,0
308,12.32,664,B,912183,0.007062853009690149,1,0,0,0,0
309,12.36,378,B,913187,0.00402072053864891,1,0,0,0,0
310,12.4,3567,P,908616,0.03794156127344091,1,0,0,0,0
311,12.44,736,B,925736,0.00782870454086137,1,0,0,0,0
312,12.48,1093,B,924643,0.011626051716252007,1,0,0,0,0
313,12.52,483,B,926472,0.005137587354940274,1,0,0,0,0
314,12.56,11078,P,913565,0.1178347675321498,1,0,0,0,0
315,12.6,594,B,934626,0.006318275132162573,1,0,0,0,0
316,12.64,1241,B,933385,0.01320030208588174,1,0,0,0,0
317,12.68,643,B,935220,0.006839479646431877,1,0,0,0,0
318,12.72,6430,P,926955,0.06839479646431876,1,0,0,0,0
319,12.76,3850,P,935863,0.040951783264016675,1,0,0,0,0
320,12.8,465,B,945259,0.004946124472147469,1,0,0,0,0
321,12.84,788,B,944471,0.00838181953559614,1,0,0,0,0
322,12.88,401,B,945724,0.004265367555550828,1,0,0,0,0
323,12.92,4758,P,939713,0.05061002201823152,1,0,0,0,0
324,12.96,452,B,959220,0.0048078457234637766,1,0,0,0,0
325,13.0,775,B,958445,0.008243540786912449,1,0,0,0,0
326,13.04,535,B,959672,0.005690702349675045,1,0,0,0,0
327,13.08,12320,P,946125,0.13104570644485336,1,0,0,0,0
328,13.12,3977,P,960207,0.042302660270388134,1,0,0,0,0
329,13.16,2946,P,964184,0.03133609181708913,1,0,0,0,0
330,13.2,465,B,970936,0.004946124472147469,1,0,0,0,0
331,13.24,3806,P,967130,0.04048376288385649,1,0,0,0,0
332,13.28,482,B,977198,0.005126950528118452,1,0,0,0,0
333,13.32,817,B,976381,0.008690287513428993,1,0,0,0,0
334,13.36,352,B,977680,0.003744163041281525,1,0,0,0,0
335,13.4,4980,P,971401,0.05297139757267612,1,0,0,0,0
336,13.44,414,B,981011,0.004403646304234521,1,0,0,0,0
337,13.48,2979,P,978032,0.03168710710220927,1,0,0,0,0
338,13.52,380,B,995000,0.004041994192292555,1,0,0,0,0
339,13.56,965,B,994035,0.010264537883058726,1,0,0,0,0
340,13.6,500,B,995380,0.0053184134109112565,1,0,0,0,0
341,13.64,12610,P,981425,0.1341303862231819,1,0,0,0,0
342,13.68,4152,P,995880,0.04416410496420708,1,0,0,0,0
343,13.72,2954,P,1000032,0.03142118643166371,1,0,0,0,0
344,13.76,2990,P,1002986,0.03180411219724932,1,0,0,0,0
345,13.8,2579,P,1005976,0.027432376373480262,1,0,0,0,0
346,13.84,2881,P,1008555,0.03064469807367066,1,0,0,0,0
347,13.88,401,B,1015105,0.004265367555550828,1,0,0,0,0
348,13.92,3669,P,1011436,0.0390265176092668,1,0,0,0,0
349,13.96,366,B,1018448,0.00389307861678704,1,0,0,0,0
350,14.0,2942,P,1015506,0.03129354450980184,0,0,1,0,0
351,14.04,380,B,1023227,0.004041994192292555,0,0,1,0,0
352,14.08,729,B,1022498,0.007754246753108613,0,0,1,0,0
353,14.12,381,B,1023607,0.004052631019114378,0,0,1,0,0
354,14.16,3684,P,1018814,0.03918607001159414,0,0,1,0,0
355,14.2,500,B,1034284,0.0053184134109112565,0,0,1,0,0
356,14.24,814,B,1033470,0.008658377032963526,0,0,1,0,0
357,14.28,367,B,1034784,0.0039037154436088626,0,0,1,0,0
358,14.32,9482,P,1023988,0.10085839192452108,0,0,1,0,0
359,14.36,3113,P,1035151,0.033112441896333486,0,0,1,0,0
360,14.4,2617,P,1038264,0.02783657579270952,0,0,1,0,0
361,14.44,385,B,1045069,0.0040951783264016675,0,0,1,0,0
362,14.48,741,B,1044328,0.007881888674970482,0,0,1,0,0
363,14.52,420,B,1045454,0.004467467265165456,0,0,1,0,0
364,14.56,3447,P,1040881,0.03666514205482221,0,0,1,0,0
365,14.6,353,B,1049339,0.0037547998681033475,0,0,1,0,0
366,14.64,594,B,1048745,0.006318275132162573,0,0,1,0,0
367,14.68,302,B,1049692,0.0032123217001903993,0,0,1,0,0
368,14.72,2871,P,1045874,0.030538329805452437,0,0,1,0,0
369,14.76,384,B,1056774,0.004084541499579845,0,0,1,0,0
370,14.8,617,B,1056157,0.006562922149064491,0,0,1,0,0
371,14.84,528,B,1057158,0.005616244561922288,0,0,1,0,0
372,14.88,6163,P,1049994,0.06555476370289215,0,0,1,0,0
373,14.92,2235,P,1057686,0.02377330794677332,0,0,1,0,0
374,14.96,1997,P,1059921,0.02124174316317956,0,0,1,0,0
375,15.0,366,B,1064555,0.00389307861678704,0,0,1,0,0
376,15.04,562,B,1063993,0.0059778966738642525,0,0,1,0,0
377,15.08,283,B,1064921,0.0030102219905757716,0,0,1,0,0
378,15.12,2075,P,1061918,0.022071415655281715,0,0,1,0,0
379,15.16,941,B,1076570,0.010009254039334985,0,0,1,0,0
380,15.2,1920,B,1074650,0.020422707497899227,0,0,1,0,0
381,15.24,865,B,1077511,0.009200855200876474,0,0,1,0,0
382,15.28,9446,P,1065204,0.10047546615893546,0,0,1,0,0
383,15.32,959,B,1101060,0.010200716922127791,0,0,1,0,0
384,15.36,2565,B,1098495,0.027283460797974748,0,0,1,0,0
385,15.4,1297,B,1102019,0.0137959643879038,0,0,1,0,0
386,15.44,20119,P,1078376,0.21400231882824716,0,0,1,0,0
387,15.48,1023,B,1120498,0.010881473838724431,0,0,1,0,0
388,15.52,1427,B,1119071,0.015178751874740727,0,0,1,0,0
389,15.56,885,B,1121521,0.009413591737312925,0,0,1,0,0
390,15.6,15755,P,1103316,0.1675832065778137,0,0,1,0,0
391,15.64,1207,B,1133911,0.012838649973939775,0,0,1,0,0
392,15.68,717,B,1135118,0.007626604831246743,0,0,1,0,0
393,15.72,11505,P,1122406,0.12237669258506802,0,0,1,0,0
394,15.76,914,B,1150040,0.009722059715145778,0,0,1,0,0
395,15.8,1397,B,1148643,0.014859647070086052,0,0,1,0,0
396,15.84,757,B,1150954,0.008052077904119643,0,0,1,0,0
397,15.88,12808,P,1135835,0.13623647793390276,0,0,1,0,0
398,15.92,742,B,1170167,0.007892525501792305,0,0,1,0,0
399,15.96,1130,B,1169037,0.012019614308659441,0,0,1,0,0
400,16.0,883,B,1170909,0.00939231808366928,0,0,1,0,0
401,16.04,17326,P,1151711,0.18429366151489687,0,0,1,0,0
402,16.08,692,B,1178864,0.00736068416070118,0,0,1,0,0
403,16.12,1071,B,1177793,0.011392041526171912,0,0,1,0,0
404,16.16,624,B,1179556,0.0066373799368172485,0,0,1,0,0
405,16.2,6001,P,1171792,0.0638315977577569,0,0,1,0,0
406,16.24,872,B,1190008,0.009275312988629231,0,0,1,0,0
407,16.28,1701,B,1188307,0.018093242423920096,0,0,1,0,0
408,16.32,1479,B,1190880,0.0157318668694755,0,0,1,0,0
409,16.36,8127,P,1180180,0.08644549158095156,0,0,1,0,0
410,16.4,1959,B,1203994,0.020837543743950304,0,0,1,0,0
411,16.44,3082,B,1200912,0.03278270026485699,0,0,1,0,0
412,16.48,2369,B,1205953,0.025198642740897535,0,0,1,0,0
413,16.52,8553,P,1192359,0.09097677980704796,0,0,1,0,0
414,16.56,2664,B,1223343,0.02833650665333518,0,0,1,0,0
415,16.6,3762,B,1219581,0.0400157425036963,0,0,1,0,0
416,16.64,2766,B,1226007,0.029421462989161075,0,0,1,0,0
417,16.68,11259,P,1208322,0.11976003318689968,0,0,1,0,0
418,16.72,1771,B,1239597,0.01883782030144767,0,0,1,0,0
419,16.76,2518,B,1237079,0.02678352993734909,0,0,1,0,0
420,16.8,1072,B,1241368,0.011402678352993734,0,0,1,0,0
421,16.84,8306,P,1228773,0.0883494835820578,0,0,1,0,0
422,16.88,1361,B,1251971,0.014476721304500442,0,0,1,0,0
423,16.92,2035,B,1249936,0.021645942582408817,0,0,1,0,0
