frame,time,blurriness,lighting_change,block,movement,normal,has_blur,has_move,has_overexposure,has_block
84,3.36,786.8715894843706,2,0.9805729166666668,0.004244248366013,1,0,0,0,0
85,3.4,787.5326831345659,3,0.98055,0.0040889460784313,1,0,0,0,0
86,3.44,788.1230478552042,4,0.9805583333333332,0.0043114460784313,1,0,0,0,0
87,3.48,787.7357874693752,2,0.9805479166666666,0.0045043300653594,1,0,0,0,0
88,3.52,788.3302666178994,2,0.9805375,0.0046655882352941,1,0,0,0,0
89,3.56,789.1044040382639,2,0.9805395833333334,0.0048475735294117,1,0,0,0,0
90,3.6,772.2140493193747,5,0.9803854166666668,0.0232418218954248,1,0,0,0,0
91,3.64,776.8462454881769,7,0.980375,0.0055967973856209,1,0,0,0,0
92,3.68,780.1524747287327,5,0.9803979166666666,0.0050920424836601,1,0,0,0,0
93,3.72,781.7753558567666,5,0.9803666666666668,0.0047542647058823,1,0,0,0,0
94,3.76,784.3578992915973,2,0.9803979166666666,0.0044690604575163,1,0,0,0,0
95,3.8,785.9526326527084,2,0.98040625,0.004300204248366,1,0,0,0,0
96,3.84,787.3765012993707,3,0.9803875,0.0042832924836601,1,0,0,0,0
97,3.88,787.551243308329,2,0.9803583333333332,0.0041988153594771,1,0,0,0,0
98,3.92,789.3835224411415,3,0.9803604166666666,0.0042271323529411,1,0,0,0,0
99,3.96,789.7338029382638,3,0.98036875,0.0040989787581699,1,0,0,0,0
100,4.0,789.6936865412323,2,0.9803791666666668,0.0040848937908496,1,0,0,0,0
101,4.04,789.6477074387329,3,0.980425,0.0039375816993464,1,0,0,0,0
102,4.08,790.3026238353992,4,0.9803875,0.004020089869281,1,0,0,0,0
103,4.12,790.8327548249608,7,0.9803916666666668,0.0039270996732026,1,0,0,0,0
104,4.16,791.2984486388887,7,0.98033125,0.0038406944444444,1,0,0,0,0
105,4.2,771.7222102583288,11,0.98073125,0.0229703186274509,1,0,0,0,0
106,4.24,776.9595061536414,3,0.9806854166666666,0.0057192401960784,1,0,0,0,0
107,4.28,780.4230708166492,3,0.9807020833333332,0.0051606781045751,1,0,0,0,0
108,4.32,783.7289124974993,2,0.9807104166666668,0.0048883088235294,1,0,0,0,0
109,4.36,784.4485874600001,3,0.98069375,0.0047190114379084,1,0,0,0,0
110,4.4,785.7009979163153,28,0.9806916666666666,0.0045681454248366,1,0,0,0,0
111,4.44,786.3523749988885,37,0.98064375,0.0044647222222222,1,0,0,0,0
112,4.48,787.1357103947875,39,0.980625,0.0043850163398692,1,0,0,0,0
113,4.52,787.0290062186416,3,0.9806541666666668,0.0044827287581699,1,0,0,0,0
114,4.56,788.2010978791276,2,0.9806375,0.0041698447712418,1,0,0,0,0
115,4.6,787.7850333249304,2,0.98065625,0.0042766339869281,1,0,0,0,0
116,4.64,788.852774984375,3,0.9806583333333332,0.0042679656862745,1,0,0,0,0
117,4.68,789.3080395489543,3,0.9806270833333334,0.004110906862745,1,0,0,0,0
118,4.72,789.560183298177,2,0.9806270833333334,0.0040687745098039,1,0,0,0,0
119,4.76,789.1805562452734,2,0.98063125,0.0041573447712418,1,0,0,0,0
120,4.8,771.5715139729815,8,0.98064375,0.0232084803921568,1,0,0,0,0
121,4.84,776.6070203197221,5,0.98063125,0.005816544117647,1,0,0,0,0
122,4.88,780.4634495774998,4,0.9805104166666668,0.0051568790849673,1,0,0,0,0
123,4.92,782.6220599638499,3,0.9805208333333332,0.005065727124183,1,0,0,0,0
124,4.96,784.2367995499827,2,0.9805291666666668,0.0046077369281045,1,0,0,0,0
125,5.0,785.2769288502603,2,0.9805229166666668,0.0042971486928104,1,0,0,0,0
126,5.04,787.1563934217664,2,0.9805166666666668,0.0043135866013071,1,0,0,0,0
127,5.08,786.7909685711417,2,0.9804666666666668,0.0041055147058823,1,0,0,0,0
128,5.12,787.5933395018707,4,0.9804125,0.0042493382352941,1,0,0,0,0
129,5.16,787.8046395111066,3,0.9804625,0.0041593055555555,1,0,0,0,0
130,5.2,788.3974395589197,3,0.98048125,0.0042341666666666,1,0,0,0,0
131,5.24,789.2061520589194,2,0.98050625,0.0042301225490196,1,0,0,0,0
132,5.28,790.1566249220662,5,0.9804979166666666,0.0042400408496732,1,0,0,0,0
133,5.32,790.1316207981769,5,0.9804958333333332,0.0042255392156862,1,0,0,0,0
134,5.36,790.9328749999306,3,0.9804833333333334,0.0043180637254901,1,0,0,0,0
135,5.4,771.1802059937107,4,0.9804479166666666,0.0231606372549019,1,0,0,0,0
136,5.44,775.5747121197222,2,0.9804041666666666,0.0053890686274509,1,0,0,0,0
137,5.48,778.4963914330555,4,0.9803895833333334,0.0049213235294117,1,0,0,0,0
138,5.52,781.3482581597224,3,0.9803875,0.004561225490196,1,0,0,0,0
139,5.56,783.1995685341624,2,0.9803791666666668,0.0045257761437908,1,0,0,0,0
140,5.6,784.6939957458162,3,0.98036875,0.0045089950980392,1,0,0,0,0
141,5.64,785.2272665382641,4,0.9803520833333332,0.0042693464052287,1,0,0,0,0
142,5.68,786.2920686685376,3,0.9803416666666668,0.0041752124183006,1,0,0,0,0
143,5.72,786.0346520441623,3,0.9803583333333332,0.0038923284313725,1,0,0,0,0
144,5.76,787.6312499943749,5,0.9803395833333334,0.0040184232026143,1,0,0,0,0
145,5.8,788.1195604093707,5,0.9803145833333332,0.003984975490196,1,0,0,0,0
146,5.84,788.6342249853993,2,0.98031875,0.0040017728758169,1,0,0,0,0
147,5.88,788.7724291641666,2,0.9803125,0.0038420588235294,1,0,0,0,0
148,5.92,788.9916937268704,2,0.9803208333333332,0.0039083496732026,1,0,0,0,0
149,5.96,789.7131708328994,114,0.980275,0.0041006290849673,1,0,0,0,0
150,6.0,770.9132124810936,223,0.9803270833333332,0.0235380310457516,1,0,0,0,0
151,6.04,775.6454499997224,255,0.98035625,0.0061619117647058,1,0,0,0,0
152,6.08,778.556927850586,276,0.9803416666666668,0.0056579901960784,1,0,0,0,0
153,6.12,780.7785184049304,469,0.9802833333333332,0.0055390359477124,1,0,0,0,0
154,6.16,782.588024648433,586,0.98005625,0.0056583905228758,1,0,0,0,0
155,6.2,782.8811189427083,446,0.9798791666666666,0.0052840931372549,1,0,0,0,0
156,6.24,784.5723598254816,315,0.9797875,0.0049418790849673,1,0,0,0,0
157,6.28,784.5419287890237,153,0.9796833333333334,0.0047164133986928,1,0,0,0,0
158,6.32,785.7954112155553,225,0.9797541666666668,0.0047261111111111,1,0,0,0,0
159,6.36,786.4862374074826,444,0.9800958333333334,0.005309566993464,1,0,0,0,0
160,6.4,787.5806020354818,702,0.98075625,0.0057727859477124,1,0,0,0,0
161,6.44,788.7155851561415,1017,0.9815291666666668,0.0063440849673202,1,0,0,0,0
162,6.48,790.137450784683,1664,0.9823833333333334,0.0074305718954248,1,0,0,0,0
163,6.52,790.379275668225,2653,0.9831791666666668,0.0090993137254901,1,0,0,0,0
164,6.56,789.5043560103082,3587,0.9836458333333332,0.0105758496732026,1,0,0,0,0
165,6.6,766.4696957249827,4277,0.9841020833333334,0.0308582516339869,1,0,0,0,0
166,6.64,765.662502080621,4756,0.98390625,0.0148967156862745,1,0,0,0,0
167,6.68,761.1877270825994,4689,0.9839604166666668,0.0148226633986928,1,0,0,0,0
168,6.72,760.5285650197221,6043,0.9856395833333332,0.0172373120915032,1,0,0,0,0
169,6.76,758.0146214687329,6894,0.9856979166666666,0.0179281290849673,1,0,0,0,0
170,6.8,759.391094722066,7705,0.9856354166666668,0.01911227124183,1,0,0,0,0
171,6.84,761.555624113264,7930,0.9856145833333332,0.0194691339869281,1,0,0,0,0
172,6.88,771.0140058824611,8831,0.9854,0.0209421732026143,1,0,0,0,0
173,6.92,780.8647624978995,9429,0.9850520833333334,0.0223098692810457,1,0,0,0,0
174,6.96,788.9090708485937,9998,0.9847125,0.0231295261437908,1,0,0,0,0
175,7.0,802.8847379203082,10315,0.9834208333333332,0.0235545833333333,1,0,0,0,0
176,7.04,813.5023437463499,10178,0.982425,0.0233092810457516,1,0,0,0,0
177,7.08,820.2017280902604,10293,0.9814270833333332,0.0234774019607843,1,0,0,0,0
178,7.12,823.9810810103081,9609,0.9803604166666666,0.0224004575163398,1,0,0,0,0
179,7.16,819.0693992707245,8980,0.9793416666666668,0.0212445996732026,1,0,0,0,0
180,7.2,797.8034879630164,8391,0.9781104166666666,0.0378040849673202,1,0,0,0,0
181,7.24,801.2219598128086,7757,0.9774979166666666,0.0199869362745098,1,0,0,0,0
182,7.28,801.6613060711417,7006,0.97719375,0.0182588970588235,1,0,0,0,0
183,7.32,806.3563069033158,6215,0.9766520833333332,0.0166507516339869,1,0,0,0,0
184,7.36,814.4919221178773,5361,0.9766145833333332,0.0145935620915032,1,0,0,0,0
185,7.4,826.0884739149303,4655,0.97693125,0.0133448202614379,1,0,0,0,0
186,7.44,825.1656298488888,3985,0.97723125,0.012354975490196,1,0,0,0,0
187,7.48,817.1227987623437,4303,0.9773458333333334,0.0124925571895424,1,0,0,0,0
188,7.52,815.587747880725,4043,0.97750625,0.0120681862745098,1,0,0,0,0
189,7.56,812.8172998715972,3520,0.9775833333333334,0.0114242565359477,1,0,0,0,0
190,7.6,810.5721479161415,3127,0.9777166666666668,0.010652475490196,1,0,0,0,0
191,7.64,807.95721249,2912,0.97791875,0.0102978921568627,1,0,0,0,0
192,7.68,804.309337499722,2717,0.9783020833333332,0.0099860784313725,1,0,0,0,0
193,7.72,803.45786041569,2381,0.9788875,0.0096719035947712,1,0,0,0,0
194,7.76,806.2006287965971,2115,0.9796625,0.0090517401960784,1,0,0,0,0
195,7.8,778.6556531802041,2014,0.9807375,0.0276094362745098,1,0,0,0,0
196,7.84,778.9513544777735,1193,0.9807041666666668,0.008492385620915,1,0,0,0,0
197,7.88,781.6877931654122,612,0.9806791666666668,0.0066356862745098,1,0,0,0,0
198,7.92,783.602203326389,502,0.9806958333333332,0.0060431045751633,1,0,0,0,0
199,7.96,784.6945888854124,348,0.98070625,0.0054330718954248,1,0,0,0,0
200,8.0,785.3142656749827,114,0.9806604166666668,0.0048274591503267,1,0,0,0,0
201,8.04,785.8358845260024,54,0.98065,0.0045720098039215,1,0,0,0,0
202,8.08,786.1348515114196,4,0.9806208333333334,0.004721339869281,1,0,0,0,0
203,8.12,786.4531266581206,7,0.9806291666666668,0.0046673937908496,1,0,0,0,0
204,8.16,788.1532560103083,4,0.9806270833333334,0.00452477124183,1,0,0,0,0
205,8.2,789.6313184588499,55,0.9806270833333334,0.0045031290849673,1,0,0,0,0
206,8.24,791.8721954783159,153,0.9805916666666666,0.0047195343137254,1,0,0,0,0
207,8.28,792.7607663866494,224,0.9804479166666666,0.0046393382352941,1,0,0,0,0
208,8.32,793.9273286590103,250,0.98040625,0.0047073692810457,1,0,0,0,0
209,8.36,793.7974434217666,267,0.9803520833333332,0.005013725490196,1,0,0,0,0
210,8.4,778.2714623263888,251,0.98033125,0.0238869934640522,1,0,0,0,0
211,8.44,782.1084269249957,212,0.9802666666666666,0.0061978676470588,1,0,0,0,0
212,8.48,785.4998749722223,185,0.9801979166666668,0.0057376307189542,1,0,0,0,0
213,8.52,787.1748729124954,191,0.9802354166666668,0.0053269607843137,1,0,0,0,0
214,8.56,789.9889020711418,188,0.9802583333333332,0.0051495588235294,1,0,0,0,0
215,8.6,791.2772727806904,141,0.9802791666666668,0.0049291013071895,1,0,0,0,0
216,8.64,792.2090541062327,139,0.9802666666666666,0.0050224183006535,1,0,0,0,0
217,8.68,793.0469371741493,220,0.9802541666666666,0.0051641503267973,1,0,0,0,0
218,8.72,793.151412278316,211,0.9801395833333332,0.0051617075163398,1,0,0,0,0
219,8.76,793.4872520832249,188,0.9800458333333332,0.0050733578431372,1,0,0,0,0
220,8.8,793.9732394593705,192,0.9799354166666666,0.0050995915032679,1,0,0,0,0
221,8.84,793.6510349468705,203,0.9798875,0.0051712663398692,1,0,0,0,0
222,8.88,792.6143429586416,196,0.97989375,0.0051134232026143,1,0,0,0,0
223,8.92,793.2143521832638,216,0.9798770833333332,0.0053671977124183,1,0,0,0,0
224,8.96,794.5846633503082,431,0.9799604166666668,0.0058587990196078,1,0,0,0,0
225,9.0,773.0360955444271,846,0.98009375,0.0250822630718954,1,0,0,0,0
226,9.04,779.3042289641664,1315,0.980225,0.008580612745098,1,0,0,0,0
227,9.08,780.4148852837458,1893,0.9802958333333334,0.009315727124183,1,0,0,0,0
228,9.12,780.9205831863889,2189,0.97998125,0.0102978267973856,1,0,0,0,0
229,9.16,782.8714957249825,2473,0.97968125,0.0109091503267973,1,0,0,0,0
230,9.2,786.4485618124828,2954,0.9794541666666666,0.0117379656862745,1,0,0,0,0
231,9.24,788.7610682915581,3419,0.9792583333333332,0.0128000980392156,1,0,0,0,0
232,9.28,792.2053536349827,3594,0.9791229166666666,0.012938929738562,1,0,0,0,0
233,9.32,797.1853891471832,3651,0.9789895833333332,0.0130505555555555,1,0,0,0,0
234,9.36,805.4401518185375,3523,0.97880625,0.0127344444444444,1,0,0,0,0
235,9.4,812.3695060103081,3569,0.9787666666666668,0.0127771078431372,1,0,0,0,0
236,9.44,817.5874920308331,3510,0.9787270833333334,0.012171454248366,1,0,0,0,0
237,9.48,823.1109366788891,3258,0.9786791666666668,0.0113181862745098,1,0,0,0,0
238,9.52,827.1574155174959,3029,0.9786145833333332,0.0107941911764705,1,0,0,0,0
239,9.56,828.6579481662327,2789,0.97856875,0.0102084558823529,1,0,0,0,0
240,9.6,815.367538295829,2382,0.9784645833333332,0.0283270179738562,1,0,0,0,0
241,9.64,818.5063488958161,1539,0.9784729166666668,0.0095828186274509,1,0,0,0,0
242,9.68,821.8577597222226,783,0.97849375,0.0082327369281045,1,0,0,0,0
243,9.72,821.2748404572873,1412,0.97854375,0.008740727124183,1,0,0,0,0
244,9.76,820.2281494312327,2403,0.9785479166666666,0.0102855964052287,1,0,0,0,0
245,9.8,819.4446749583163,2589,0.97858125,0.0103318954248366,1,0,0,0,0
246,9.84,822.6677805999608,2098,0.9786083333333332,0.0097028594771241,1,0,0,0,0
247,9.88,821.8768007751695,1898,0.9786333333333334,0.0091856862745098,1,0,0,0,0
248,9.92,820.8809636286418,2194,0.9786020833333332,0.0096341258169934,1,0,0,0,0
249,9.96,818.9756714843749,2084,0.9786104166666668,0.0094483496732026,1,0,0,0,0
250,10.0,817.048638882461,2254,0.9785708333333332,0.0099606290849673,1,0,0,0,0
251,10.04,815.4362385791623,2629,0.9786520833333332,0.0103174428104575,1,0,0,0,0
252,10.08,817.7004163866494,2553,0.9787520833333332,0.0103367647058823,1,0,0,0,0
253,10.12,818.6199220260025,1511,0.9789104166666668,0.0090708333333333,1,0,0,0,0
254,10.16,820.5156204053994,867,0.9791208333333332,0.007683112745098,1,0,0,0,0
255,10.2,801.3360372330558,1196,0.9793270833333332,0.0263715032679738,1,0,0,0,0
256,10.24,804.7472400197223,1327,0.9793520833333332,0.0089841666666666,1,0,0,0,0
257,10.28,807.1572017252604,1530,0.979375,0.008936429738562,1,0,0,0,0
258,10.32,810.215331119683,1592,0.9794979166666666,0.00866375,1,0,0,0,0
259,10.36,809.3048229574825,1647,0.9795041666666666,0.008556135620915,1,0,0,0,0
260,10.4,809.6281655902602,1518,0.9794708333333332,0.008296658496732,1,0,0,0,0
261,10.44,808.6326641953084,1456,0.9794833333333334,0.0081633088235294,1,0,0,0,0
262,10.48,806.7828477648916,1539,0.9794520833333332,0.0082895098039215,1,0,0,0,0
263,10.52,805.3908812498913,1775,0.9794979166666666,0.0084118382352941,1,0,0,0,0
264,10.56,805.1398722256904,1709,0.9795645833333332,0.0085076307189542,1,0,0,0,0
265,10.6,804.1074729086415,1521,0.9796604166666668,0.0080774591503267,1,0,0,0,0
266,10.64,804.2539978531208,1358,0.9798333333333332,0.0077663071895424,1,0,0,0,0
267,10.68,802.733829116042,1134,0.9799375,0.0073279901960784,1,0,0,0,0
268,10.72,801.1183812003082,1012,0.9799645833333334,0.007126339869281,1,0,0,0,0
269,10.76,800.382339363607,1028,0.97999375,0.0069448284313725,1,0,0,0,0
270,10.8,781.3646934937107,984,0.98035625,0.0255633088235294,1,0,0,0,0
271,10.84,784.699001284544,808,0.98036875,0.0073069444444444,1,0,0,0,0
272,10.88,788.4464536288888,686,0.9803854166666668,0.0067303594771241,1,0,0,0,0
273,10.92,791.4526683409332,652,0.9803104166666666,0.0065515849673202,1,0,0,0,0
274,10.96,793.3638100129123,617,0.9802729166666668,0.0061492728758169,1,0,0,0,0
275,11.0,793.5401495330555,727,0.9801958333333334,0.0061377205882352,1,0,0,0,0
276,11.04,793.6593951388891,730,0.9801354166666668,0.0058366830065359,1,0,0,0,0
277,11.08,793.6939246041493,602,0.9800770833333332,0.0059030065359477,1,0,0,0,0
278,11.12,792.3938455791491,516,0.98005625,0.0052928839869281,1,0,0,0,0
279,11.16,791.9453037760416,458,0.9800354166666668,0.0051022385620915,1,0,0,0,0
280,11.2,794.2043726687456,327,0.9800979166666668,0.0050115767973856,1,0,0,0,0
281,11.24,794.5840539249305,269,0.9801916666666668,0.0051734803921568,1,0,0,0,0
282,11.28,793.6086393228081,151,0.9803208333333332,0.0047065767973856,1,0,0,0,0
283,11.32,792.4907748655553,73,0.980325,0.004688725490196,1,0,0,0,0
284,11.36,792.2242227648915,44,0.9803604166666666,0.0044753676470588,1,0,0,0,0
285,11.4,769.3043124999303,33,0.9805395833333334,0.0234622140522875,1,0,0,0,0
286,11.44,773.9020874810939,6,0.9806041666666668,0.0057438316993464,1,0,0,0,0
287,11.48,777.4260083206774,4,0.9805604166666668,0.0051817565359477,1,0,0,0,0
288,11.52,780.0307561755166,4,0.9804958333333332,0.0049190359477124,1,0,0,0,0
289,11.56,781.4381249949827,3,0.9804979166666666,0.0046091666666666,1,0,0,0,0
290,11.6,783.9657687412111,3,0.9805166666666668,0.0044350326797385,1,0,0,0,0
291,11.64,785.1987958332638,4,0.9804979166666666,0.0044475980392156,1,0,0,0,0
292,11.68,786.1457624415972,2,0.9805145833333332,0.0043353267973856,1,0,0,0,0
293,11.72,786.8403457728992,3,0.98050625,0.0043618954248366,1,0,0,0,0
294,11.76,787.9978186289542,4,0.98050625,0.0043093055555555,1,0,0,0,0
295,11.8,788.7226415132641,2,0.9804770833333334,0.0042035375816993,1,0,0,0,0
296,11.84,789.7931666415969,2,0.9805083333333332,0.0042353513071895,1,0,0,0,0
297,11.88,789.7827749735936,5,0.9805291666666668,0.0041701552287581,1,0,0,0,0
298,11.92,790.4163458187327,5,0.9805041666666666,0.0040470016339869,1,0,0,0,0
299,11.96,790.8493812316624,4,0.9805208333333332,0.004084656862745,1,0,0,0,0
300,12.0,770.5785265667319,9,0.98075625,0.0232035457516339,1,0,0,0,0
301,12.04,775.8274744863887,10,0.9807520833333332,0.005675702614379,1,0,0,0,0
302,12.08,779.766751668919,4,0.9807020833333332,0.0052950490196078,1,0,0,0,0
303,12.12,781.2859764197875,4,0.9806895833333332,0.0047713643790849,1,0,0,0,0
304,12.16,783.5888494058158,4,0.98070625,0.0046433986928104,1,0,0,0,0
305,12.2,784.9255268011068,3,0.9807083333333332,0.0045966176470588,1,0,0,0,0
306,12.24,785.8082578720656,3,0.98068125,0.0044279493464052,1,0,0,0,0
307,12.28,786.2917577327083,5,0.98066875,0.0043158415032679,1,0,0,0,0
308,12.32,787.8817429362456,6,0.980675,0.0044064624183006,1,0,0,0,0
309,12.36,788.2628658863886,4,0.9806770833333334,0.0045972467320261,1,0,0,0,0
310,12.4,789.3861511122874,3,0.9806729166666668,0.0043715604575163,1,0,0,0,0
311,12.44,788.9843368798437,3,0.9806895833333332,0.0044079493464052,1,0,0,0,0
312,12.48,789.8346181199611,2,0.98065,0.0044334803921568,1,0,0,0,0
313,12.52,789.0766991053994,3,0.9806104166666668,0.0044878431372549,1,0,0,0,0
314,12.56,789.7079533715973,3,0.9806041666666668,0.0045243300653594,1,0,0,0,0
315,12.6,769.9659433409332,6,0.9804833333333334,0.0232298529411764,1,0,0,0,0
316,12.64,775.1663953833158,5,0.9804875,0.0056506699346405,1,0,0,0,0
317,12.68,778.1841206194268,2,0.9804958333333332,0.0051599918300653,1,0,0,0,0
318,12.72,780.7521851890581,0,0.9805145833333332,0.0050403186274509,1,0,0,0,0
319,12.76,782.6844183874958,0,0.9805083333333332,0.0047831535947712,1,0,0,0,0
320,12.8,784.6632790741494,2,0.9804479166666666,0.0047150163398692,1,0,0,0,0
321,12.84,785.6990143674955,2,0.9804458333333332,0.00446125,1,0,0,0,0
322,12.88,787.1744729062458,4,0.98045,0.0045441748366013,1,0,0,0,0
323,12.92,787.9098624243748,6,0.98043125,0.0043447222222222,1,0,0,0,0
