,Time,Frame,Lighting_Changes,Blurriness,Blocking_Camera,Camera_Movement,File_Size,Duration
48,3,49,6508,82.24954708971045,0,0.0,"[720, 576]",723.56
49,3,50,7786,82.38361485012537,0,0.0,"[720, 576]",723.56
50,3,51,6736,82.41441936232198,1,0.00024112654320987653,"[720, 576]",723.56
51,3,52,7238,82.40770080581032,1,0.00024112654320987653,"[720, 576]",723.56
52,3,53,6444,82.48486579909495,0,0.0,"[720, 576]",723.56
53,3,54,7144,82.4893007456439,0,0.0,"[720, 576]",723.56
54,4,55,7040,82.46038236298092,1,0.00024112654320987653,"[720, 576]",723.56
55,4,56,6860,82.54728093281803,0,0.0,"[720, 576]",723.56
56,4,57,7148,82.45228687844796,0,0.0,"[720, 576]",723.56
57,4,58,7252,82.34601791223625,3,0.0007233796296296297,"[720, 576]",723.56
58,4,59,6956,82.36678027021323,0,0.0,"[720, 576]",723.56
59,4,60,16390,81.63756971478264,1,0.00024112654320987653,"[720, 576]",723.56
60,4,61,5398,81.75759356747055,0,0.0,"[720, 576]",723.56
61,4,62,7294,81.82145308277141,0,0.0,"[720, 576]",723.56
62,4,63,7444,81.91133430045124,0,0.0,"[720, 576]",723.56
63,4,64,7598,81.88430323756619,1,0.00024112654320987653,"[720, 576]",723.56
64,4,65,7520,81.9202857728867,0,0.0,"[720, 576]",723.56
65,4,66,8056,81.87698351254974,0,0.0,"[720, 576]",723.56
66,4,67,7468,81.98108101923472,0,0.0,"[720, 576]",723.56
67,4,68,8196,81.98953220842819,1,0.00024112654320987653,"[720, 576]",723.56
68,4,69,7234,82.089076410888,0,0.0,"[720, 576]",723.56
69,4,70,7744,82.1043006449705,0,0.0,"[720, 576]",723.56
70,3,79,6538,82.19714288714748,0,0.0,"[720, 576]",723.56
71,3,80,6978,82.24221644431616,0,0.0,"[720, 576]",723.56
72,3,81,6670,82.18900916495264,1,0.00024112654320987653,"[720, 576]",723.56
73,3,82,7176,82.21408155788171,0,0.0,"[720, 576]",723.56
74,4,83,7236,82.03592224444533,0,0.0,"[720, 576]",723.56
75,4,84,8098,81.96652002188056,0,0.0,"[720, 576]",723.56
76,4,85,7534,81.94192255019819,0,0.0,"[720, 576]",723.56
77,4,86,6812,82.05235457394332,0,0.0,"[720, 576]",723.56
78,4,87,10402,72.94438426445052,453,0.10923032407407407,"[720, 576]",723.56
79,4,88,42716,22.342290855908118,20073,4.840133101851852,"[720, 576]",723.56
80,4,89,70088,15.319893481183492,26675,6.432050540123457,"[720, 576]",723.56
81,4,90,109668,13.32697959787818,29174,7.034625771604938,"[720, 576]",723.56
82,4,91,152348,9.460923830834423,27203,6.559365354938272,"[720, 576]",723.56
83,4,92,113090,9.807139118761674,14627,3.5269579475308643,"[720, 576]",723.56
84,4,93,80642,10.53165450567688,18130,4.371624228395062,"[720, 576]",723.56
85,4,94,90152,11.378104474875176,17766,4.283854166666667,"[720, 576]",723.56
86,4,95,91586,17.909854802393653,13646,3.290412808641975,"[720, 576]",723.56
87,4,96,85538,50.21265070930358,16105,3.8833429783950617,"[720, 576]",723.56
88,4,97,42620,55.66383475556559,24,0.005787037037037038,"[720, 576]",723.56
89,4,98,52772,62.23195285548539,10,0.0024112654320987653,"[720, 576]",723.56
90,4,99,52552,67.27868981536045,8,0.0019290123456790122,"[720, 576]",723.56
91,4,100,57584,71.17601223323663,4,0.0009645061728395061,"[720, 576]",723.56
92,4,101,49726,73.71671766907056,0,0.0,"[720, 576]",723.56
93,4,102,51920,76.17790192650747,0,0.0,"[720, 576]",723.56
94,4,103,51440,77.61498804947212,0,0.0,"[720, 576]",723.56
95,4,104,41398,78.45496780459764,1,0.00024112654320987653,"[720, 576]",723.56
96,4,105,42334,77.81651508773997,6,0.0014467592592592594,"[720, 576]",723.56
97,4,106,32416,77.40164439940541,2,0.00048225308641975306,"[720, 576]",723.56
98,4,107,39170,77.66269381376534,4,0.0009645061728395061,"[720, 576]",723.56
99,4,108,32712,78.36181868660185,4,0.0009645061728395061,"[720, 576]",723.56
100,4,109,30878,78.25019514367365,1,0.00024112654320987653,"[720, 576]",723.56
101,4,110,29746,75.81461318815485,4,0.0009645061728395061,"[720, 576]",723.56
102,4,111,34506,73.34530931268233,1,0.00024112654320987653,"[720, 576]",723.56
103,4,112,25638,73.78054074725836,3,0.0007233796296296297,"[720, 576]",723.56
104,4,113,24200,76.92673087879292,3,0.0007233796296296297,"[720, 576]",723.56
105,4,114,29612,81.69319830146172,7,0.0016878858024691357,"[720, 576]",723.56
106,4,115,25218,86.53659524664812,1,0.00024112654320987653,"[720, 576]",723.56
107,4,116,20578,90.07225023165113,2,0.00048225308641975306,"[720, 576]",723.56
108,4,117,26096,92.47900875770617,2,0.00048225308641975306,"[720, 576]",723.56
109,4,118,21678,93.5596389033536,3,0.0007233796296296297,"[720, 576]",723.56
110,4,119,18010,92.39734169955906,7,0.0016878858024691357,"[720, 576]",723.56
111,4,120,49514,89.62314345624458,6,0.0014467592592592594,"[720, 576]",723.56
112,4,121,4186,89.83634785263963,3,0.0007233796296296297,"[720, 576]",723.56
113,4,122,13556,90.79644738529275,2,0.00048225308641975306,"[720, 576]",723.56
114,4,123,18214,91.93299439358739,1,0.00024112654320987653,"[720, 576]",723.56
115,4,124,17976,91.64091380364309,2,0.00048225308641975306,"[720, 576]",723.56
116,4,125,15028,91.73207416994198,3,0.0007233796296296297,"[720, 576]",723.56
117,4,126,14262,92.77650882398065,2,0.00048225308641975306,"[720, 576]",723.56
118,4,127,20936,95.11512085923631,1,0.00024112654320987653,"[720, 576]",723.56
119,4,128,12522,97.82184761923554,4,0.0009645061728395061,"[720, 576]",723.56
120,4,129,11622,100.46223155241799,4,0.0009645061728395061,"[720, 576]",723.56
121,4,130,15544,101.50955663307207,7,0.0016878858024691357,"[720, 576]",723.56
122,4,131,13542,102.90911272617876,1,0.00024112654320987653,"[720, 576]",723.56
123,4,132,13860,104.18279999599,2,0.00048225308641975306,"[720, 576]",723.56
124,4,133,9626,104.66032682675105,1,0.00024112654320987653,"[720, 576]",723.56
125,4,134,10658,105.31828058563782,0,0.0,"[720, 576]",723.56
126,4,135,13276,106.16510811940525,3,0.0007233796296296297,"[720, 576]",723.56
127,4,136,9476,106.91082464322086,1,0.00024112654320987653,"[720, 576]",723.56
128,4,137,6928,106.81428773869257,4,0.0009645061728395061,"[720, 576]",723.56
129,4,138,11722,105.68400982456707,2,0.00048225308641975306,"[720, 576]",723.56
130,4,139,12230,105.76332751901825,1,0.00024112654320987653,"[720, 576]",723.56
131,4,140,9212,106.0691965028241,5,0.0012056327160493826,"[720, 576]",723.56
132,4,141,7104,107.11910590195271,1,0.00024112654320987653,"[720, 576]",723.56
133,4,142,9326,107.93000192808948,0,0.0,"[720, 576]",723.56
134,4,143,8188,108.25033518711939,9,0.002170138888888889,"[720, 576]",723.56
135,4,144,9288,108.29655105894578,6,0.0014467592592592594,"[720, 576]",723.56
136,4,145,7024,108.430097022452,5,0.0012056327160493826,"[720, 576]",723.56
137,4,146,7978,109.93858483125808,4,0.0009645061728395061,"[720, 576]",723.56
138,4,147,6794,110.89184975236759,5,0.0012056327160493826,"[720, 576]",723.56
139,4,148,8980,112.13726995537253,0,0.0,"[720, 576]",723.56
140,4,149,7272,112.0936820972729,4,0.0009645061728395061,"[720, 576]",723.56
141,4,150,21446,111.96389669079501,7,0.0016878858024691357,"[720, 576]",723.56
142,4,151,4390,110.67512129223057,15,0.0036168981481481477,"[720, 576]",723.56
143,4,152,7378,106.90722974577925,3,0.0007233796296296297,"[720, 576]",723.56
144,4,153,7082,104.51421378743414,3,0.0007233796296296297,"[720, 576]",723.56
145,5,161,5442,113.1229858002671,3,0.0007233796296296297,"[720, 576]",723.56
146,5,162,6316,113.95250810232623,2,0.00048225308641975306,"[720, 576]",723.56
147,5,163,6132,114.4285799967224,2,0.00048225308641975306,"[720, 576]",723.56
148,5,164,6414,113.98092903698647,2,0.00048225308641975306,"[720, 576]",723.56
149,5,165,5668,112.55185211092494,4,0.0009645061728395061,"[720, 576]",723.56
150,5,166,5988,109.1977958626313,6,0.0014467592592592594,"[720, 576]",723.56
151,5,167,6636,106.90678706611837,5,0.0012056327160493826,"[720, 576]",723.56
152,5,168,5800,106.87101546344341,0,0.0,"[720, 576]",723.56
153,5,169,6130,106.93138206938937,2,0.00048225308641975306,"[720, 576]",723.56
154,5,170,5168,107.14229336872185,1,0.00024112654320987653,"[720, 576]",723.56
155,5,171,5460,107.26643630324175,1,0.00024112654320987653,"[720, 576]",723.56
156,5,172,5606,107.66489967984863,0,0.0,"[720, 576]",723.56
157,5,173,6098,107.85163769094291,2,0.00048225308641975306,"[720, 576]",723.56
158,5,174,5664,107.99069976356512,1,0.00024112654320987653,"[720, 576]",723.56
159,5,175,6316,108.33086509877934,1,0.00024112654320987653,"[720, 576]",723.56
160,5,176,5358,108.44693868970258,1,0.00024112654320987653,"[720, 576]",723.56
161,5,177,5928,108.64358777258433,1,0.00024112654320987653,"[720, 576]",723.56
162,5,178,5516,108.70739696636068,1,0.00024112654320987653,"[720, 576]",723.56
163,5,179,6552,109.02910181753106,1,0.00024112654320987653,"[720, 576]",723.56
164,5,180,19366,108.85606312008737,0,0.0,"[720, 576]",723.56
165,5,181,4744,108.92873738242248,1,0.00024112654320987653,"[720, 576]",723.56
166,5,182,5828,109.11448913042877,1,0.00024112654320987653,"[720, 576]",723.56
167,5,183,6638,109.35761061290832,1,0.00024112654320987653,"[720, 576]",723.56
168,5,184,6522,109.53944591037958,0,0.0,"[720, 576]",723.56
169,5,185,6734,109.60682380852704,2,0.00048225308641975306,"[720, 576]",723.56
170,5,186,6058,109.60778181402307,1,0.00024112654320987653,"[720, 576]",723.56
171,5,187,7194,109.75796734463891,1,0.00024112654320987653,"[720, 576]",723.56
172,5,188,6594,109.72622542301309,0,0.0,"[720, 576]",723.56
173,5,189,6384,109.96466584849196,1,0.00024112654320987653,"[720, 576]",723.56
174,5,190,5922,110.00063667950272,1,0.00024112654320987653,"[720, 576]",723.56
175,5,191,6284,110.17426828566329,1,0.00024112654320987653,"[720, 576]",723.56
176,5,192,5342,110.25131009895048,0,0.0,"[720, 576]",723.56
177,5,193,7286,110.21683501415295,2,0.00048225308641975306,"[720, 576]",723.56
178,5,194,5682,110.27301524885127,1,0.00024112654320987653,"[720, 576]",723.56
179,5,195,6090,110.36473105638677,2,0.00048225308641975306,"[720, 576]",723.56
180,5,196,4936,110.4060847343028,0,0.0,"[720, 576]",723.56
181,5,197,7530,110.44146999881706,1,0.00024112654320987653,"[720, 576]",723.56
182,5,198,4760,110.52077316687341,1,0.00024112654320987653,"[720, 576]",723.56
183,5,199,7180,110.61592797602104,1,0.00024112654320987653,"[720, 576]",723.56
184,5,200,5280,110.60677994559138,0,0.0,"[720, 576]",723.56
185,5,201,5762,110.9189603928872,2,0.00048225308641975306,"[720, 576]",723.56
186,5,202,6046,110.69766388233893,1,0.00024112654320987653,"[720, 576]",723.56
187,5,203,6844,110.83487182211846,2,0.00048225308641975306,"[720, 576]",723.56
188,5,204,5244,110.93482606146708,0,0.0,"[720, 576]",723.56
189,5,205,6530,111.17439943077194,3,0.0007233796296296297,"[720, 576]",723.56
190,5,206,5082,111.30776981999341,1,0.00024112654320987653,"[720, 576]",723.56
191,5,207,6674,111.37885419380426,1,0.00024112654320987653,"[720, 576]",723.56
192,5,208,5878,111.43864869619165,0,0.0,"[720, 576]",723.56
193,5,209,5758,111.51971321126669,2,0.00048225308641975306,"[720, 576]",723.56
194,5,210,17586,111.18205615321796,1,0.00024112654320987653,"[720, 576]",723.56
195,5,211,4958,111.34949444262014,1,0.00024112654320987653,"[720, 576]",723.56
196,5,212,6952,111.42887635714781,0,0.0,"[720, 576]",723.56
197,5,213,7000,111.77229044997948,3,0.0007233796296296297,"[720, 576]",723.56
198,5,214,6950,111.86685967971673,1,0.00024112654320987653,"[720, 576]",723.56
199,5,215,6456,111.95178887785089,1,0.00024112654320987653,"[720, 576]",723.56
200,5,216,5928,112.06129671266962,0,0.0,"[720, 576]",723.56
201,5,217,5742,112.00711231104404,3,0.0007233796296296297,"[720, 576]",723.56
202,5,218,6118,112.11396731092611,1,0.00024112654320987653,"[720, 576]",723.56
203,5,219,5570,111.99736771573507,1,0.00024112654320987653,"[720, 576]",723.56
204,5,220,5788,112.18425656725104,0,0.0,"[720, 576]",723.56
205,5,221,5374,112.23271870624849,3,0.0007233796296296297,"[720, 576]",723.56
206,5,324,6652,116.01215325269759,0,0.0,"[720, 576]",723.56
207,5,325,5704,116.06877097140683,1,0.00024112654320987653,"[720, 576]",723.56
208,5,454,6758,117.09341193732621,0,0.0,"[720, 576]",723.56
209,5,455,6488,117.09974478882307,2,0.00048225308641975306,"[720, 576]",723.56
210,5,507,7120,117.23428427302217,1,0.00024112654320987653,"[720, 576]",723.56
211,5,508,5704,117.13829645551516,0,0.0,"[720, 576]",723.56
212,5,509,5898,117.14986897974966,2,0.00048225308641975306,"[720, 576]",723.56
213,5,510,17476,116.63689222564462,1,0.00024112654320987653,"[720, 576]",723.56
214,5,511,4720,116.73583470225643,1,0.00024112654320987653,"[720, 576]",723.56
215,5,512,7254,116.80416341852258,0,0.0,"[720, 576]",723.56
216,5,513,6812,116.94547979084263,0,0.0,"[720, 576]",723.56
217,5,514,6386,117.06176780366876,2,0.00048225308641975306,"[720, 576]",723.56
218,5,515,6880,117.10415962922679,1,0.00024112654320987653,"[720, 576]",723.56
219,5,516,6018,116.99137403056363,0,0.0,"[720, 576]",723.56
220,5,517,6556,116.93185576218352,3,0.0007233796296296297,"[720, 576]",723.56
221,5,518,5812,116.98250226136166,1,0.00024112654320987653,"[720, 576]",723.56
222,5,519,5700,117.25769577882434,1,0.00024112654320987653,"[720, 576]",723.56
223,5,520,6312,117.12484122659973,0,0.0,"[720, 576]",723.56
224,5,521,6002,117.18861757252353,1,0.00024112654320987653,"[720, 576]",723.56
225,5,522,6038,117.15692657985066,1,0.00024112654320987653,"[720, 576]",723.56
226,5,523,6670,117.20452957603402,1,0.00024112654320987653,"[720, 576]",723.56
227,5,524,5534,117.33642333048567,2,0.00048225308641975306,"[720, 576]",723.56
228,5,525,6340,117.36661932424563,5,0.0012056327160493826,"[720, 576]",723.56
229,5,526,5270,117.5125564754923,1,0.00024112654320987653,"[720, 576]",723.56
230,5,527,5744,117.4067887488906,1,0.00024112654320987653,"[720, 576]",723.56
231,5,528,5660,117.35857587087642,0,0.0,"[720, 576]",723.56
232,5,529,6326,117.31223760307141,1,0.00024112654320987653,"[720, 576]",723.56
233,5,530,5254,117.33940004625933,0,0.0,"[720, 576]",723.56
234,5,531,6380,117.51304813040676,2,0.00048225308641975306,"[720, 576]",723.56
235,5,532,5628,117.48055246982734,0,0.0,"[720, 576]",723.56
236,5,533,5548,117.4841670809447,2,0.00048225308641975306,"[720, 576]",723.56
237,5,534,6324,117.2336397520103,1,0.00024112654320987653,"[720, 576]",723.56
238,5,535,5566,117.07187408021622,0,0.0,"[720, 576]",723.56
239,5,536,7854,117.3369790194587,0,0.0,"[720, 576]",723.56
240,5,537,5806,117.25901266620572,1,0.00024112654320987653,"[720, 576]",723.56
241,5,538,5712,117.20383206320662,0,0.0,"[720, 576]",723.56
242,5,539,7588,117.20415629491916,2,0.00048225308641975306,"[720, 576]",723.56
243,5,540,16376,116.89874016449605,1,0.00024112654320987653,"[720, 576]",723.56
244,5,541,4920,117.069853280552,0,0.0,"[720, 576]",723.56
245,5,542,7530,117.13889461114299,1,0.00024112654320987653,"[720, 576]",723.56
246,5,543,6626,117.2421037367264,1,0.00024112654320987653,"[720, 576]",723.56
247,5,544,5608,117.15400078288724,0,0.0,"[720, 576]",723.56
248,5,545,6046,117.12289147644769,1,0.00024112654320987653,"[720, 576]",723.56
249,5,546,6496,117.11833730242127,1,0.00024112654320987653,"[720, 576]",723.56
250,5,547,5072,117.22412549345486,1,0.00024112654320987653,"[720, 576]",723.56
251,5,548,6196,117.22673414780593,0,0.0,"[720, 576]",723.56
252,5,549,5378,117.19459556801561,1,0.00024112654320987653,"[720, 576]",723.56
253,5,550,7118,117.22752826658459,1,0.00024112654320987653,"[720, 576]",723.56
254,5,551,6146,117.20513917179827,1,0.00024112654320987653,"[720, 576]",723.56
255,5,552,6736,117.23698943420624,0,0.0,"[720, 576]",723.56
256,5,553,6900,117.21379125739753,1,0.00024112654320987653,"[720, 576]",723.56
257,5,554,6562,117.19834305149385,1,0.00024112654320987653,"[720, 576]",723.56
258,5,555,6804,117.27011626099477,1,0.00024112654320987653,"[720, 576]",723.56
259,5,556,5386,117.27406637020373,0,0.0,"[720, 576]",723.56
260,5,557,7648,117.3315923850837,1,0.00024112654320987653,"[720, 576]",723.56
261,5,558,5160,117.2360261625564,1,0.00024112654320987653,"[720, 576]",723.56
262,5,559,8578,117.58854592799534,1,0.00024112654320987653,"[720, 576]",723.56
263,5,560,5760,117.47811696600641,0,0.0,"[720, 576]",723.56
264,5,561,6304,117.48909487753012,5,0.0012056327160493826,"[720, 576]",723.56
265,5,562,5006,117.4983240340141,5,0.0012056327160493826,"[720, 576]",723.56
266,5,563,7420,117.27536371960127,1,0.00024112654320987653,"[720, 576]",723.56
267,5,564,6024,117.25692450607875,0,0.0,"[720, 576]",723.56
268,5,565,6054,117.17585171906975,1,0.00024112654320987653,"[720, 576]",723.56
269,5,566,6582,117.42896818956385,0,0.0,"[720, 576]",723.56
270,5,567,5648,117.43007210689728,2,0.00048225308641975306,"[720, 576]",723.56
271,5,568,5500,117.37850576480353,0,0.0,"[720, 576]",723.56
272,5,569,6464,117.5088633325686,2,0.00048225308641975306,"[720, 576]",723.56
273,5,570,16954,116.72772038729494,1,0.00024112654320987653,"[720, 576]",723.56
274,5,571,4962,117.06098457005349,1,0.00024112654320987653,"[720, 576]",723.56
275,5,572,7500,117.15460206276569,0,0.0,"[720, 576]",723.56
276,5,573,6648,117.3185487587759,1,0.00024112654320987653,"[720, 576]",723.56
277,5,574,6722,117.39495121954555,1,0.00024112654320987653,"[720, 576]",723.56
278,5,575,5256,117.39931079952073,1,0.00024112654320987653,"[720, 576]",723.56
279,5,576,5342,117.35147927434787,0,0.0,"[720, 576]",723.56
280,5,577,5366,117.183688662261,1,0.00024112654320987653,"[720, 576]",723.56
281,5,578,6640,117.23021013265067,1,0.00024112654320987653,"[720, 576]",723.56
282,5,579,6112,117.4260999531741,1,0.00024112654320987653,"[720, 576]",723.56
283,5,580,6190,117.32504879283101,0,0.0,"[720, 576]",723.56
284,5,581,5806,117.44882459434012,2,0.00048225308641975306,"[720, 576]",723.56
285,5,582,7276,117.22886882454124,1,0.00024112654320987653,"[720, 576]",723.56
286,5,583,5788,117.2459669358193,1,0.00024112654320987653,"[720, 576]",723.56
287,5,584,6138,117.09131708916377,0,0.0,"[720, 576]",723.56
288,5,585,6278,117.24942514745355,2,0.00048225308641975306,"[720, 576]",723.56
289,5,586,5552,117.20074043147682,1,0.00024112654320987653,"[720, 576]",723.56
290,5,587,5932,117.10266902296826,1,0.00024112654320987653,"[720, 576]",723.56
291,5,588,6628,117.13850760200353,0,0.0,"[720, 576]",723.56
292,5,589,5542,117.10706843250102,2,0.00048225308641975306,"[720, 576]",723.56
293,5,590,5228,117.29997496922559,1,0.00024112654320987653,"[720, 576]",723.56
294,5,591,6570,117.48929552669065,1,0.00024112654320987653,"[720, 576]",723.56
295,5,592,6018,117.50388057413429,0,0.0,"[720, 576]",723.56
296,5,593,6154,117.44146252417372,6,0.0014467592592592594,"[720, 576]",723.56
297,5,594,6624,117.33750418787395,1,0.00024112654320987653,"[720, 576]",723.56
298,5,595,6072,117.26156444695482,1,0.00024112654320987653,"[720, 576]",723.56
299,5,596,6372,117.25110136907514,0,0.0,"[720, 576]",723.56
300,5,597,5252,117.23438473005177,1,0.00024112654320987653,"[720, 576]",723.56
301,5,598,6482,117.25351339758336,0,0.0,"[720, 576]",723.56
302,5,599,6080,117.3701817699069,2,0.00048225308641975306,"[720, 576]",723.56
303,5,600,18294,116.9275634050522,0,0.0,"[720, 576]",723.56
304,5,601,4182,116.78555021914526,1,0.00024112654320987653,"[720, 576]",723.56
305,5,602,6768,116.9715384992167,0,0.0,"[720, 576]",723.56
306,5,603,6474,117.06447730922136,3,0.0007233796296296297,"[720, 576]",723.56
307,5,604,6480,117.2700239928085,0,0.0,"[720, 576]",723.56
308,5,605,5308,117.2155754557454,1,0.00024112654320987653,"[720, 576]",723.56
309,5,606,5914,117.24846295090512,1,0.00024112654320987653,"[720, 576]",723.56
310,5,607,6202,117.34648425838823,1,0.00024112654320987653,"[720, 576]",723.56
311,5,608,5520,117.27838472704197,0,0.0,"[720, 576]",723.56
312,5,609,5844,117.33916793615194,1,0.00024112654320987653,"[720, 576]",723.56
313,5,610,6286,117.32307287333784,1,0.00024112654320987653,"[720, 576]",723.56
314,5,611,5218,117.16430570048728,1,0.00024112654320987653,"[720, 576]",723.56
315,5,612,7210,117.25476312693812,0,0.0,"[720, 576]",723.56
316,5,613,5600,117.18468047466092,1,0.00024112654320987653,"[720, 576]",723.56
317,5,614,6370,117.31576645597315,1,0.00024112654320987653,"[720, 576]",723.56
318,5,615,5886,117.31581026925728,2,0.00048225308641975306,"[720, 576]",723.56
319,5,616,5286,117.37513763447411,0,0.0,"[720, 576]",723.56
320,5,617,5968,117.32715290349677,1,0.00024112654320987653,"[720, 576]",723.56
321,5,618,6422,117.1503627059578,0,0.0,"[720, 576]",723.56
322,5,619,6006,117.30239139671694,2,0.00048225308641975306,"[720, 576]",723.56
323,5,620,6406,117.19168931085957,0,0.0,"[720, 576]",723.56
324,5,621,5408,117.17799397501267,2,0.00048225308641975306,"[720, 576]",723.56
325,5,622,5956,117.13078170676454,1,0.00024112654320987653,"[720, 576]",723.56
326,5,623,6054,117.23609110798263,1,0.00024112654320987653,"[720, 576]",723.56
327,5,624,5484,117.26862016331012,5,0.0012056327160493826,"[720, 576]",723.56
328,5,625,6112,117.21417230656076,2,0.00048225308641975306,"[720, 576]",723.56
329,5,626,5916,117.26349352483078,0,0.0,"[720, 576]",723.56
330,5,627,7522,117.06661224839584,2,0.00048225308641975306,"[720, 576]",723.56
331,5,628,5054,117.05242534953943,0,0.0,"[720, 576]",723.56
332,5,629,5774,116.93882628681187,1,0.00024112654320987653,"[720, 576]",723.56
333,5,630,16116,115.80691179501865,5,0.0012056327160493826,"[720, 576]",723.56
334,5,631,4604,115.81951110442478,1,0.00024112654320987653,"[720, 576]",723.56
335,5,632,6456,116.27139156171725,4,0.0009645061728395061,"[720, 576]",723.56
336,5,633,7584,115.92902777458171,2,0.00048225308641975306,"[720, 576]",723.56
337,5,634,5848,116.32093634223212,0,0.0,"[720, 576]",723.56
338,5,635,6390,116.41096638112491,1,0.00024112654320987653,"[720, 576]",723.56
339,5,636,6274,116.70097774329197,0,0.0,"[720, 576]",723.56
340,5,637,6244,116.84142776215562,2,0.00048225308641975306,"[720, 576]",723.56
341,5,638,5296,116.9780396719548,1,0.00024112654320987653,"[720, 576]",723.56
342,5,639,6124,117.18464542689541,1,0.00024112654320987653,"[720, 576]",723.56
343,5,640,6066,117.11728842763955,1,0.00024112654320987653,"[720, 576]",723.56
344,5,641,5048,117.06642196861822,2,0.00048225308641975306,"[720, 576]",723.56
345,5,642,5298,117.07191590861946,1,0.00024112654320987653,"[720, 576]",723.56
346,5,643,5952,117.21033930984461,1,0.00024112654320987653,"[720, 576]",723.56
347,5,644,6704,116.97773134717264,0,0.0,"[720, 576]",723.56
348,5,645,5956,117.22511808018943,1,0.00024112654320987653,"[720, 576]",723.56
349,5,646,5424,117.2510083774932,1,0.00024112654320987653,"[720, 576]",723.56
350,5,647,5880,117.25608358013973,0,0.0,"[720, 576]",723.56
351,5,648,6974,117.52481863398486,0,0.0,"[720, 576]",723.56
352,5,649,5298,117.43688236856957,1,0.00024112654320987653,"[720, 576]",723.56
353,5,650,5324,117.26731226538891,1,0.00024112654320987653,"[720, 576]",723.56
354,5,651,6576,117.34808960099006,3,0.0007233796296296297,"[720, 576]",723.56
355,5,652,6046,117.34644658344301,1,0.00024112654320987653,"[720, 576]",723.56
356,5,653,6016,117.25410218419024,1,0.00024112654320987653,"[720, 576]",723.56
357,5,654,6564,117.2325939430449,1,0.00024112654320987653,"[720, 576]",723.56
