frame,time,blurriness,lighting_change,block,movement,normal,has_blur,has_move,has_overexposure,has_block
46,1.84,316.28327096283954,20,1.0,0.0038786165577342,0,0,1,0,0
47,1.88,316.3487320614506,6,1.0,0.0024522440087145,0,0,1,0,0
48,1.92,316.4679314043211,20,1.0,0.0024760566448801,0,0,1,0,0
49,1.96,316.63558179848764,13,1.0,0.002119651416122,0,0,1,0,0
50,2.0,316.7772653569135,21,1.0,0.0022295206971677,0,0,1,0,0
51,2.04,317.35282386814043,11,1.0,0.0021138235294117,0,0,1,0,0
52,2.08,317.4390178610417,8,1.0,0.0023114488017429,0,0,1,0,0
53,2.12,317.6065374220988,1,1.0,0.0021770697167755,0,0,1,0,0
54,2.16,317.6441962054861,14,1.0,0.0020414923747276,0,0,1,0,0
55,2.2,317.93440465305554,13,1.0,0.0022994008714596,0,0,1,0,0
56,2.24,318.53171878202926,13,1.0,0.0024511982570806,0,0,1,0,0
57,2.28,318.4802605147839,5,1.0,0.0020725272331154,0,0,1,0,0
58,2.32,318.5028743009182,15,1.0,0.0021589324618736,0,0,1,0,0
59,2.36,318.7264714997223,2,1.0,0.0019871895424836,0,0,1,0,0
60,2.4,318.6204077412885,2,1.0,0.0017083986928104,0,0,1,0,0
61,2.44,318.55407706469134,13,1.0,0.0023810348583877,0,0,1,0,0
62,2.48,318.5423801221529,10,1.0,0.0019971459694989,0,0,1,0,0
63,2.52,318.7074965044368,6,1.0,0.0018155664488017,0,0,1,0,0
64,2.56,312.10459585462183,18,1.0,0.0369955991285403,0,0,1,0,0
65,2.6,313.5528782299306,7,1.0,0.0042040087145969,0,0,1,0,0
66,2.64,313.44880644270836,26,1.0,0.0039057189542483,0,0,1,0,0
67,2.68,314.46831834777004,0,1.0,0.0035148910675381,0,0,1,0,0
68,2.72,315.0011907160416,5,1.0,0.0027283224400871,0,0,1,0,0
69,2.76,315.45018493147387,2,1.0,0.0030616993464052,0,0,1,0,0
70,2.8,315.4869467740664,20,0.9999972222222222,0.003443954248366,0,0,1,0,0
71,2.84,316.2578818395062,1,0.9999944444444444,0.0024455337690631,0,0,1,0,0
72,2.88,316.34721837091814,0,1.0,0.002251165577342,0,0,1,0,0
73,2.92,316.9393683938195,0,1.0,0.0022070697167755,0,0,1,0,0
74,2.96,317.1790688861034,1,1.0,0.0019726470588235,0,0,1,0,0
75,3.0,317.51000488861115,0,1.0,0.0024854793028322,0,0,1,0,0
76,3.04,317.9671048611111,0,1.0,0.0020172549019607,0,0,1,0,0
77,3.08,318.3653771017285,1,1.0,0.0023084204793028,0,0,1,0,0
78,3.12,318.32464353135805,7,1.0,0.0025091721132897,0,0,1,0,0
79,3.16,319.11580742554787,1,1.0,0.0019894444444444,0,0,1,0,0
80,3.2,318.6648598392284,3,1.0,0.0024310130718954,0,0,1,0,0
81,3.24,318.74101545666673,5,1.0,0.0020483224400871,0,0,1,0,0
82,3.28,318.7366292773997,1,1.0,0.0016845642701525,0,0,1,0,0
83,3.32,318.4859375918209,4,1.0,0.0019340958605664,0,0,1,0,0
84,3.36,318.3154298377701,0,1.0,0.0018510566448801,0,0,1,0,0
85,3.4,318.702102344375,0,1.0,0.0024431372549019,0,0,1,0,0
86,3.44,318.70807734802474,7,1.0,0.0022184858387799,0,0,1,0,0
87,3.48,318.4847078925848,2,1.0,0.0020660021786492,0,0,1,0,0
88,3.52,318.78338570647395,4,1.0,0.0019363289760348,0,0,1,0,0
89,3.56,318.90227707404324,5,1.0,0.0020589869281045,0,0,1,0,0
90,3.6,319.28026337128864,5,1.0,0.0022771786492374,0,0,1,0,0
91,3.64,319.45570783159724,8,1.0,0.0019958061002178,0,0,1,0,0
92,3.68,319.36494091073314,3,1.0,0.0018785729847494,0,0,1,0,0
93,3.72,319.91572145172836,68,1.0,0.00313325708061,0,0,1,0,0
94,3.76,319.1736212110801,13,1.0,0.0033174836601307,0,0,1,0,0
95,3.8,318.71852917493067,22,1.0,0.0025846840958605,0,0,1,0,0
96,3.84,313.67079281172846,43,1.0,0.0374647821350762,0,0,1,0,0
97,3.88,314.1038635718441,23,1.0,0.0055993790849673,0,0,1,0,0
98,3.92,314.65317692684414,52,1.0,0.0037513071895424,0,0,1,0,0
99,3.96,314.3000921972144,28,1.0,0.0033928649237472,0,0,1,0,0
100,4.0,314.1178363871528,46,1.0,0.0034364161220043,0,0,1,0,0
101,4.04,314.42725261048616,30,1.0,0.0031604466230936,0,0,1,0,0
102,4.08,314.6406369288194,19,1.0,0.002923605664488,0,0,1,0,0
103,4.12,314.8300265999691,25,1.0,0.0024866448801742,0,0,1,0,0
104,4.16,314.5021084625849,32,1.0,0.0029935185185185,0,0,1,0,0
105,4.2,314.8327335910804,21,1.0,0.0026281263616557,0,0,1,0,0
106,4.24,314.73219642172853,12,1.0,0.0025620261437908,0,0,1,0,0
107,4.28,315.114858094784,9,1.0,0.0026652287581699,0,0,1,0,0
108,4.32,315.3296098516589,18,1.0,0.002595,0,0,1,0,0
109,4.36,315.5314902863889,28,1.0,0.0027938779956427,0,0,1,0,0
110,4.4,315.83794648876545,33,1.0,0.0027576906318082,0,0,1,0,0
111,4.44,315.73099366073296,33,1.0,0.0027590958605664,0,0,1,0,0
112,4.48,315.9292840582639,28,1.0,0.0024033986928104,0,0,1,0,0
113,4.52,316.26876186665896,25,1.0,0.0025887908496732,0,0,1,0,0
114,4.56,315.8969715832099,55,1.0,0.0029775163398692,0,0,1,0,0
115,4.6,315.63628706416665,47,1.0,0.0028388126361655,0,0,1,0,0
116,4.64,315.7259286248072,28,1.0,0.0024993246187363,0,0,1,0,0
117,4.68,316.0890941243751,30,1.0,0.0026166775599128,0,0,1,0,0
118,4.72,316.3925327498071,25,1.0,0.002064596949891,0,0,1,0,0
119,4.76,316.67597386061726,34,1.0,0.0025204466230936,0,0,1,0,0
120,4.8,316.39552167184416,19,1.0,0.0023597821350762,0,0,1,0,0
121,4.84,315.9550029251543,32,1.0,0.0022400871459694,0,0,1,0,0
122,4.88,316.7294635197221,48,1.0,0.0022885838779956,0,0,1,0,0
123,4.92,317.0954501949922,23,1.0,0.0022226688453159,0,0,1,0,0
124,4.96,317.38357794104166,41,1.0,0.0026427995642701,0,0,1,0,0
125,5.0,317.30050273330244,39,1.0,0.0024942265795206,0,0,1,0,0
126,5.04,317.49744698367283,36,1.0,0.0025810893246187,0,0,1,0,0
127,5.08,317.5214688775,45,1.0,0.0022505228758169,0,0,1,0,0
128,5.12,313.66264137925157,49,1.0,0.0374249237472766,0,0,1,0,0
129,5.16,312.9732612481173,43,1.0,0.0057058605664488,0,0,1,0,0
130,5.2,313.3254061481173,30,1.0,0.0039530936819172,0,0,1,0,0
131,5.24,313.92771024715285,35,1.0,0.0033235076252723,0,0,1,0,0
132,5.28,314.6030959330556,32,1.0,0.0034707298474945,0,0,1,0,0
133,5.32,315.0633546703627,26,1.0,0.0035405337690631,0,0,1,0,0
134,5.36,314.84561227996915,30,1.0,0.0032337472766884,0,0,1,0,0
135,5.4,315.41239249159725,29,1.0,0.0027155555555555,0,0,1,0,0
136,5.44,315.87962942172845,29,1.0,0.002639302832244,0,0,1,0,0
137,5.48,317.05840310111097,48,1.0,0.0026763616557734,0,0,1,0,0
138,5.52,317.43496762943676,41,1.0,0.002484302832244,0,0,1,0,0
139,5.56,317.63371752314055,46,1.0,0.0024788344226579,0,0,1,0,0
140,5.6,317.4607509023997,50,1.0,0.0026202614379084,0,0,1,0,0
141,5.64,317.3570999160417,23,1.0,0.0024508061002178,0,0,1,0,0
142,5.68,318.0554305555556,29,1.0,0.0023507080610021,0,0,1,0,0
143,5.72,318.21293251165895,23,1.0,0.0021285076252723,0,0,1,0,0
144,5.76,317.5843523752778,24,1.0,0.0029603921568627,0,0,1,0,0
145,5.8,317.64076629381947,35,1.0,0.0023896296296296,0,0,1,0,0
146,5.84,318.1235934521529,28,1.0,0.0025065250544662,0,0,1,0,0
147,5.88,318.64811941202925,25,1.0,0.0022002505446623,0,0,1,0,0
148,5.92,318.83362233333327,37,1.0,0.0024872766884531,0,0,1,0,0
149,5.96,319.17786917314044,37,1.0,0.0026711220043572,0,0,1,0,0
150,6.0,319.7422747018442,36,1.0,0.0024170697167755,0,0,1,0,0
151,6.04,319.47615402959866,46,1.0,0.0020786383442265,0,0,1,0,0
152,6.08,319.6864634555479,30,1.0,0.0023317755991285,0,0,1,0,0
153,6.12,320.115172281358,57,1.0,0.0024079520697167,0,0,1,0,0
154,6.16,319.9776949124692,47,1.0,0.002537908496732,0,0,1,0,0
155,6.2,320.4409634010417,45,1.0,0.0023300108932461,0,0,1,0,0
156,6.24,320.5190967888812,33,1.0,0.0023303376906318,0,0,1,0,0
157,6.28,320.7277272762655,55,1.0,0.0024367647058823,0,0,1,0,0
158,6.32,320.57238280444443,55,1.0,0.0027517211328976,0,0,1,0,0
159,6.36,320.4193630407331,48,1.0,0.0024034422657952,0,0,1,0,0
160,6.4,314.4439026655556,72,1.0,0.0376005991285403,0,0,1,0,0
161,6.44,315.7449910090664,40,1.0,0.0049553921568627,0,0,1,0,0
162,6.48,315.78286425172837,46,1.0,0.0035113507625272,0,0,1,0,0
163,6.52,316.428857789807,38,1.0,0.0031127559912854,0,0,1,0,0
164,6.56,316.7213887029321,47,0.9999972222222222,0.0041206644880174,0,0,1,0,0
165,6.6,317.1838439601775,65,0.9999972222222222,0.0034383551198257,0,0,1,0,0
166,6.64,317.36465867033945,57,0.9999972222222222,0.0029993246187363,0,0,1,0,0
167,6.68,318.0408577663889,43,0.9999972222222222,0.0031067538126361,0,0,1,0,0
168,6.72,318.8383302191359,58,0.9999972222222222,0.0031888888888888,0,0,1,0,0
169,6.76,319.18477844128853,72,0.9999972222222222,0.0031673638344226,0,0,1,0,0
170,6.8,319.3759345407331,35,0.9999972222222222,0.0025157189542483,0,0,1,0,0
171,6.84,319.38357127527786,33,1.0,0.0023561546840958,0,0,1,0,0
172,6.88,319.61014979555546,48,1.0,0.0025778758169934,0,0,1,0,0
173,6.92,319.5837422715972,25,1.0,0.0025047167755991,0,0,1,0,0
174,6.96,319.3914786629321,31,1.0,0.0023292374727668,0,0,1,0,0
175,7.0,320.13831504610334,7,1.0,0.0022513071895424,0,0,1,0,0
176,7.04,320.4284893066667,16,1.0,0.0022076579520697,0,0,1,0,0
177,7.08,320.31406350617283,10,1.0,0.0022967429193899,0,0,1,0,0
178,7.12,320.9198888796219,4,1.0,0.002015816993464,0,0,1,0,0
179,7.16,320.56681951802466,3,1.0,0.0021669063180827,0,0,1,0,0
180,7.2,320.8588640530555,1,1.0,0.0021288562091503,0,0,1,0,0
181,7.24,321.04498564888894,0,1.0,0.0020717102396514,0,0,1,0,0
182,7.28,320.90132736536253,7,1.0,0.0019371241830065,0,0,1,0,0
183,7.32,320.6649910424693,0,0.9999972222222222,0.0016759041394335,0,0,1,0,0
184,7.36,320.99628046219135,0,0.9999972222222222,0.001695642701525,0,0,1,0,0
185,7.4,321.1484742517285,0,0.9999972222222222,0.001833082788671,0,0,1,0,0
186,7.44,320.6943542999305,1,0.9999972222222222,0.0018880392156862,0,0,1,0,0
187,7.48,320.5546441694368,3,0.9999972222222222,0.0018275816993464,0,0,1,0,0
188,7.52,320.56145876369595,5,1.0,0.0022695098039215,0,0,1,0,0
189,7.56,320.6282562220988,2,1.0,0.0021922440087145,0,0,1,0,0
190,7.6,320.88619048876546,11,1.0,0.0021618082788671,0,0,1,0,0
191,7.64,321.05223562885806,2,1.0,0.0022026470588235,0,0,1,0,0
192,7.68,316.2746269975,13,1.0,0.0377948910675381,0,0,1,0,0
193,7.72,317.1854182081404,17,1.0,0.0049479738562091,0,0,1,0,0
194,7.76,317.76574964721453,10,1.0,0.0035317864923747,0,0,1,0,0
195,7.8,318.12976914628854,13,1.0,0.0034464596949891,0,0,1,0,0
196,7.84,318.34963319270827,18,1.0,0.0032861873638344,0,0,1,0,0
197,7.88,318.4183255304861,8,1.0,0.0030890849673202,0,0,1,0,0
198,7.92,318.57604804715277,12,1.0,0.0028162962962962,0,0,1,0,0
199,7.96,319.00656943826385,13,1.0,0.0027358714596949,0,0,1,0,0
200,8.0,319.384038003696,6,1.0,0.0025718082788671,0,0,1,0,0
201,8.04,319.5005570441666,1,1.0,0.0021650326797385,0,0,1,0,0
202,8.08,319.5715908555246,1,1.0,0.0025287581699346,0,0,1,0,0
203,8.12,319.5897271433256,0,1.0,0.0024408605664488,0,0,1,0,0
204,8.16,319.6758791308334,0,1.0,0.0024586928104575,0,0,1,0,0
205,8.2,320.5993213370293,39,1.0,0.0030614488017429,0,0,1,0,0
206,8.24,320.98699256381946,11,1.0,0.0024559368191721,0,0,1,0,0
207,8.28,320.9213788999691,3,1.0,0.0024887145969498,0,0,1,0,0
208,8.32,320.8509232503395,33,1.0,0.0027513507625272,0,0,1,0,0
209,8.36,320.99607618048617,12,1.0,0.0025831154684095,0,0,1,0,0
210,8.4,321.39719551972223,40,1.0,0.0024292701525054,0,0,1,0,0
211,8.44,320.77305142111106,51,1.0,0.0035484749455337,0,0,1,0,0
212,8.48,320.54092882950613,54,1.0,0.0027688888888888,0,0,1,0,0
213,8.52,320.88406549980715,133,1.0,0.0032111328976034,0,0,1,0,0
214,8.56,320.6071505925617,201,1.0,0.0036831481481481,0,0,1,0,0
215,8.6,320.481517671111,198,1.0,0.0033941394335511,0,0,1,0,0
216,8.64,321.05701711326384,267,1.0,0.0036204901960784,0,0,1,0,0
217,8.68,320.9166633799692,361,1.0,0.003647734204793,0,0,1,0,0
218,8.72,320.7055991658951,338,1.0,0.0038094444444444,0,0,1,0,0
219,8.76,320.3626115121528,389,1.0,0.0040967102396514,0,0,1,0,0
220,8.8,320.4678182648071,371,1.0,0.0039513071895424,0,0,1,0,0
221,8.84,318.1315245518441,376,1.0,0.0053151742919389,0,0,1,0,0
222,8.88,318.1127829108334,400,1.0,0.0045880065359477,0,0,1,0,0
223,8.92,317.57042667684414,359,1.0,0.0040564379084967,0,0,1,0,0
224,8.96,314.2181024903626,334,1.0,0.0390434422657952,0,0,1,0,0
225,9.0,314.5737300933333,336,0.9999972222222222,0.0069311111111111,0,0,1,0,0
226,9.04,315.66356386721463,293,1.0,0.0055142919389978,0,0,1,0,0
227,9.08,315.84275832925147,242,1.0,0.0054720697167755,0,0,1,0,0
228,9.12,315.46576874536265,280,0.9999972222222222,0.0050374183006535,0,0,1,0,0
229,9.16,315.16367360628857,223,1.0,0.0043018300653594,0,0,1,0,0
230,9.2,314.8164124018441,227,1.0,0.0046581699346405,0,0,1,0,0
231,9.24,314.794923374375,254,0.9999972222222222,0.0042385620915032,0,0,1,0,0
232,9.28,314.93731790270834,231,0.9999972222222222,0.0039283877995642,0,0,1,0,0
233,9.32,315.6428641772839,237,0.9999972222222222,0.0039069498910675,0,0,1,0,0
234,9.36,316.21224991604174,264,0.9999972222222222,0.0038351742919389,0,0,1,0,0
235,9.4,316.7024891860417,233,1.0,0.0038321350762527,0,0,1,0,0
236,9.44,316.9841580095987,238,1.0,0.0036183333333333,0,0,1,0,0
237,9.48,317.11171354555546,251,1.0,0.0039923747276688,0,0,1,0,0
238,9.52,317.1941109704861,268,1.0,0.0036031045751633,0,0,1,0,0
239,9.56,317.2965993860418,267,1.0,0.0035928104575163,0,0,1,0,0
240,9.6,317.4514192561728,233,1.0,0.0036280718954248,0,0,1,0,0
241,9.64,318.0353584433334,269,1.0,0.0031954357298474,0,0,1,0,0
242,9.68,318.2611270814739,263,1.0,0.0033834204793028,0,0,1,0,0
243,9.72,318.3730666388195,234,1.0,0.0035334204793028,0,0,1,0,0
244,9.76,318.857175,252,1.0,0.00335325708061,0,0,1,0,0
245,9.8,318.7096082774999,237,1.0,0.003383725490196,0,0,1,0,0
246,9.84,318.0238749254322,212,1.0,0.0037971023965141,0,0,1,0,0
247,9.88,317.4007283635108,206,1.0,0.0040725163398692,0,0,1,0,0
248,9.92,316.4944585333025,126,1.0,0.0031410893246187,0,0,1,0,0
249,9.96,316.9231803288889,122,1.0,0.0028216448801742,0,0,1,0,0
250,10.0,316.36443554811734,109,1.0,0.0031614705882352,0,0,1,0,0
251,10.04,317.0249937688194,64,1.0,0.0028717211328976,0,0,1,0,0
252,10.08,317.20209735033944,49,1.0,0.0026533660130718,0,0,1,0,0
253,10.12,317.4223224842515,48,1.0,0.0026551851851851,0,0,1,0,0
254,10.16,317.37061405305553,5,1.0,0.0022616339869281,0,0,1,0,0
255,10.2,317.53960550906635,20,1.0,0.0023065795206971,0,0,1,0,0
256,10.24,310.9757630435108,12,1.0,0.0375779302832244,0,0,1,0,0
257,10.28,312.01485275922835,1,1.0,0.0044574291938997,0,0,1,0,0
258,10.32,312.18498517256177,0,1.0,0.0032642810457516,0,0,1,0,0
259,10.36,312.9503167777778,0,1.0,0.0029011111111111,0,0,1,0,0
260,10.4,313.41018654147376,1,1.0,0.0029738453159041,0,0,1,0,0
261,10.44,313.77795135305547,0,1.0,0.0028105228758169,0,0,1,0,0
262,10.48,313.64631218638885,0,1.0,0.0021209368191721,0,0,1,0,0
263,10.52,313.78075192962194,0,1.0,0.0019632897603485,0,0,1,0,0
264,10.56,314.13632767950617,0,1.0,0.0022345315904139,0,0,1,0,0
265,10.6,314.33664087462193,0,1.0,0.0021307189542483,0,0,1,0,0
266,10.64,314.74411892925156,0,1.0,0.001891862745098,0,0,1,0,0
267,10.68,315.5032603050617,0,1.0,0.0023011437908496,0,0,1,0,0
268,10.72,315.8352012073997,0,1.0,0.0020043790849673,0,0,1,0,0
269,10.76,316.4253394598071,0,1.0,0.0021600980392156,0,0,1,0,0
270,10.8,316.7136046651544,0,1.0,0.0018816775599128,0,0,1,0,0
271,10.84,317.197207790733,0,0.9999972222222222,0.0017536274509803,0,0,1,0,0
272,10.88,317.20611223330246,4,0.9999972222222222,0.0019300871459694,0,0,1,0,0
273,10.92,317.42148424246915,1,0.9999972222222222,0.0021127450980392,0,0,1,0,0
274,10.96,317.0402230833333,1,0.9999972222222222,0.0019850871459694,0,0,1,0,0
275,11.0,317.0617013530556,0,0.9999972222222222,0.0022745860566448,0,0,1,0,0
276,11.04,317.3745187584877,0,1.0,0.0018979302832244,0,0,1,0,0
277,11.08,317.0868661138195,0,1.0,0.0018942156862745,0,0,1,0,0
278,11.12,317.55097726536263,0,1.0,0.0019597821350762,0,0,1,0,0
279,11.16,317.9542301728394,0,1.0,0.0019161220043572,0,0,1,0,0
280,11.2,318.07275863922837,1,1.0,0.0020759803921568,0,0,1,0,0
281,11.24,317.8859777125848,0,1.0,0.0019022331154684,0,0,1,0,0
282,11.28,318.29909202469133,0,1.0,0.0017933224400871,0,0,1,0,0
283,11.32,318.3573359988889,2,1.0,0.0024040849673202,0,0,1,0,0
284,11.36,318.29054705305555,0,1.0,0.0020389869281045,0,0,1,0,0
285,11.4,318.5186665070293,0,1.0,0.0019069607843137,0,0,1,0,0
286,11.44,318.6474049211034,0,0.9999972222222222,0.0023386710239651,0,0,1,0,0
287,11.48,318.9215269349923,0,1.0,0.0019681590413943,0,0,1,0,0
288,11.52,312.3074665925618,6,1.0,0.0371889760348583,0,0,1,0,0
289,11.56,312.42348339777,1,0.9999972222222222,0.0045053159041394,0,0,1,0,0
290,11.6,313.02864467110334,2,0.9999972222222222,0.0035322331154684,0,0,1,0,0
291,11.64,314.13695875999997,0,0.9999972222222222,0.0029523965141612,0,0,1,0,0
292,11.68,313.5351052805479,9,1.0,0.0036797930283224,0,0,1,0,0
293,11.72,313.6752749814506,0,1.0,0.002867854030501,0,0,1,0,0
294,11.76,313.9853280923996,0,1.0,0.0025641830065359,0,0,1,0,0
295,11.8,314.21167250184413,0,1.0,0.0025540631808278,0,0,1,0,0
296,11.84,314.05501144314036,0,1.0,0.002594248366013,0,0,1,0,0
297,11.88,314.2344467198766,1,1.0,0.0026257516339869,0,0,1,0,0
298,11.92,313.6762815703396,0,1.0,0.0023755119825708,0,0,1,0,0
299,11.96,312.70224842358016,5,1.0,0.0035920479302832,0,0,1,0,0
300,12.0,312.45910648826396,2,1.0,0.0026455446623093,0,0,1,0,0
301,12.04,312.9058539651542,13,1.0,0.0026288017429193,0,0,1,0,0
302,12.08,312.4939456388195,24,1.0,0.0031249564270152,0,0,1,0,0
303,12.12,312.40535146165894,12,1.0,0.0024549564270152,0,0,1,0,0
304,12.16,312.44996443330257,21,1.0,0.0024314596949891,0,0,1,0,0
305,12.2,313.09008452770837,26,1.0,0.0025461437908496,0,0,1,0,0
306,12.24,312.83120988885815,5,1.0,0.0023413725490196,0,0,1,0,0
307,12.28,312.91677949351083,75,1.0,0.0030810239651416,0,0,1,0,0
308,12.32,313.02412373437494,31,1.0,0.0026082352941176,0,0,1,0,0
309,12.36,312.5264431346915,23,1.0,0.0035445098039215,0,0,1,0,0
310,12.4,311.3996013311034,94,1.0,0.003932734204793,0,0,1,0,0
311,12.44,312.1051677903627,65,1.0,0.0027031699346405,0,0,1,0,0
312,12.48,311.6697481017283,32,1.0,0.0032255555555555,0,0,1,0,0
313,12.52,311.4638347042515,91,1.0,0.0029464814814814,0,0,1,0,0
314,12.56,311.821326,68,1.0,0.0026109694989106,0,0,1,0,0
315,12.6,311.9212231699922,125,1.0,0.0031519716775599,0,0,1,0,0
316,12.64,311.79269761469135,130,1.0,0.0031108823529411,0,0,1,0,0
317,12.68,306.4815396988812,98,1.0,0.0057110675381263,0,0,1,0,0
318,12.72,306.16208149580245,179,1.0,0.0039228867102396,0,0,1,0,0
319,12.76,304.02970367256165,205,1.0,0.0046269934640522,0,0,1,0,0
320,12.8,314.6852050886111,166,1.0,0.0384754793028322,0,0,1,0,0
321,12.84,314.5360495277701,225,1.0,0.006166688453159,0,0,1,0,0
322,12.88,313.1073421441666,216,1.0,0.0055747494553376,0,0,1,0,0
323,12.92,313.01349993480704,196,1.0,0.0044181263616557,0,0,1,0,0
324,12.96,309.02543940832567,247,1.0,0.0064121677559912,0,0,1,0,0
325,13.0,309.61183992573314,194,1.0,0.0047358278867102,0,0,1,0,0
326,13.04,309.16546461222225,198,1.0,0.0043126906318082,0,0,1,0,0
327,13.08,303.339456965733,278,1.0,0.0067278649237472,0,0,1,0,0
328,13.12,301.6157844570292,179,1.0,0.0051686492374727,0,0,1,0,0
329,13.16,300.4795091355247,235,1.0,0.0050890522875816,0,0,1,0,0
330,13.2,301.28253657172843,312,1.0,0.0049066122004357,0,0,1,0,0
331,13.24,302.2838640530556,213,1.0,0.0036494553376906,0,0,1,0,0
332,13.28,303.5235921103396,268,1.0,0.0035478322440087,0,0,1,0,0
333,13.32,303.68651730147377,291,1.0,0.0037555773420479,0,0,1,0,0
334,13.36,301.6172939118442,233,1.0,0.0053503921568627,0,0,1,0,0
335,13.4,300.6396802708334,379,1.0,0.0048720915032679,0,0,1,0,0
336,13.44,301.97604424659727,288,1.0,0.003974302832244,0,0,1,0,0
337,13.48,298.1827809822222,255,1.0,0.0064853159041394,0,0,1,0,0
338,13.52,296.5193381851543,352,1.0,0.005548202614379,0,0,1,0,0
339,13.56,297.3336803749306,296,1.0,0.0045927777777777,0,0,1,0,0
340,13.6,297.9502934220989,342,1.0,0.004054074074074,0,0,1,0,0
341,13.64,298.14699893222223,349,1.0,0.0044722004357298,0,0,1,0,0
342,13.68,299.84012977036264,317,1.0,0.0043581699346405,0,0,1,0,0
343,13.72,302.00010505774685,391,1.0,0.0044920588235294,0,0,1,0,0
344,13.76,301.5782630738812,422,1.0,0.0056621023965141,0,0,1,0,0
345,13.8,301.0347567777701,318,1.0,0.0048397385620915,0,0,1,0,0
346,13.84,301.3595210962655,392,1.0,0.0051190958605664,0,0,1,0,0
347,13.88,299.839171617284,405,1.0,0.0061570043572984,0,0,1,0,0
348,13.92,298.33331024,313,1.0,0.0048295206971677,0,0,1,0,0
349,13.96,299.2223740055478,362,1.0,0.0044075816993464,0,0,1,0,0
350,14.0,299.8835402199924,322,1.0,0.0037178758169934,0,0,1,0,0
351,14.04,300.1865872276543,296,1.0,0.0037743899782135,0,0,1,0,0
352,14.08,315.57227499906634,357,1.0,0.0390578758169934,0,0,1,0,0
353,14.12,311.8189056146913,267,0.9999972222222222,0.0082321895424836,0,0,1,0,0
354,14.16,310.87905648861124,300,1.0,0.0060025816993464,0,0,1,0,0
