frame,time,blurriness,lighting_change,block,movement,normal,has_blur,has_move,has_overexposure,has_block
110,4.4,315.83794648876545,33,1.0,0.0027576906318082,1,0,0,0,0
111,4.44,315.73099366073296,33,1.0,0.0027590958605664,1,0,0,0,0
112,4.48,315.9292840582639,28,1.0,0.0024033986928104,1,0,0,0,0
113,4.52,316.26876186665896,25,1.0,0.0025887908496732,1,0,0,0,0
114,4.56,315.8969715832099,55,1.0,0.0029775163398692,1,0,0,0,0
115,4.6,315.63628706416665,47,1.0,0.0028388126361655,1,0,0,0,0
116,4.64,315.7259286248072,28,1.0,0.0024993246187363,1,0,0,0,0
117,4.68,316.0890941243751,30,1.0,0.0026166775599128,1,0,0,0,0
118,4.72,316.3925327498071,25,1.0,0.002064596949891,1,0,0,0,0
119,4.76,316.67597386061726,34,1.0,0.0025204466230936,1,0,0,0,0
120,4.8,316.39552167184416,19,1.0,0.0023597821350762,1,0,0,0,0
121,4.84,315.9550029251543,32,1.0,0.0022400871459694,1,0,0,0,0
122,4.88,316.7294635197221,48,1.0,0.0022885838779956,1,0,0,0,0
123,4.92,317.0954501949922,23,1.0,0.0022226688453159,1,0,0,0,0
124,4.96,317.38357794104166,41,1.0,0.0026427995642701,1,0,0,0,0
125,5.0,317.30050273330244,39,1.0,0.0024942265795206,1,0,0,0,0
126,5.04,317.49744698367283,36,1.0,0.0025810893246187,1,0,0,0,0
127,5.08,317.5214688775,45,1.0,0.0022505228758169,1,0,0,0,0
128,5.12,313.66264137925157,49,1.0,0.0374249237472766,1,0,0,0,0
129,5.16,312.9732612481173,43,1.0,0.0057058605664488,1,0,0,0,0
130,5.2,313.3254061481173,30,1.0,0.0039530936819172,1,0,0,0,0
131,5.24,313.92771024715285,35,1.0,0.0033235076252723,1,0,0,0,0
132,5.28,314.6030959330556,32,1.0,0.0034707298474945,1,0,0,0,0
133,5.32,315.0633546703627,26,1.0,0.0035405337690631,1,0,0,0,0
134,5.36,314.84561227996915,30,1.0,0.0032337472766884,1,0,0,0,0
135,5.4,315.41239249159725,29,1.0,0.0027155555555555,1,0,0,0,0
136,5.44,315.87962942172845,29,1.0,0.002639302832244,1,0,0,0,0
137,5.48,317.05840310111097,48,1.0,0.0026763616557734,1,0,0,0,0
138,5.52,317.43496762943676,41,1.0,0.002484302832244,1,0,0,0,0
139,5.56,317.63371752314055,46,1.0,0.0024788344226579,1,0,0,0,0
140,5.6,317.4607509023997,50,1.0,0.0026202614379084,1,0,0,0,0
141,5.64,317.3570999160417,23,1.0,0.0024508061002178,1,0,0,0,0
142,5.68,318.0554305555556,29,1.0,0.0023507080610021,1,0,0,0,0
143,5.72,318.21293251165895,23,1.0,0.0021285076252723,1,0,0,0,0
144,5.76,317.5843523752778,24,1.0,0.0029603921568627,1,0,0,0,0
145,5.8,317.64076629381947,35,1.0,0.0023896296296296,1,0,0,0,0
146,5.84,318.1235934521529,28,1.0,0.0025065250544662,1,0,0,0,0
147,5.88,318.64811941202925,25,1.0,0.0022002505446623,1,0,0,0,0
148,5.92,318.83362233333327,37,1.0,0.0024872766884531,1,0,0,0,0
149,5.96,319.17786917314044,37,1.0,0.0026711220043572,1,0,0,0,0
150,6.0,319.7422747018442,36,1.0,0.0024170697167755,1,0,0,0,0
151,6.04,319.47615402959866,46,1.0,0.0020786383442265,1,0,0,0,0
152,6.08,319.6864634555479,30,1.0,0.0023317755991285,1,0,0,0,0
153,6.12,320.115172281358,57,1.0,0.0024079520697167,1,0,0,0,0
154,6.16,319.9776949124692,47,1.0,0.002537908496732,1,0,0,0,0
155,6.2,320.4409634010417,45,1.0,0.0023300108932461,1,0,0,0,0
156,6.24,320.5190967888812,33,1.0,0.0023303376906318,1,0,0,0,0
157,6.28,320.7277272762655,55,1.0,0.0024367647058823,1,0,0,0,0
158,6.32,320.57238280444443,55,1.0,0.0027517211328976,1,0,0,0,0
159,6.36,320.4193630407331,48,1.0,0.0024034422657952,1,0,0,0,0
160,6.4,314.4439026655556,72,1.0,0.0376005991285403,1,0,0,0,0
161,6.44,315.7449910090664,40,1.0,0.0049553921568627,1,0,0,0,0
162,6.48,315.78286425172837,46,1.0,0.0035113507625272,1,0,0,0,0
163,6.52,316.428857789807,38,1.0,0.0031127559912854,1,0,0,0,0
164,6.56,316.7213887029321,47,0.9999972222222222,0.0041206644880174,1,0,0,0,0
165,6.6,317.1838439601775,65,0.9999972222222222,0.0034383551198257,1,0,0,0,0
166,6.64,317.36465867033945,57,0.9999972222222222,0.0029993246187363,1,0,0,0,0
167,6.68,318.0408577663889,43,0.9999972222222222,0.0031067538126361,1,0,0,0,0
168,6.72,318.8383302191359,58,0.9999972222222222,0.0031888888888888,1,0,0,0,0
169,6.76,319.18477844128853,72,0.9999972222222222,0.0031673638344226,1,0,0,0,0
170,6.8,319.3759345407331,35,0.9999972222222222,0.0025157189542483,1,0,0,0,0
171,6.84,319.38357127527786,33,1.0,0.0023561546840958,1,0,0,0,0
172,6.88,319.61014979555546,48,1.0,0.0025778758169934,1,0,0,0,0
173,6.92,319.5837422715972,25,1.0,0.0025047167755991,1,0,0,0,0
174,6.96,319.3914786629321,31,1.0,0.0023292374727668,1,0,0,0,0
175,7.0,320.13831504610334,7,1.0,0.0022513071895424,1,0,0,0,0
176,7.04,320.4284893066667,16,1.0,0.0022076579520697,1,0,0,0,0
177,7.08,320.31406350617283,10,1.0,0.0022967429193899,1,0,0,0,0
178,7.12,320.9198888796219,4,1.0,0.002015816993464,1,0,0,0,0
179,7.16,320.56681951802466,3,1.0,0.0021669063180827,1,0,0,0,0
180,7.2,320.8588640530555,1,1.0,0.0021288562091503,1,0,0,0,0
181,7.24,321.04498564888894,0,1.0,0.0020717102396514,1,0,0,0,0
182,7.28,320.90132736536253,7,1.0,0.0019371241830065,1,0,0,0,0
183,7.32,320.6649910424693,0,0.9999972222222222,0.0016759041394335,1,0,0,0,0
184,7.36,320.99628046219135,0,0.9999972222222222,0.001695642701525,1,0,0,0,0
185,7.4,321.1484742517285,0,0.9999972222222222,0.001833082788671,1,0,0,0,0
186,7.44,320.6943542999305,1,0.9999972222222222,0.0018880392156862,1,0,0,0,0
187,7.48,320.5546441694368,3,0.9999972222222222,0.0018275816993464,1,0,0,0,0
188,7.52,320.56145876369595,5,1.0,0.0022695098039215,1,0,0,0,0
189,7.56,320.6282562220988,2,1.0,0.0021922440087145,1,0,0,0,0
190,7.6,320.88619048876546,11,1.0,0.0021618082788671,1,0,0,0,0
191,7.64,321.05223562885806,2,1.0,0.0022026470588235,1,0,0,0,0
192,7.68,316.2746269975,13,1.0,0.0377948910675381,1,0,0,0,0
193,7.72,317.1854182081404,17,1.0,0.0049479738562091,1,0,0,0,0
194,7.76,317.76574964721453,10,1.0,0.0035317864923747,1,0,0,0,0
195,7.8,318.12976914628854,13,1.0,0.0034464596949891,1,0,0,0,0
196,7.84,318.34963319270827,18,1.0,0.0032861873638344,1,0,0,0,0
197,7.88,318.4183255304861,8,1.0,0.0030890849673202,1,0,0,0,0
198,7.92,318.57604804715277,12,1.0,0.0028162962962962,1,0,0,0,0
199,7.96,319.00656943826385,13,1.0,0.0027358714596949,1,0,0,0,0
200,8.0,319.384038003696,6,1.0,0.0025718082788671,1,0,0,0,0
201,8.04,319.5005570441666,1,1.0,0.0021650326797385,1,0,0,0,0
202,8.08,319.5715908555246,1,1.0,0.0025287581699346,1,0,0,0,0
203,8.12,319.5897271433256,0,1.0,0.0024408605664488,1,0,0,0,0
204,8.16,319.6758791308334,0,1.0,0.0024586928104575,1,0,0,0,0
205,8.2,320.5993213370293,39,1.0,0.0030614488017429,1,0,0,0,0
206,8.24,320.98699256381946,11,1.0,0.0024559368191721,1,0,0,0,0
207,8.28,320.9213788999691,3,1.0,0.0024887145969498,1,0,0,0,0
208,8.32,320.8509232503395,33,1.0,0.0027513507625272,1,0,0,0,0
209,8.36,320.99607618048617,12,1.0,0.0025831154684095,1,0,0,0,0
210,8.4,321.39719551972223,40,1.0,0.0024292701525054,1,0,0,0,0
211,8.44,320.77305142111106,51,1.0,0.0035484749455337,1,0,0,0,0
212,8.48,320.54092882950613,54,1.0,0.0027688888888888,1,0,0,0,0
213,8.52,320.88406549980715,133,1.0,0.0032111328976034,1,0,0,0,0
214,8.56,320.6071505925617,201,1.0,0.0036831481481481,1,0,0,0,0
215,8.6,320.481517671111,198,1.0,0.0033941394335511,1,0,0,0,0
216,8.64,321.05701711326384,267,1.0,0.0036204901960784,1,0,0,0,0
217,8.68,320.9166633799692,361,1.0,0.003647734204793,1,0,0,0,0
218,8.72,320.7055991658951,338,1.0,0.0038094444444444,1,0,0,0,0
219,8.76,320.3626115121528,389,1.0,0.0040967102396514,1,0,0,0,0
220,8.8,320.4678182648071,371,1.0,0.0039513071895424,1,0,0,0,0
221,8.84,318.1315245518441,376,1.0,0.0053151742919389,1,0,0,0,0
222,8.88,318.1127829108334,400,1.0,0.0045880065359477,1,0,0,0,0
223,8.92,317.57042667684414,359,1.0,0.0040564379084967,1,0,0,0,0
224,8.96,314.2181024903626,334,1.0,0.0390434422657952,1,0,0,0,0
225,9.0,314.5737300933333,336,0.9999972222222222,0.0069311111111111,1,0,0,0,0
226,9.04,315.66356386721463,293,1.0,0.0055142919389978,1,0,0,0,0
227,9.08,315.84275832925147,242,1.0,0.0054720697167755,1,0,0,0,0
228,9.12,315.46576874536265,280,0.9999972222222222,0.0050374183006535,1,0,0,0,0
229,9.16,315.16367360628857,223,1.0,0.0043018300653594,1,0,0,0,0
230,9.2,314.8164124018441,227,1.0,0.0046581699346405,1,0,0,0,0
231,9.24,314.794923374375,254,0.9999972222222222,0.0042385620915032,1,0,0,0,0
232,9.28,314.93731790270834,231,0.9999972222222222,0.0039283877995642,1,0,0,0,0
233,9.32,315.6428641772839,237,0.9999972222222222,0.0039069498910675,1,0,0,0,0
234,9.36,316.21224991604174,264,0.9999972222222222,0.0038351742919389,1,0,0,0,0
235,9.4,316.7024891860417,233,1.0,0.0038321350762527,1,0,0,0,0
236,9.44,316.9841580095987,238,1.0,0.0036183333333333,1,0,0,0,0
237,9.48,317.11171354555546,251,1.0,0.0039923747276688,1,0,0,0,0
238,9.52,317.1941109704861,268,1.0,0.0036031045751633,1,0,0,0,0
239,9.56,317.2965993860418,267,1.0,0.0035928104575163,1,0,0,0,0
240,9.6,317.4514192561728,233,1.0,0.0036280718954248,1,0,0,0,0
241,9.64,318.0353584433334,269,1.0,0.0031954357298474,1,0,0,0,0
242,9.68,318.2611270814739,263,1.0,0.0033834204793028,1,0,0,0,0
243,9.72,318.3730666388195,234,1.0,0.0035334204793028,1,0,0,0,0
244,9.76,318.857175,252,1.0,0.00335325708061,1,0,0,0,0
245,9.8,318.7096082774999,237,1.0,0.003383725490196,1,0,0,0,0
246,9.84,318.0238749254322,212,1.0,0.0037971023965141,1,0,0,0,0
247,9.88,317.4007283635108,206,1.0,0.0040725163398692,1,0,0,0,0
248,9.92,316.4944585333025,126,1.0,0.0031410893246187,1,0,0,0,0
249,9.96,316.9231803288889,122,1.0,0.0028216448801742,1,0,0,0,0
250,10.0,316.36443554811734,109,1.0,0.0031614705882352,1,0,0,0,0
251,10.04,317.0249937688194,64,1.0,0.0028717211328976,1,0,0,0,0
252,10.08,317.20209735033944,49,1.0,0.0026533660130718,1,0,0,0,0
253,10.12,317.4223224842515,48,1.0,0.0026551851851851,1,0,0,0,0
254,10.16,317.37061405305553,5,1.0,0.0022616339869281,1,0,0,0,0
255,10.2,317.53960550906635,20,1.0,0.0023065795206971,1,0,0,0,0
256,10.24,310.9757630435108,12,1.0,0.0375779302832244,1,0,0,0,0
257,10.28,312.01485275922835,1,1.0,0.0044574291938997,1,0,0,0,0
258,10.32,312.18498517256177,0,1.0,0.0032642810457516,1,0,0,0,0
259,10.36,312.9503167777778,0,1.0,0.0029011111111111,1,0,0,0,0
260,10.4,313.41018654147376,1,1.0,0.0029738453159041,1,0,0,0,0
261,10.44,313.77795135305547,0,1.0,0.0028105228758169,1,0,0,0,0
262,10.48,313.64631218638885,0,1.0,0.0021209368191721,1,0,0,0,0
263,10.52,313.78075192962194,0,1.0,0.0019632897603485,1,0,0,0,0
264,10.56,314.13632767950617,0,1.0,0.0022345315904139,1,0,0,0,0
265,10.6,314.33664087462193,0,1.0,0.0021307189542483,1,0,0,0,0
266,10.64,314.74411892925156,0,1.0,0.001891862745098,1,0,0,0,0
267,10.68,315.5032603050617,0,1.0,0.0023011437908496,1,0,0,0,0
268,10.72,315.8352012073997,0,1.0,0.0020043790849673,1,0,0,0,0
269,10.76,316.4253394598071,0,1.0,0.0021600980392156,1,0,0,0,0
270,10.8,316.7136046651544,0,1.0,0.0018816775599128,1,0,0,0,0
271,10.84,317.197207790733,0,0.9999972222222222,0.0017536274509803,1,0,0,0,0
272,10.88,317.20611223330246,4,0.9999972222222222,0.0019300871459694,1,0,0,0,0
273,10.92,317.42148424246915,1,0.9999972222222222,0.0021127450980392,1,0,0,0,0
274,10.96,317.0402230833333,1,0.9999972222222222,0.0019850871459694,1,0,0,0,0
275,11.0,317.0617013530556,0,0.9999972222222222,0.0022745860566448,1,0,0,0,0
276,11.04,317.3745187584877,0,1.0,0.0018979302832244,1,0,0,0,0
277,11.08,317.0868661138195,0,1.0,0.0018942156862745,1,0,0,0,0
278,11.12,317.55097726536263,0,1.0,0.0019597821350762,1,0,0,0,0
279,11.16,317.9542301728394,0,1.0,0.0019161220043572,1,0,0,0,0
280,11.2,318.07275863922837,1,1.0,0.0020759803921568,1,0,0,0,0
281,11.24,317.8859777125848,0,1.0,0.0019022331154684,1,0,0,0,0
282,11.28,318.29909202469133,0,1.0,0.0017933224400871,1,0,0,0,0
283,11.32,318.3573359988889,2,1.0,0.0024040849673202,1,0,0,0,0
284,11.36,318.29054705305555,0,1.0,0.0020389869281045,1,0,0,0,0
285,11.4,318.5186665070293,0,1.0,0.0019069607843137,1,0,0,0,0
286,11.44,318.6474049211034,0,0.9999972222222222,0.0023386710239651,1,0,0,0,0
287,11.48,318.9215269349923,0,1.0,0.0019681590413943,1,0,0,0,0
288,11.52,312.3074665925618,6,1.0,0.0371889760348583,1,0,0,0,0
289,11.56,312.42348339777,1,0.9999972222222222,0.0045053159041394,1,0,0,0,0
290,11.6,313.02864467110334,2,0.9999972222222222,0.0035322331154684,1,0,0,0,0
291,11.64,314.13695875999997,0,0.9999972222222222,0.0029523965141612,1,0,0,0,0
292,11.68,313.5351052805479,9,1.0,0.0036797930283224,1,0,0,0,0
293,11.72,313.6752749814506,0,1.0,0.002867854030501,1,0,0,0,0
294,11.76,313.9853280923996,0,1.0,0.0025641830065359,1,0,0,0,0
295,11.8,314.21167250184413,0,1.0,0.0025540631808278,1,0,0,0,0
296,11.84,314.05501144314036,0,1.0,0.002594248366013,1,0,0,0,0
297,11.88,314.2344467198766,1,1.0,0.0026257516339869,1,0,0,0,0
298,11.92,313.6762815703396,0,1.0,0.0023755119825708,1,0,0,0,0
299,11.96,312.70224842358016,5,1.0,0.0035920479302832,1,0,0,0,0
300,12.0,312.45910648826396,2,1.0,0.0026455446623093,1,0,0,0,0
301,12.04,312.9058539651542,13,1.0,0.0026288017429193,1,0,0,0,0
302,12.08,312.4939456388195,24,1.0,0.0031249564270152,1,0,0,0,0
303,12.12,312.40535146165894,12,1.0,0.0024549564270152,1,0,0,0,0
304,12.16,312.44996443330257,21,1.0,0.0024314596949891,1,0,0,0,0
305,12.2,313.09008452770837,26,1.0,0.0025461437908496,1,0,0,0,0
306,12.24,312.83120988885815,5,1.0,0.0023413725490196,1,0,0,0,0
307,12.28,312.91677949351083,75,1.0,0.0030810239651416,1,0,0,0,0
308,12.32,313.02412373437494,31,1.0,0.0026082352941176,1,0,0,0,0
309,12.36,312.5264431346915,23,1.0,0.0035445098039215,1,0,0,0,0
310,12.4,311.3996013311034,94,1.0,0.003932734204793,1,0,0,0,0
311,12.44,312.1051677903627,65,1.0,0.0027031699346405,1,0,0,0,0
312,12.48,311.6697481017283,32,1.0,0.0032255555555555,1,0,0,0,0
313,12.52,311.4638347042515,91,1.0,0.0029464814814814,1,0,0,0,0
314,12.56,311.821326,68,1.0,0.0026109694989106,1,0,0,0,0
315,12.6,311.9212231699922,125,1.0,0.0031519716775599,1,0,0,0,0
316,12.64,311.79269761469135,130,1.0,0.0031108823529411,1,0,0,0,0
317,12.68,306.4815396988812,98,1.0,0.0057110675381263,1,0,0,0,0
318,12.72,306.16208149580245,179,1.0,0.0039228867102396,1,0,0,0,0
319,12.76,304.02970367256165,205,1.0,0.0046269934640522,1,0,0,0,0
320,12.8,314.6852050886111,166,1.0,0.0384754793028322,1,0,0,0,0
321,12.84,314.5360495277701,225,1.0,0.006166688453159,1,0,0,0,0
322,12.88,313.1073421441666,216,1.0,0.0055747494553376,1,0,0,0,0
323,12.92,313.01349993480704,196,1.0,0.0044181263616557,1,0,0,0,0
324,12.96,309.02543940832567,247,1.0,0.0064121677559912,1,0,0,0,0
325,13.0,309.61183992573314,194,1.0,0.0047358278867102,1,0,0,0,0
326,13.04,309.16546461222225,198,1.0,0.0043126906318082,1,0,0,0,0
327,13.08,303.339456965733,278,1.0,0.0067278649237472,1,0,0,0,0
328,13.12,301.6157844570292,179,1.0,0.0051686492374727,1,0,0,0,0
329,13.16,300.4795091355247,235,1.0,0.0050890522875816,1,0,0,0,0
330,13.2,301.28253657172843,312,1.0,0.0049066122004357,1,0,0,0,0
331,13.24,302.2838640530556,213,1.0,0.0036494553376906,1,0,0,0,0
332,13.28,303.5235921103396,268,1.0,0.0035478322440087,1,0,0,0,0
333,13.32,303.68651730147377,291,1.0,0.0037555773420479,1,0,0,0,0
334,13.36,301.6172939118442,233,1.0,0.0053503921568627,1,0,0,0,0
335,13.4,300.6396802708334,379,1.0,0.0048720915032679,1,0,0,0,0
336,13.44,301.97604424659727,288,1.0,0.003974302832244,1,0,0,0,0
337,13.48,298.1827809822222,255,1.0,0.0064853159041394,1,0,0,0,0
338,13.52,296.5193381851543,352,1.0,0.005548202614379,1,0,0,0,0
339,13.56,297.3336803749306,296,1.0,0.0045927777777777,1,0,0,0,0
340,13.6,297.9502934220989,342,1.0,0.004054074074074,1,0,0,0,0
341,13.64,298.14699893222223,349,1.0,0.0044722004357298,1,0,0,0,0
342,13.68,299.84012977036264,317,1.0,0.0043581699346405,1,0,0,0,0
343,13.72,302.00010505774685,391,1.0,0.0044920588235294,1,0,0,0,0
344,13.76,301.5782630738812,422,1.0,0.0056621023965141,1,0,0,0,0
345,13.8,301.0347567777701,318,1.0,0.0048397385620915,1,0,0,0,0
346,13.84,301.3595210962655,392,1.0,0.0051190958605664,1,0,0,0,0
347,13.88,299.839171617284,405,1.0,0.0061570043572984,1,0,0,0,0
348,13.92,298.33331024,313,1.0,0.0048295206971677,1,0,0,0,0
349,13.96,299.2223740055478,362,1.0,0.0044075816993464,1,0,0,0,0
350,14.0,299.8835402199924,322,1.0,0.0037178758169934,1,0,0,0,0
351,14.04,300.1865872276543,296,1.0,0.0037743899782135,1,0,0,0,0
352,14.08,315.57227499906634,357,1.0,0.0390578758169934,1,0,0,0,0
353,14.12,311.8189056146913,267,0.9999972222222222,0.0082321895424836,1,0,0,0,0
354,14.16,310.87905648861124,300,1.0,0.0060025816993464,1,0,0,0,0
